Reference,Invoice,External Reference,Create Date,Validated Date,Amount Usd,Fee amount USD,Local Amount,Local Fee Amount,Local VAT,Local Original Amount,Local Currency,Exchange Rate,Country,User account,EXTRAE,Payment Method,Payment Method Name,Payment Method Type,Status,FechaMin,DiasDesdeFechaMin,CohortGroup,CohortPeriod,Pais,Plan,Duracion,ID
T-57873-8cf4c028-2d5a-4af6-bd66-223165926fcd,PA-P2-1-642499,0,2022-11-17 17:45:29,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,7922e500-9bcc-11eb-a0dd-db2c764e6d10,2-1-,VI,Visa,CREDIT_CARD,REJECTED,2022-11-17 17:45:29,0,0,0,PA,P2,1.0,642499
T-57873-c9dda2e8-e2cf-4361-9f80-a8beb97412a5,PA-P2-1-811622,DLPA0288000149131737,2022-11-17 19:17:39,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,b997f22e-4a30-478f-bf45-b784e52b0dcb,2-1-,VD,Visa Debit,DEBIT_CARD,REJECTED,2022-11-17 19:17:39,0,0,0,PA,P2,1.0,811622
T-57873-9e5eee77-8ce4-4966-b3e2-ff5701cb5a98,PA-P2-1-354930,DLPA0288000150131934,2022-11-17 19:19:36,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,b997f22e-4a30-478f-bf45-b784e52b0dcb,2-1-,VD,Visa Debit,DEBIT_CARD,REJECTED,2022-11-17 19:19:36,0,0,0,PA,P2,1.0,354930
T-57873-f99a4c02-652d-469e-a1e9-d6780044db95,PA-P2-1-823195,DLPA0288000151132814,2022-11-17 19:28:16,2022-11-17 19:28:15,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,b997f22e-4a30-478f-bf45-b784e52b0dcb,2-1-,VD,Visa Debit,DEBIT_CARD,PAID,2022-11-17 19:28:16,0,0,0,PA,P2,1.0,823195
T-57873-69d29b50-5d85-4b15-8f02-de4c2e086679,PA-P2-1-559690,DLPA0288000185175358,2022-11-19 23:53:58,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,6a1fff00-f097-11eb-9610-6f80124998a7,2-1-,VD,Visa Debit,DEBIT_CARD,REJECTED,2022-11-19 23:53:58,0,0,0,PA,P2,1.0,559690
T-57873-e1ef3891-434a-47e9-8f61-12532ee67340,PA-P2-1-549830,DLPA0288000191085446,2022-11-20 14:54:47,2022-11-20 14:54:47,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,1dac79e0-cf69-11eb-a3e7-2f147faea4f1,2-1-,MC,Mastercard,CREDIT_CARD,PAID,2022-11-20 14:54:47,0,0,0,PA,P2,1.0,549830
T-57873-646e7ced-8983-4c14-a1fc-7d27d8f66ce2,PA-P2-1-357900,DLPA0288000196223113,2022-11-21 04:31:14,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,13ca042b-7b7c-4e04-a936-abc75c671f28,2-1-,VD,Visa Debit,DEBIT_CARD,REJECTED,2022-11-21 04:31:14,0,0,0,PA,P2,1.0,357900
T-57873-d364084f-429e-4ae3-9149-503f127c0449,PA-P2-1-777573,DLPA0288000222172313,2022-11-22 23:23:15,2022-11-22 23:23:14,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,216151a0-14e1-4ea9-b060-ecc3d937ce42,2-1-,MC,Mastercard,CREDIT_CARD,PAID,2022-11-22 23:23:15,0,0,0,PA,P2,1.0,777573
T-57873-c8adf59e-ab1b-403b-83f8-1812c55a06d7,PA-P2-1-886166,DLPA0288000235185808,2022-11-24 00:58:10,2022-11-24 00:58:09,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,95ad3d51-9302-46f1-b160-c37b10199a5e,2-1-,MD,MasterCard Debit,DEBIT_CARD,PAID,2022-11-24 00:58:10,0,0,0,PA,P2,1.0,886166
T-57873-cb9bbcf2-358f-4167-b061-1951f1870ebd,PA-P2-1-125732,DLPA0288000248090805,2022-11-25 15:08:07,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,0796532a-ddf4-44ac-ae07-c06b6e72dcd0,2-1-,VD,Visa Debit,DEBIT_CARD,REJECTED,2022-11-25 15:08:07,0,0,0,PA,P2,1.0,125732
T-57873-6ae69fc6-222f-4171-af4f-ad4c367fda9d,PA-P2-1-339503,DLPA0288000249090842,2022-11-25 15:08:43,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,0796532a-ddf4-44ac-ae07-c06b6e72dcd0,2-1-,VD,Visa Debit,DEBIT_CARD,REJECTED,2022-11-25 15:08:43,0,0,0,PA,P2,1.0,339503
T-57873-becf4e7e-23e2-4ae5-91e9-28ef4e61e0e3,PA-P2-1-303170,DLPA0288000282210542,2022-11-27 03:05:43,2022-11-27 03:05:43,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,dfd1b903-b830-4234-93b3-0fa20060ffa0,2-1-,VD,Visa Debit,DEBIT_CARD,PAID,2022-11-27 03:05:43,0,0,0,PA,P2,1.0,303170
T-57873-30afff00-8745-4533-bfd0-df79b537b038,PA-P2-1-749389,DLPA0288000299080207,2022-11-27 14:02:08,2022-11-27 14:02:08,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,f1168ce0-4c7b-11ec-9a18-234baa823865,2-1-,MD,MasterCard Debit,DEBIT_CARD,PAID,2022-11-27 14:02:08,0,0,0,PA,P2,1.0,749389
T-57873-ca5899a3-1988-4a74-8a47-de7fafc78c70,PA-P2-1-352792,DLPA0288000314161109,2022-11-28 22:11:11,2022-11-28 22:11:10,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,835ea980-6e1d-11ec-b6d5-1379906adf7b,2-1-,MD,MasterCard Debit,DEBIT_CARD,PAID,2022-11-28 22:11:11,0,0,0,PA,P2,1.0,352792
T-57873-0f3add88-a747-4e8c-bbc8-311ff933734a,PA-P2-1-685861,DLPA0288000316175926,2022-11-28 23:59:28,2022-11-28 23:59:28,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,ba17fc20-cd73-11eb-8f87-3d80149c5d47,2-1-,VD,Visa Debit,DEBIT_CARD,PAID,2022-11-28 23:59:28,0,0,0,PA,P2,1.0,685861
T-57873-33edc5cf-760b-4ebb-b545-4f6b98e788b8,PA-P2-1-878456,DLPA0288000330163400,2022-11-29 22:34:03,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,e34a0e42-7be2-4a1b-a019-650c9c31f01d,2-1-,MD,MasterCard Debit,DEBIT_CARD,REJECTED,2022-11-29 22:34:03,0,0,0,PA,P2,1.0,878456
T-57873-603dbc62-36e6-496a-9dce-553ad72523c9,PA-P2-1-691581,DLPA0288000331163715,2022-11-29 22:37:18,2022-11-29 22:37:18,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,e34a0e42-7be2-4a1b-a019-650c9c31f01d,2-1-,MD,MasterCard Debit,DEBIT_CARD,PAID,2022-11-29 22:37:18,0,0,0,PA,P2,1.0,691581
REF-57873-1f62e30e-79f6-43e9-a9d2-260b36ba0d26,PA-P2-1-352792,0,2022-11-29 23:00:37,2022-11-29 23:05:06,27.14,1.0,27.14,0.0,0.0,0.0,USD,0.0,PA,0,2-1-,MD,MasterCard Debit,DEBIT_CARD,REFUNDED,2022-11-29 23:00:37,0,0,0,PA,P2,1.0,352792
T-57873-e05565f5-9dda-4028-96c9-8fe3f2f66e4a,PA-P2-1-779655,DLPA0289000024003042,2022-12-18 06:30:43,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,b997f22e-4a30-478f-bf45-b784e52b0dcb,2-1-,no,VD,Visa Debit,DEBIT_CARD,2022-12-18 06:30:43,0,0,0,PA,P2,1.0,779655
T-57873-5be18d21-610b-4a48-babb-e1e8c32f77dc,PA-P2-1-409424,DLPA0289000029003043,2022-12-18 06:30:45,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,89859c40-22fd-11ec-b995-7165a5a26db0,2-1-,no,VD,Visa Debit,DEBIT_CARD,2022-12-18 06:30:45,0,0,0,PA,P2,1.0,409424
T-57873-86bf41f6-7419-4c7f-8d47-94dcf3e420f4,PA-P2-1-395126,DLPA0289000042003042,2022-12-20 06:30:44,2022-12-20 06:30:43,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,b997f22e-4a30-478f-bf45-b784e52b0dcb,2-1-,no,VD,Visa Debit,DEBIT_CARD,2022-12-20 06:30:44,0,0,0,PA,P2,1.0,395126
T-57873-3afc3dc5-c2fc-484e-ba5e-7fea78ecb04e,PA-P2-1-897835,DLPA0289000045003041,2022-12-21 06:30:42,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,1dac79e0-cf69-11eb-a3e7-2f147faea4f1,2-1-,no,MC,Mastercard,CREDIT_CARD,2022-12-21 06:30:42,0,0,0,PA,P2,1.0,897835
T-57873-5e428d7c-7e5d-49cf-9d67-7ee17514b6da,PA-P2-1-363444,DLPA0289000054003042,2022-12-23 06:30:43,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,1dac79e0-cf69-11eb-a3e7-2f147faea4f1,2-1-,no,MC,Mastercard,CREDIT_CARD,2022-12-23 06:30:43,0,0,0,PA,P2,1.0,363444
T-57873-c7de1cdb-ea7e-4c29-b28e-1be1f9d2130f,PA-P2-1-251026,DLPA0289000053003041,2022-12-23 06:30:43,2022-12-23 06:30:43,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,216151a0-14e1-4ea9-b060-ecc3d937ce42,2-1-,no,MC,Mastercard,CREDIT_CARD,2022-12-23 06:30:43,0,0,0,PA,P2,1.0,251026
T-57873-a9d89d15-b937-4027-bbe8-9c1381ae9114,PA-P2-1-624870,DLPA0289000057003041,2022-12-24 06:30:43,2022-12-24 06:30:42,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,95ad3d51-9302-46f1-b160-c37b10199a5e,2-1-,no,MD,MasterCard Debit,DEBIT_CARD,2022-12-24 06:30:43,0,0,0,PA,P2,1.0,624870
T-57873-c097fb8b-6e09-4196-b65a-4dfb849c787d,PA-P2-1-553862,DLPA0289000071003041,2022-12-27 06:30:42,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,dfd1b903-b830-4234-93b3-0fa20060ffa0,2-1-,no,VD,Visa Debit,DEBIT_CARD,2022-12-27 06:30:42,0,0,0,PA,P2,1.0,553862
T-57873-b79c4913-bf20-42e1-a0ed-9c55c8e77d37,PA-P2-1-224500,DLPA0289000077003042,2022-12-29 06:30:43,2022-12-29 06:30:43,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,ba17fc20-cd73-11eb-8f87-3d80149c5d47,2-1-,no,VD,Visa Debit,DEBIT_CARD,2022-12-29 06:30:43,0,0,0,PA,P2,1.0,224500
T-57873-037de633-e460-43d1-a2e5-2863afddd51d,PA-P2-1-197811,DLPA0289000078003042,2022-12-29 06:30:43,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,dfd1b903-b830-4234-93b3-0fa20060ffa0,2-1-,no,VD,Visa Debit,DEBIT_CARD,2022-12-29 06:30:43,0,0,0,PA,P2,1.0,197811
T-57873-524683ca-51b6-458e-a774-56f26aaa826b,PA-P2-1-911466,DLPA0289000080003041,2022-12-30 06:30:44,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,e34a0e42-7be2-4a1b-a019-650c9c31f01d,2-1-,no,MD,MasterCard Debit,DEBIT_CARD,2022-12-30 06:30:44,0,0,0,PA,P2,1.0,911466
T-57873-e398947d-8095-4188-b693-6b6112054da1,PA-P2-1-820245,DLPA0289000083003040,2023-01-01 06:30:43,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,e34a0e42-7be2-4a1b-a019-650c9c31f01d,2-1-,NO ESTABA,SI ESTABA,MD,MasterCard Debit,2023-01-01 06:30:43,0,0,0,PA,P2,1.0,820245
T-57873-47eebd81-3913-4794-bdbe-6b686821ee0a,PA-P2-1-287291,DLPA0288000487160322,2023-01-01 22:03:23,2023-01-01 22:03:22,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,b895f3aa-43e5-4a98-90e1-110bc3df5633,2-1-,NO ESTABA,NO ESTABA,VD,Visa Debit,2023-01-01 22:03:23,0,0,0,PA,P2,1.0,287291
T-57873-ca970d72-f157-4859-987e-c3d1d0718ebf,PA-P2-1-675179,DLPA0289000091003041,2023-01-06 06:30:42,2023-01-06 06:30:42,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,8984ff20-389c-4a54-a744-eb6fd2498364,2-1-,SI ESTABA,NO ESTABA,VD,Visa Debit,2023-01-06 06:30:42,0,0,0,PA,P2,1.0,675179
T-57873-f0c31b8c-4bca-4991-a831-65f690efe30e,PA-P2-1-739458,DLPA0288000510085646,2023-01-09 14:56:48,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,1994af76-0698-4a4f-8c0f-86b465f18fbc,2-1-,NO ESTABA,NO ESTABA,MD,MasterCard Debit,2023-01-09 14:56:48,0,0,0,PA,P2,1.0,739458
T-57873-7c235ff8-8154-41e7-9606-323ebff0fb47,PA-P2-1-872052,DLPA0288000511090006,2023-01-09 15:00:08,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,1994af76-0698-4a4f-8c0f-86b465f18fbc,2-1-,NO ESTABA,NO ESTABA,MD,MasterCard Debit,2023-01-09 15:00:08,0,0,0,PA,P2,1.0,872052
T-57873-d42bebf9-62aa-4325-bb69-c513fce591e6,PA-P2-1-187066,DLPA0288000512105141,2023-01-09 16:51:43,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,1994af76-0698-4a4f-8c0f-86b465f18fbc,2-1-,NO ESTABA,NO ESTABA,MD,MasterCard Debit,2023-01-09 16:51:43,0,0,0,PA,P2,1.0,187066
T-57873-34baa5b8-3605-4025-96f0-6bad253fc40d,PA-P2-1-225711,DLPA0288000519074907,2023-01-10 13:49:08,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,1994af76-0698-4a4f-8c0f-86b465f18fbc,2-1-,NO ESTABA,NO ESTABA,MD,MasterCard Debit,2023-01-10 13:49:08,0,0,0,PA,P2,1.0,225711
T-57873-27b12b83-f7df-4ea9-a92f-3f9702b2fb8a,PA-P2-1-565582,DLPA0288000531100401,2023-01-11 16:04:04,2023-01-11 16:04:03,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,1994af76-0698-4a4f-8c0f-86b465f18fbc,2-1-,NO ESTABA,NO ESTABA,MD,MasterCard Debit,2023-01-11 16:04:04,0,0,0,PA,P2,1.0,565582
T-57873-91003fdd-6a96-4aee-9f60-1bc54558289c,PA-P2-1-664024,DLPA0289000109003042,2023-01-13 06:30:43,2023-01-13 06:30:43,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,fad54621-5835-4ba4-b1d6-89f675046497,2-1-,SI ESTABA,NO ESTABA,MD,MasterCard Debit,2023-01-13 06:30:43,0,0,0,PA,P2,1.0,664024
T-57873-c50f1eb5-7510-436f-a12b-df9bda0f3c43,PA-P2-1-927961,DLPA0288000551153120,2023-01-15 21:31:22,2023-01-15 21:31:22,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,1c2d0a80-8144-11ec-b414-0f1fe4187f81,2-1-,NO ESTABA,NO ESTABA,MD,MasterCard Debit,2023-01-15 21:31:22,0,0,0,PA,P2,1.0,927961
T-57873-c33ae1c4-1ed6-4277-92c9-9ec73a33c923,PA-P2-1-616955,DLPA0289000120003042,2023-01-16 06:30:43,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,f7492fc0-a3ff-11eb-941b-0d10bf367740,2-1-,NO ESTABA,SI ESTABA,MD,MasterCard Debit,2023-01-16 06:30:43,0,0,0,PA,P2,1.0,616955
T-57873-ca07c050-27c4-4cbf-b9f1-0779add3b6b8,PA-P2-1-849509,DLPA0289000118003041,2023-01-16 06:30:44,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,908f01c0-61e3-11ec-9887-f1678b3ab858,2-1-,SI ESTABA,NO ESTABA,MD,MasterCard Debit,2023-01-16 06:30:44,0,0,0,PA,P2,1.0,849509
T-57873-ac27d7f2-c5d7-4929-8f66-e79f4c7f0511,PA-P2-1-817957,DLPA0289000127003041,2023-01-17 06:30:43,2023-01-17 06:30:43,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,a00f65ea-3718-4e07-b528-270bb82d45d8,2-1-,NO ESTABA,SI ESTABA,MC,Mastercard,2023-01-17 06:30:43,0,0,0,PA,P2,1.0,817957
T-57873-9e43ed42-8b6c-4970-95fd-a95e1513ba01,PA-P2-1-256829,DLPA0289000129003042,2023-01-17 06:30:44,2023-01-17 06:30:43,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,3bd45e30-be37-11eb-9d9c-2d6706a6b805,2-1-,NO ESTABA,SI ESTABA,MC,Mastercard,2023-01-17 06:30:44,0,0,0,PA,P2,1.0,256829
T-57873-ee805844-20f4-4a77-a04d-d6b30fecdc08,PA-P2-1-941399,DLPA0289000134003042,2023-01-18 06:30:43,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,908f01c0-61e3-11ec-9887-f1678b3ab858,2-1-,SI ESTABA,NO ESTABA,MD,MasterCard Debit,2023-01-18 06:30:43,0,0,0,PA,P2,1.0,941399
T-57873-fb769e75-86a9-4ba1-8f41-912f1271a7b2,PA-P2-1-940789,DLPA0289000139003043,2023-01-18 06:30:45,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,f7492fc0-a3ff-11eb-941b-0d10bf367740,2-1-,NO ESTABA,SI ESTABA,MD,MasterCard Debit,2023-01-18 06:30:45,0,0,0,PA,P2,1.0,940789
T-57873-8e7e0455-c733-4148-abe0-018a2a4bac25,PA-P2-1-342183,DLPA0288000575075101,2023-01-19 13:51:04,2023-01-19 13:51:04,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,7e4abb2d-d1dd-4da7-9ec3-627f9327e1a8,2-1-,NO ESTABA,NO ESTABA,MD,MasterCard Debit,2023-01-19 13:51:04,0,0,0,PA,P2,1.0,342183
T-57873-1aa39abc-8066-405e-9624-6b76a8bff3c7,PA-P2-1-728002,DLPA0288000577155517,2023-01-19 21:55:20,2023-01-19 21:55:19,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,908f01c0-61e3-11ec-9887-f1678b3ab858,2-1-,SI ESTABA,NO ESTABA,MD,MasterCard Debit,2023-01-19 21:55:20,0,0,0,PA,P2,1.0,728002
T-57873-706818f7-bd46-46f7-ad2d-e51545f78726,PA-P2-1-463317,DLPA0288000578175749,2023-01-19 23:57:50,2023-01-19 23:57:50,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,f7492fc0-a3ff-11eb-941b-0d10bf367740,2-1-,NO ESTABA,SI ESTABA,VD,Visa Debit,2023-01-19 23:57:50,0,0,0,PA,P2,1.0,463317
T-57873-fa4cd54d-ce5a-49f9-8956-2ec7652eddd0,PA-P2-1-299673,DLPA0288000586150400,2023-01-20 21:04:02,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,0be4e34b-eb57-4903-966f-997b8221fa9a,2-1-,NO ESTABA,NO ESTABA,MD,MasterCard Debit,2023-01-20 21:04:02,0,0,0,PA,P2,1.0,299673
T-57873-31087d03-8138-46d0-a782-a11d45c8e80e,PA-P2-1-110878,DLPA0288000587150735,2023-01-20 21:07:36,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,0be4e34b-eb57-4903-966f-997b8221fa9a,2-1-,NO ESTABA,NO ESTABA,MD,MasterCard Debit,2023-01-20 21:07:36,0,0,0,PA,P2,1.0,110878
T-57873-8c50d658-9aca-44e3-a7df-79689dfdcd3e,PA-P2-1-889085,DLPA0288000588150829,2023-01-20 21:08:30,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,0be4e34b-eb57-4903-966f-997b8221fa9a,2-1-,NO ESTABA,NO ESTABA,MD,MasterCard Debit,2023-01-20 21:08:30,0,0,0,PA,P2,1.0,889085
T-57873-b085ca0b-5979-4022-96ea-ced5b205b37d,PA-P2-1-420337,DLPA0288000589154342,2023-01-20 21:43:43,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,0be4e34b-eb57-4903-966f-997b8221fa9a,2-1-,NO ESTABA,NO ESTABA,MD,MasterCard Debit,2023-01-20 21:43:43,0,0,0,PA,P2,1.0,420337
T-57873-948423f3-eaa2-42da-b83a-7360b2570085,PA-P2-1-953027,DLPA0288000591155453,2023-01-20 21:54:54,2023-01-20 21:54:54,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,0be4e34b-eb57-4903-966f-997b8221fa9a,2-1-,NO ESTABA,NO ESTABA,MD,MasterCard Debit,2023-01-20 21:54:54,0,0,0,PA,P2,1.0,953027
T-57873-1ecd8559-8eac-41d4-bed3-b7e827a54e5d,PA-P2-1-371399,DLPA0289000161003042,2023-01-23 06:30:44,2023-01-23 06:30:44,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,216151a0-14e1-4ea9-b060-ecc3d937ce42,2-1-,NO ESTABA,SI ESTABA,MC,Mastercard,2023-01-23 06:30:44,0,0,0,PA,P2,1.0,371399
T-57873-df14bdd8-29af-462b-9f5f-a7a83cc849e8,PA-P2-1-628207,DLPA0289000165003042,2023-01-24 06:30:44,2023-01-24 06:30:43,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,95ad3d51-9302-46f1-b160-c37b10199a5e,2-1-,NO ESTABA,SI ESTABA,MD,MasterCard Debit,2023-01-24 06:30:44,0,0,0,PA,P2,1.0,628207
T-57873-46d79111-1e4a-4300-b9eb-6fbefb40a727,PA-P2-1-696664,DLPA0289000180003041,2023-01-28 06:30:42,0,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,410d8c68-a289-4055-b880-e2f711c698f1,2-1-,SI ESTABA,NO ESTABA,VD,Visa Debit,2023-01-28 06:30:42,0,0,0,PA,P2,1.0,696664
T-57873-9bd6a5a8-c102-47bb-85c1-33571c7cf16d,PA-P2-1-403467,DLPA0288000623131139,2023-01-28 19:11:41,2023-01-28 19:11:40,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,7cf146b6-cf3c-4316-b0ee-98a4275d4baf,2-1-,NO ESTABA,NO ESTABA,VI,Visa,2023-01-28 19:11:41,0,0,0,PA,P2,1.0,403467
