Reference,Invoice,External Reference,Create Date,Validated Date,Amount Usd,Fee amount USD,Local Amount,Local Fee Amount,Local VAT,Local Original Amount,Local Currency,Exchange Rate,Country,User account,EXTRAE,Payment Method,Payment Method Name,Payment Method Type,Status,FechaMin,DiasDesdeFechaMin,CohortGroup,CohortPeriod,Pais,Plan,Duracion,ID
T-57873-64c59ed0-f441-4e0d-a861-ae8fac40552b,PA-P1-12-813685,DLPA0288000176101019,2022-11-19 16:10:21,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,c4291b90-388d-11eb-9236-674def2ba9c4,1-12,MD,MasterCard Debit,DEBIT_CARD,REJECTED,2022-11-19 16:10:21,0,0,0,PA,P1,12.0,813685
T-57873-828a7ae0-0fb9-4f54-ae17-64d05e087c6e,PA-P1-12-690826,DLPA0288000209151028,2022-11-22 21:10:30,2022-11-22 21:10:29,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,67e7a980-ab7d-11eb-a650-3fadfcc33374,1-12,VI,Visa,CREDIT_CARD,PAID,2022-11-22 21:10:30,0,0,0,PA,P1,12.0,690826
T-57873-859e42ad-7c30-41d9-8c1a-7bbb212ceac2,PA-P1-12-864642,DLPA0288000210151249,2022-11-22 21:12:51,2022-11-22 21:12:50,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,67e7a980-ab7d-11eb-a650-3fadfcc33374,1-12,VI,Visa,CREDIT_CARD,PAID,2022-11-22 21:12:51,0,0,0,PA,P1,12.0,864642
T-57873-f6224f44-c8f7-42af-8651-9fa6232128fe,PA-P1-12-366055,DLPA0288000211151434,2022-11-22 21:14:36,2022-11-22 21:14:35,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,67e7a980-ab7d-11eb-a650-3fadfcc33374,1-12,VI,Visa,CREDIT_CARD,PAID,2022-11-22 21:14:36,0,0,0,PA,P1,12.0,366055
T-57873-db58eb6b-b934-42ca-a12c-b17555b7e5c1,PA-P1-12-639209,DLPA0288000231182258,2022-11-24 00:22:59,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,83b58c00-3dce-11ec-ae2d-3756608571dc,1-12,VD,Visa Debit,DEBIT_CARD,REJECTED,2022-11-24 00:22:59,0,0,0,PA,P1,12.0,639209
T-57873-489745a3-45ff-4ea8-ae1a-7e61cea5844f,PA-P1-12-185748,DLPA0288000232182346,2022-11-24 00:23:47,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,83b58c00-3dce-11ec-ae2d-3756608571dc,1-12,VD,Visa Debit,DEBIT_CARD,REJECTED,2022-11-24 00:23:47,0,0,0,PA,P1,12.0,185748
T-57873-b03bc50d-9224-459b-97e0-d2bfa9cbedc9,PA-P1-12-500123,DLPA0288000233182404,2022-11-24 00:24:05,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,83b58c00-3dce-11ec-ae2d-3756608571dc,1-12,VD,Visa Debit,DEBIT_CARD,REJECTED,2022-11-24 00:24:05,0,0,0,PA,P1,12.0,500123
T-57873-da8ab143-1649-4b99-b956-dee1437af5a4,PA-P1-12-508857,DLPA0288000234182453,2022-11-24 00:24:54,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,83b58c00-3dce-11ec-ae2d-3756608571dc,1-12,VI,Visa,CREDIT_CARD,REJECTED,2022-11-24 00:24:54,0,0,0,PA,P1,12.0,508857
T-57873-812b0ecd-2e07-44af-8f44-0ad7d1a92853,PA-P1-12-445438,DLPA0288000279150731,2022-11-26 21:07:33,2022-11-26 21:07:32,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,0fccae19-801d-4c58-8398-5f02274c94c1,1-12,MC,Mastercard,CREDIT_CARD,PAID,2022-11-26 21:07:33,0,0,0,PA,P1,12.0,445438
T-57873-082993e5-17f1-4c47-bfc6-f722117e7f67,PA-P1-12-793039,DLPA0288000280170644,2022-11-26 23:06:46,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,83b58c00-3dce-11ec-ae2d-3756608571dc,1-12,VD,Visa Debit,DEBIT_CARD,REJECTED,2022-11-26 23:06:46,0,0,0,PA,P1,12.0,793039
T-57873-a6955b2d-010c-4892-922e-ef62f72b7995,PA-P1-12-132026,DLPA0288000312105011,2022-11-28 16:50:12,2022-11-28 16:50:12,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,532abb0e-ae5b-4a7e-af7f-2aaa12f5f7b4,1-12,VI,Visa,CREDIT_CARD,PAID,2022-11-28 16:50:12,0,0,0,PA,P1,12.0,132026
T-57873-dcee5785-310b-4def-98b4-57fb48487674,PA-P1-12-447801,DLPA0288000500220211,2023-01-06 04:02:12,2023-01-06 04:02:11,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,055763e4-a299-483f-a897-bd1191fea3f3,1-12,NO ESTABA,NO ESTABA,VI,Visa,2023-01-06 04:02:12,0,0,0,PA,P1,12.0,447801
T-57873-b541cb3f-4fee-4da3-8b3d-8f825ddc53e9,PA-P1-12-720241,0,2023-01-08 20:32:49,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,c46dfa8a-40b2-4c36-b75e-ed77ec5feac8,1-12,NO ESTABA,NO ESTABA,VI,Visa,2023-01-08 20:32:49,0,0,0,PA,P1,12.0,720241
T-57873-a0acdc79-a833-4518-810d-01edca45bc1c,PA-P1-12-544303,DLPA0288000516153125,2023-01-09 21:31:27,2023-01-09 21:31:26,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,67e7a980-ab7d-11eb-a650-3fadfcc33374,1-12,NO ESTABA,SI ESTABA,MC,Mastercard,2023-01-09 21:31:27,0,0,0,PA,P1,12.0,544303
REF-57873-f1db768c-5933-4a22-bc3d-15f30cbb32fd,PA-P1-12-690826,0,2023-01-11 13:52:18,2023-01-11 13:55:01,84.0,1.0,84.0,0.0,0.0,0.0,USD,0.0,PA,0,1-12,NO ESTABA,NO ESTABA,VI,Visa,2023-01-11 13:52:18,0,0,0,PA,P1,12.0,690826
T-57873-5b980697-b1c5-4cc7-a634-c65aefacd8f7,PA-P1-12-739618,DLPA0288000537134647,2023-01-12 19:46:50,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,4937f560-514a-11ec-9776-efe504e100bc,1-12,NO ESTABA,NO ESTABA,VI,Visa,2023-01-12 19:46:50,0,0,0,PA,P1,12.0,739618
T-57873-19b76e49-e7c2-4528-8f10-7d9fd25c8dca,PA-P1-12-491053,DLPA0288000538134713,2023-01-12 19:47:14,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,4937f560-514a-11ec-9776-efe504e100bc,1-12,NO ESTABA,NO ESTABA,VI,Visa,2023-01-12 19:47:14,0,0,0,PA,P1,12.0,491053
T-57873-d91c6d64-7a64-4746-bc42-cdb70ba7e108,PA-P1-12-937332,DLPA0288000539135154,2023-01-12 19:51:55,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,4937f560-514a-11ec-9776-efe504e100bc,1-12,NO ESTABA,NO ESTABA,VI,Visa,2023-01-12 19:51:55,0,0,0,PA,P1,12.0,937332
T-57873-7a0bb46d-f91e-451c-82e1-111a29b9e940,PA-P1-12-915020,DLPA0288000540135223,2023-01-12 19:52:24,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,4937f560-514a-11ec-9776-efe504e100bc,1-12,NO ESTABA,NO ESTABA,VI,Visa,2023-01-12 19:52:24,0,0,0,PA,P1,12.0,915020
T-57873-70510b1b-23f9-4833-9202-2a72a40f6d82,PA-P1-12-639551,DLPA0288000541135513,2023-01-12 19:55:13,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,4937f560-514a-11ec-9776-efe504e100bc,1-12,NO ESTABA,NO ESTABA,VI,Visa,2023-01-12 19:55:13,0,0,0,PA,P1,12.0,639551
T-57873-99683353-dab0-44c3-96e6-cfb3e2b07428,PA-P1-12-714347,0,2023-01-12 19:58:47,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,4937f560-514a-11ec-9776-efe504e100bc,1-12,NO ESTABA,NO ESTABA,VI,Visa,2023-01-12 19:58:47,0,0,0,PA,P1,12.0,714347
T-57873-680fe90a-f3db-438f-b06d-4b311713a7db,PA-P1-12-631381,0,2023-01-12 19:59:39,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,4937f560-514a-11ec-9776-efe504e100bc,1-12,NO ESTABA,NO ESTABA,VI,Visa,2023-01-12 19:59:39,0,0,0,PA,P1,12.0,631381
T-57873-511ad8b8-0332-41e8-9601-96a8571e0182,PA-P1-12-513299,0,2023-01-12 20:33:26,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,4937f560-514a-11ec-9776-efe504e100bc,1-12,NO ESTABA,NO ESTABA,VI,Visa,2023-01-12 20:33:26,0,0,0,PA,P1,12.0,513299
T-57873-e851eb10-59a0-45e3-87f1-14b768f5fe82,PA-P1-12-900928,0,2023-01-12 20:33:36,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,4937f560-514a-11ec-9776-efe504e100bc,1-12,NO ESTABA,NO ESTABA,VI,Visa,2023-01-12 20:33:36,0,0,0,PA,P1,12.0,900928
T-57873-dcf6aed7-756f-46fb-9a10-8c776bc10ffe,PA-P1-12-916893,0,2023-01-12 20:33:53,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,4937f560-514a-11ec-9776-efe504e100bc,1-12,NO ESTABA,NO ESTABA,VI,Visa,2023-01-12 20:33:53,0,0,0,PA,P1,12.0,916893
T-57873-1a03f1ca-c2ac-49cd-a488-31378abfe60d,PA-P1-12-413923,0,2023-01-12 20:34:10,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,4937f560-514a-11ec-9776-efe504e100bc,1-12,NO ESTABA,NO ESTABA,VI,Visa,2023-01-12 20:34:10,0,0,0,PA,P1,12.0,413923
T-57873-8bd878ed-8418-4955-b4a6-03b36dd79510,PA-P1-12-962763,0,2023-01-13 00:06:08,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,4937f560-514a-11ec-9776-efe504e100bc,1-12,NO ESTABA,NO ESTABA,VI,Visa,2023-01-13 00:06:08,0,0,0,PA,P1,12.0,962763
T-57873-08ced209-b4ef-44f5-9c02-17ed27b1ad12,PA-P1-12-686017,0,2023-01-13 00:07:47,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,4937f560-514a-11ec-9776-efe504e100bc,1-12,NO ESTABA,NO ESTABA,VI,Visa,2023-01-13 00:07:47,0,0,0,PA,P1,12.0,686017
T-57873-3b5ea5eb-b8c5-4a07-892c-dd61f1b67dd1,PA-P1-12-518887,0,2023-01-13 00:07:59,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,4937f560-514a-11ec-9776-efe504e100bc,1-12,NO ESTABA,NO ESTABA,VI,Visa,2023-01-13 00:07:59,0,0,0,PA,P1,12.0,518887
T-57873-bc6d5e5c-f35d-4cf3-b923-c9b6955e5e3c,PA-P1-12-782663,0,2023-01-13 00:09:36,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,4937f560-514a-11ec-9776-efe504e100bc,1-12,NO ESTABA,NO ESTABA,VI,Visa,2023-01-13 00:09:36,0,0,0,PA,P1,12.0,782663
T-57873-7d2acd01-e15d-49dd-abc7-082c723d547e,PA-P1-12-911367,0,2023-01-13 00:21:21,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,4937f560-514a-11ec-9776-efe504e100bc,1-12,NO ESTABA,NO ESTABA,VI,Visa,2023-01-13 00:21:21,0,0,0,PA,P1,12.0,911367
T-57873-e82531cb-3176-47b5-b5d4-e74329a30f28,PA-P1-12-791627,0,2023-01-13 17:01:13,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,4937f560-514a-11ec-9776-efe504e100bc,1-12,NO ESTABA,NO ESTABA,VI,Visa,2023-01-13 17:01:13,0,0,0,PA,P1,12.0,791627
T-57873-95a7c5e8-e10b-41c7-908d-a83ec94364a3,PA-P1-12-632471,0,2023-01-13 17:01:38,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,4937f560-514a-11ec-9776-efe504e100bc,1-12,NO ESTABA,NO ESTABA,VI,Visa,2023-01-13 17:01:38,0,0,0,PA,P1,12.0,632471
T-57873-e03a79b4-24a2-4c1b-aaa5-2dc27cff2a68,PA-P1-12-617785,0,2023-01-13 17:04:08,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,4937f560-514a-11ec-9776-efe504e100bc,1-12,NO ESTABA,NO ESTABA,VI,Visa,2023-01-13 17:04:08,0,0,0,PA,P1,12.0,617785
T-57873-445fce21-8e6d-4e03-8a15-707b3e7c3cd0,PA-P1-12-421745,DLPA0288000561143330,2023-01-17 20:33:31,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,4937f560-514a-11ec-9776-efe504e100bc,1-12,NO ESTABA,NO ESTABA,VI,Visa,2023-01-17 20:33:31,0,0,0,PA,P1,12.0,421745
T-57873-1932543b-1dad-47f4-8768-254e361a7d67,PA-P1-12-968039,DLPA0288000562144255,2023-01-17 20:42:57,2023-01-17 20:42:56,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,4937f560-514a-11ec-9776-efe504e100bc,1-12,NO ESTABA,NO ESTABA,VD,Visa Debit,2023-01-17 20:42:57,0,0,0,PA,P1,12.0,968039
T-57873-16d700c8-7917-410b-a777-6b578c8fa896,PA-P1-12-533073,DLPA0288000580211706,2023-01-20 03:17:07,2023-01-20 03:17:06,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,654fdcc9-bdff-41d0-901b-9d1343889725,1-12,NO ESTABA,NO ESTABA,VD,Visa Debit,2023-01-20 03:17:07,0,0,0,PA,P1,12.0,533073
T-57873-668054e8-a428-4471-a214-eb3594ad5cf8,PA-P1-12-408145,DLPA0288000601120936,2023-01-22 18:09:38,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,99c247c1-5548-43b7-a2d2-123bc20111c8,1-12,NO ESTABA,NO ESTABA,VD,Visa Debit,2023-01-22 18:09:38,0,0,0,PA,P1,12.0,408145
T-57873-10dfa897-4973-4bc1-b68e-604bf3809e82,PA-P1-12-528171,DLPA0288000613131023,2023-01-26 19:10:27,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,c135df30-8d96-11eb-847a-cd3450bca416,1-12,NO ESTABA,NO ESTABA,VD,Visa Debit,2023-01-26 19:10:27,0,0,0,PA,P1,12.0,528171
T-57873-9bbe30bf-b1ec-490b-b9e0-93361eab2222,PA-P1-12-120263,DLPA0288000640151723,2023-02-01 21:17:24,2023-02-01 21:17:24,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,ecf3ed10-daad-11eb-bc8b-3f7633b94fd0,1-12,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VI,2023-02-01 21:17:24,0,0,0,PA,P1,12.0,120263
T-57873-664f50a0-ea09-4a83-9c9d-929518515662,PA-P1-12-519851,DLPA0288000642200847,2023-02-02 02:08:49,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,4d36db70-906d-4adb-91aa-7c4d59077a23,1-12,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-02 02:08:49,0,0,0,PA,P1,12.0,519851
T-57873-a6bd6403-2c80-4083-9767-c73898ff222f,PA-P1-12-938772,DLPA0288000643201054,2023-02-02 02:10:56,2023-02-02 2:10:56,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,4d36db70-906d-4adb-91aa-7c4d59077a23,1-12,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-02 02:10:56,0,0,0,PA,P1,12.0,938772
T-57873-61d0b114-558d-460e-a702-c6ac5f8d0919,PA-P1-12-632051,DLPA0288000676184624,2023-02-07 00:46:25,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,7e4a5bee-0cde-44c8-adfe-0045eafd05c5,1-12,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MC,2023-02-07 00:46:25,0,0,0,PA,P1,12.0,632051
T-57873-a9b667a7-d40e-48de-a163-9944f9b92aa1,PA-P1-12-491828,DLPA0288000677184746,2023-02-07 00:47:48,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,7e4a5bee-0cde-44c8-adfe-0045eafd05c5,1-12,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MC,2023-02-07 00:47:48,0,0,0,PA,P1,12.0,491828
T-57873-05bd4f82-acfc-484a-bf5e-8c2be50ffc6c,PA-P1-12-499608,DLPA0288000678184812,2023-02-07 00:48:14,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,7e4a5bee-0cde-44c8-adfe-0045eafd05c5,1-12,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MC,2023-02-07 00:48:14,0,0,0,PA,P1,12.0,499608
T-57873-bb71c6c1-6cfa-4d17-b4a8-95e42f41b7c6,PA-P1-12-281886,DLPA0288000694131058,2023-02-08 19:10:59,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,d4925733-3c92-40f8-8c33-f93263169b11,1-12,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MD,2023-02-08 19:10:59,0,0,0,PA,P1,12.0,281886
T-57873-9d46b8a7-c32b-4695-9ddc-0cf83cc48d04,PA-P1-12-721817,DLPA0288000695131140,2023-02-08 19:11:41,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,d4925733-3c92-40f8-8c33-f93263169b11,1-12,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MD,2023-02-08 19:11:41,0,0,0,PA,P1,12.0,721817
T-57873-c30bb387-642e-498d-8485-8371f6e0739d,PA-P1-12-401365,DLPA0288000696131219,2023-02-08 19:12:20,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,d4925733-3c92-40f8-8c33-f93263169b11,1-12,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MD,2023-02-08 19:12:20,0,0,0,PA,P1,12.0,401365
T-57873-e9d901bc-1915-47b7-bf49-d7d4baaad7b2,PA-P1-12-488299,DLPA0288000706124511,2023-02-10 18:45:13,2023-02-10 18:45:13,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,5be44bd0-e1fc-41d4-9375-bfdfe9789a27,1-12,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,AE,2023-02-10 18:45:13,0,0,0,PA,P1,12.0,488299
T-57873-457df2a8-0c64-4b18-9274-a61243d3ef56,PA-P1-12-184365,DLPA0288000798105511,2023-02-28 16:55:14,0,84.0,4.16,84.0,4.158,0.0,0.0,USD,1.0,PA,5d285cbf-2a2b-44f7-adda-8f84e309a8fb,1-12,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MD,2023-02-28 16:55:14,0,0,0,PA,P1,12.0,184365
