Reference,Invoice,External Reference,Create Date,Validated Date,Amount Usd,Fee amount USD,Local Amount,Local Fee Amount,Local VAT,Local Original Amount,Local Currency,Exchange Rate,Country,User account,EXTRAE,Payment Method,Payment Method Name,Payment Method Type,Status,FechaMin,DiasDesdeFechaMin,CohortGroup,CohortPeriod,Pais,Plan,Duracion,ID
T-57873-f72d1d15-7a6c-4140-ac41-b7f8a3a32c96,BR-P2-12-973765,2035382313,2022-11-17 11:57:47,2022-11-17 11:57:46,207.03,6.62,1188.0,38.016,0.0,0.0,BRL,5.7166,BR,dd169630-4c69-11ec-b9f0-ad9d9d80abed,2-12,MC,Mastercard,CREDIT_CARD,PAID,2022-11-17 11:57:47,0,0,0,BR,P2,12.0,973765
D-57873-b3c8fdaa-3b3c-4b02-831d-b80f813097d8,BR-P2-12-115596,QRS1TXSGR4RIKOKL2G1M7ZGPL7MRG4IHHMV,2022-11-17 22:38:44,0,206.52,8.05,1188.0,46.332,0.0,0.0,BRL,5.7306,BR,277860a7-d740-44d7-94c5-86099d0ac281,2-12,PQ,PIX QR,CASH,REJECTED,2022-11-17 22:38:44,0,0,0,BR,P2,12.0,115596
T-57873-e948ba87-566d-43b8-83bc-6951584dd30d,BR-P2-12-312325,2037239352,2022-11-18 13:22:19,2022-11-18 13:22:18,208.9,6.68,1188.0,38.016,0.0,0.0,BRL,5.6655,BR,c1053366-d71b-4dbe-aa7c-048f4b466c18,2-12,VI,Visa,CREDIT_CARD,PAID,2022-11-18 13:22:19,0,0,0,BR,P2,12.0,312325
T-57873-c4e73c73-e051-44c8-9871-9976e84c4c71,BR-P2-12-218198,0,2022-11-18 14:32:49,0,208.12,6.66,1188.0,38.016,0.0,0.0,BRL,5.6867,BR,91c3b151-8f76-4c7e-8b42-7446931095e9,2-12,MC,Mastercard,CREDIT_CARD,REJECTED,2022-11-18 14:32:49,0,0,0,BR,P2,12.0,218198
D-57873-e810b74f-c8cf-4940-8061-71517d031645,BR-P2-12-453720,QRS1TXIYMMLIMZ3RJM0LXLL7UOFCG1NHOUI,2022-11-18 22:47:46,0,207.64,8.1,1188.0,46.332,0.0,0.0,BRL,5.6999,BR,4f5a10af-9836-4cf7-b082-eefe2d869cff,2-12,PQ,PIX QR,CASH,REJECTED,2022-11-18 22:47:46,0,0,0,BR,P2,12.0,453720
D-57873-40796d9c-815e-48ad-9e72-5304bffa08c1,BR-P2-12-250329,QRS1TX6EMEBKFOXFQS9YGHMB8EJ0KMTJYL2,2022-11-18 22:50:44,0,207.64,8.1,1188.0,46.332,0.0,0.0,BRL,5.6999,BR,4f5a10af-9836-4cf7-b082-eefe2d869cff,2-12,PQ,PIX QR,CASH,REJECTED,2022-11-18 22:50:44,0,0,0,BR,P2,12.0,250329
D-57873-ef70c030-f6cb-417d-b42e-26e46c160506,BR-P2-12-279950,QRS1TXRFJHWNWB0E8QXEXBNYEABUYUQROHX,2022-11-18 22:51:28,0,207.64,8.1,1188.0,46.332,0.0,0.0,BRL,5.6999,BR,4f5a10af-9836-4cf7-b082-eefe2d869cff,2-12,PQ,PIX QR,CASH,REJECTED,2022-11-18 22:51:28,0,0,0,BR,P2,12.0,279950
T-57873-d4b1489a-0ebd-41a5-b7a9-4403d6619116,BR-P2-12-410214,2039149991,2022-11-19 15:42:07,2022-11-19 15:42:06,207.64,6.64,1188.0,38.016,0.0,0.0,BRL,5.6999,BR,7249e6b0-38ff-11ec-bfaf-1b3cd0e1bc6d,2-12,VI,Visa,CREDIT_CARD,PAID,2022-11-19 15:42:07,0,0,0,BR,P2,12.0,410214
D-57873-17833f1f-5fe9-4a95-90e1-f3630f4cee9e,BR-P2-12-676195,QRS1TXY4ASCP2ET9FRUUYGMZMTLPVZ8HW5F,2022-11-19 21:31:29,2022-11-19 21:32:29,207.64,8.1,1188.0,46.332,0.0,0.0,BRL,5.6999,BR,6c582ec0-de67-11eb-8d58-1fe8c7bd6f47,2-12,PQ,PIX QR,CASH,PAID,2022-11-19 21:31:29,0,0,0,BR,P2,12.0,676195
D-57873-55eee465-ec62-44cc-802a-8b3e58283c03,BR-P2-12-678056,QRS1TXHBUPTVZCCUHWHB0DIYHA1EQCIWPHW,2022-11-20 02:47:30,0,207.64,8.1,1188.0,46.332,0.0,0.0,BRL,5.6999,BR,be57dd10-74f3-41bc-bcda-d0bbd7190b7c,2-12,PQ,PIX QR,CASH,REJECTED,2022-11-20 02:47:30,0,0,0,BR,P2,12.0,678056
D-57873-01314986-6cfb-460e-804a-ed501f0bc3de,BR-P2-12-455333,QRS1TXAATBKT3A3EISYKOU4TB6MLLGYTNJE,2022-11-21 04:53:56,0,207.64,8.1,1188.0,46.332,0.0,0.0,BRL,5.6999,BR,2841c770-5ba4-11ec-aac7-ef174ee2b533,2-12,PQ,PIX QR,CASH,REJECTED,2022-11-21 04:53:56,0,0,0,BR,P2,12.0,455333
REF-57873-9bede230-5365-48c2-a2cf-68c1fc936328,BR-P2-12-973765,0,2022-11-21 22:02:19,2022-11-21 22:05:13,207.03,1.0,1188.0,0.0,0.0,0.0,BRL,0.0,BR,0,2-12,MC,Mastercard,CREDIT_CARD,REFUNDED,2022-11-21 22:02:19,0,0,0,BR,P2,12.0,973765
D-57873-a39720d9-faa2-47c9-9afe-22cceff03df3,BR-P2-12-825139,QRS1TXR2WK9D4ZC5O29AJU9AN6HS89UJVZ0,2022-11-21 22:15:19,0,210.28,8.2,1188.0,46.332,0.0,0.0,BRL,5.6281,BR,5e3c5b27-f301-4525-ae1c-c9a7cd3e25f5,2-12,PQ,PIX QR,CASH,REJECTED,2022-11-21 22:15:19,0,0,0,BR,P2,12.0,825139
D-57873-4e810087-2ccd-4b0c-b3f2-1a6cc6dd7150,BR-P2-12-551897,QRS1TXVJIUDLGQW7AJ0RTGP6HQX0EBGGVU7,2022-11-22 23:07:54,0,208.14,8.12,1188.0,46.332,0.0,0.0,BRL,5.6861,BR,06251112-d713-4cbb-915b-4daa46f31f39,2-12,PQ,PIX QR,CASH,REJECTED,2022-11-22 23:07:54,0,0,0,BR,P2,12.0,551897
D-57873-f112ce2c-cd3d-4ec9-9f2e-3a3f6e380bb8,BR-P2-12-372383,QRS1TXTIFTBHCL81PS4CNEVONSR5XEICGIG,2022-11-22 23:11:41,0,208.14,8.12,1188.0,46.332,0.0,0.0,BRL,5.6861,BR,06251112-d713-4cbb-915b-4daa46f31f39,2-12,PQ,PIX QR,CASH,REJECTED,2022-11-22 23:11:41,0,0,0,BR,P2,12.0,372383
T-57873-7f85c60c-fb3e-4926-b0cd-2f23cf841d4d,BR-P2-12-946330,42722462600081,2022-11-23 14:25:47,2022-11-23 14:25:47,206.91,6.62,1188.0,38.016,0.0,0.0,BRL,5.72,BR,27057440-26f3-11ec-a417-8d30e347880a,2-12,VI,Visa,CREDIT_CARD,PAID,2022-11-23 14:25:47,0,0,0,BR,P2,12.0,946330
T-57873-62c7c9a8-5dcd-4d1c-a1df-cc9e47c2d60f,BR-P2-12-769096,2046247955,2022-11-23 17:29:30,2022-11-23 17:29:29,207.39,6.64,1188.0,38.016,0.0,0.0,BRL,5.7066,BR,fc0f5a42-03fb-43c1-9b35-dd3bd051cb25,2-12,VI,Visa,CREDIT_CARD,PAID,2022-11-23 17:29:30,0,0,0,BR,P2,12.0,769096
D-57873-fec880ee-a8aa-45d7-a898-05c50a441230,BR-P2-12-363721,QRS1TXI6XZ8YNDW3BSDFPX90S0MXP33Z09G,2022-11-24 13:47:20,2022-11-24 13:50:11,209.64,8.18,1188.0,46.332,0.0,0.0,BRL,5.6453,BR,a9718e03-a24f-429e-b457-35a0e4b29fad,2-12,PQ,PIX QR,CASH,PAID,2022-11-24 13:47:20,0,0,0,BR,P2,12.0,363721
T-57873-6911a13e-1e6e-44df-873e-3de6850a2b96,BR-P2-12-890137,2048506592,2022-11-25 01:44:54,2022-11-25 01:44:54,210.15,6.72,1188.0,38.016,0.0,0.0,BRL,5.6317,BR,0615b610-a228-11eb-bdcc-432cb832cc2b,2-12,MC,Mastercard,CREDIT_CARD,PAID,2022-11-25 01:44:54,0,0,0,BR,P2,12.0,890137
T-57873-53ab5979-cabc-4625-a491-2c60aaa817ea,BR-P2-12-333631,2048643992,2022-11-25 04:14:50,2022-11-25 04:14:50,210.15,6.72,1188.0,38.016,0.0,0.0,BRL,5.6317,BR,722cf1fe-1f94-4a01-b99e-5df67c6a3a74,2-12,MC,Mastercard,CREDIT_CARD,PAID,2022-11-25 04:14:50,0,0,0,BR,P2,12.0,333631
REF-57873-25089074-c9a0-4cf5-a512-3f2cc99ff71a,BR-P2-12-946330,0,2022-11-25 20:52:05,2022-11-25 20:55:10,206.91,1.0,1188.0,0.0,0.0,0.0,BRL,0.0,BR,0,2-12,VI,Visa,CREDIT_CARD,REFUNDED,2022-11-25 20:52:05,0,0,0,BR,P2,12.0,946330
T-57873-519e081f-ae7d-4a00-8be6-627281fae2fb,BR-P2-12-374871,2051422231,2022-11-26 15:43:00,2022-11-26 15:43:00,206.78,6.62,1188.0,38.016,0.0,0.0,BRL,5.7235,BR,dd08c98b-745c-4ec8-8fa8-b232025529cb,2-12,MC,Mastercard,CREDIT_CARD,PAID,2022-11-26 15:43:00,0,0,0,BR,P2,12.0,374871
T-57873-93c9dc7b-638b-4c92-9f05-532eb094de8c,BR-P2-12-613635,111760230023QAP97Q7C,2022-11-26 18:37:08,0,206.78,6.62,1188.0,38.016,0.0,0.0,BRL,5.7235,BR,92bd53f0-f775-11eb-a1aa-ddd2e11ea48b,2-12,VD,Visa Debit,DEBIT_CARD,REJECTED,2022-11-26 18:37:08,0,0,0,BR,P2,12.0,613635
T-57873-66eae20f-ebe0-4756-9bc5-46c3b1b0afcc,BR-P2-12-997310,2052134116,2022-11-27 00:35:26,2022-11-27 00:35:25,206.78,6.62,1188.0,38.016,0.0,0.0,BRL,5.7235,BR,36159192-d7b5-42de-b20c-3b3665fe9135,2-12,MC,Mastercard,CREDIT_CARD,PAID,2022-11-27 00:35:26,0,0,0,BR,P2,12.0,997310
T-57873-6a54afbe-8358-40ba-8a62-816bcfb2d09b,BR-P2-12-480126,2052738795,2022-11-27 14:09:45,2022-11-27 14:09:44,206.78,6.62,1188.0,38.016,0.0,0.0,BRL,5.7235,BR,91c3b151-8f76-4c7e-8b42-7446931095e9,2-12,MC,Mastercard,CREDIT_CARD,PAID,2022-11-27 14:09:45,0,0,0,BR,P2,12.0,480126
T-57873-daed5acc-b40c-4cdf-a729-f00bdbaa7a3c,BR-P2-12-874852,2053646710,2022-11-28 01:20:52,2022-11-28 01:20:51,206.78,6.62,1188.0,38.016,0.0,0.0,BRL,5.7235,BR,61bfb61d-c275-4fbd-90fa-52025be4c9f6,2-12,MC,Mastercard,CREDIT_CARD,PAID,2022-11-28 01:20:52,0,0,0,BR,P2,12.0,874852
T-57873-2e880a9a-1a97-4fb5-9da0-6dc1d563c16c,BR-P2-12-966304,2054549791,2022-11-28 16:47:32,2022-11-28 16:47:31,207.86,6.65,1188.0,38.016,0.0,0.0,BRL,5.6938,BR,bf2a8c10-5df8-11ec-975b-47639f671656,2-12,MC,Mastercard,CREDIT_CARD,PAID,2022-11-28 16:47:32,0,0,0,BR,P2,12.0,966304
T-57873-b6782b53-4241-40e3-a9e1-60233b7af132,BR-P2-12-778310,2056328599,2022-11-29 16:26:46,2022-11-29 16:26:46,210.44,6.73,1188.0,38.016,0.0,0.0,BRL,5.6239,BR,4cc6facc-6a0e-45a5-bce4-14de0cf541b8,2-12,MC,Mastercard,CREDIT_CARD,PAID,2022-11-29 16:26:46,0,0,0,BR,P2,12.0,778310
T-57873-239b0431-9ea9-4ca0-91eb-4c460d973295,BR-P2-12-243588,111760230023T4FQQUDC,2022-11-29 19:05:31,2022-11-29 19:05:30,211.29,6.76,1188.0,38.016,0.0,0.0,BRL,5.6014,BR,9271aa0b-ca94-4605-b0d8-21bd18c61da7,2-12,EL,Elo,CREDIT_CARD,PAID,2022-11-29 19:05:31,0,0,0,BR,P2,12.0,243588
REF-57873-21444c94-bd9f-444e-8027-df0c9bfa37f6,BR-P2-12-997310,0,2022-11-29 19:55:12,2022-11-29 20:05:01,206.78,1.0,1188.0,0.0,0.0,0.0,BRL,0.0,BR,0,2-12,MC,Mastercard,CREDIT_CARD,REFUNDED,2022-11-29 19:55:12,0,0,0,BR,P2,12.0,997310
T-57873-48144838-bef7-4421-bfb2-a46d633dfa98,BR-P2-12-380166,111760230023T4GB8TBC,2022-11-29 22:14:34,0,211.26,6.76,1188.0,38.016,0.0,0.0,BRL,5.6022,BR,3bba5450-a54c-11eb-b8a9-5f6e4f0ecfd1,2-12,EL,Elo,CREDIT_CARD,REJECTED,2022-11-29 22:14:34,0,0,0,BR,P2,12.0,380166
T-57873-96fb3f33-eacf-470f-ba2a-3cece4f74d44,BR-P2-12-672831,111760230023T4GAO19C,2022-11-29 22:16:07,0,211.26,6.76,1188.0,38.016,0.0,0.0,BRL,5.6022,BR,3bba5450-a54c-11eb-b8a9-5f6e4f0ecfd1,2-12,EL,Elo,CREDIT_CARD,REJECTED,2022-11-29 22:16:07,0,0,0,BR,P2,12.0,672831
D-57873-b6074b43-0118-405c-97f1-5b5be802067d,BR-P2-12-312416,QRS1TXBNEFC88RRWBXWFRDTVLCT2OZBNQGS,2022-11-30 14:26:04,0,210.95,8.23,1188.0,46.332,0.0,0.0,BRL,5.6104,BR,bc919aa1-4d59-40cc-8080-db5173e881cd,2-12,PQ,PIX QR,CASH,REJECTED,2022-11-30 14:26:04,0,0,0,BR,P2,12.0,312416
T-57873-8218bf42-59c1-45f4-8dc7-f6a7881a68e2,BR-P2-12-653451,111760230023U2DLOKIC,2022-11-30 23:08:58,0,215.08,6.88,1188.0,38.016,0.0,0.0,BRL,5.5027,BR,1cdadcc0-820b-11ec-9026-8fbe078dfa6e,2-12,MD,MasterCard Debit,DEBIT_CARD,REJECTED,2022-11-30 23:08:58,0,0,0,BR,P2,12.0,653451
T-57873-aa68df8e-668f-4e2e-adf3-91c705b5517d,BR-P2-12-290206,111760230023U2DLFDQC,2022-11-30 23:09:30,0,215.08,6.88,1188.0,38.016,0.0,0.0,BRL,5.5027,BR,1cdadcc0-820b-11ec-9026-8fbe078dfa6e,2-12,MD,MasterCard Debit,DEBIT_CARD,REJECTED,2022-11-30 23:09:30,0,0,0,BR,P2,12.0,290206
D-57873-ef081576-f3a6-49b2-96c7-00433a3b5ffe,BR-P2-12-693536,QRS1TXTRHBMA9YJLXVHIKAXPOMILP37DDUG,2022-12-23 23:13:48,2022-12-23 23:14:23,216.28,8.43,1188.0,46.332,0.0,0.0,BRL,5.4722,BR,47be2eeb-d6a1-4e34-8215-f6cdf3aa6c3e,2-12,no,PQ,PIX QR,CASH,2022-12-23 23:13:48,0,0,0,BR,P2,12.0,693536
T-57873-dd94fb65-ca81-4185-bd2c-1e551a388ae4,BR-P2-12-766590,0,2023-01-02 01:28:52,0,211.4,6.76,1188.0,38.016,0.0,0.0,BRL,5.5983,BR,eeb3214a-399c-4033-9aca-4e8c2cd70dec,2-12,NO ESTABA,NO ESTABA,MC,Mastercard,2023-01-02 01:28:52,0,0,0,BR,P2,12.0,766590
D-57873-3985903b-7dae-4144-9966-a5c88b42b536,BR-P2-12-776303,QRS1TXHCMYOOEEHDMSA7XNDC8BVGIHZ0EZO,2023-01-02 23:05:43,0,208.29,8.12,1188.0,46.332,0.0,0.0,BRL,5.682,BR,5609c844-6404-498b-9c8a-28a00e7ec617,2-12,NO ESTABA,NO ESTABA,PQ,PIX QR,2023-01-02 23:05:43,0,0,0,BR,P2,12.0,776303
D-57873-26c1ed92-c793-45a2-97b8-b18020001b20,BR-P2-12-715746,QRS1TXESSLB61AGE8QQGG6VJ4GCEHNITIYU,2023-01-03 22:13:11,0,204.36,7.97,1188.0,46.332,0.0,0.0,BRL,5.7912,BR,fb467e0f-63a8-4719-ae5f-b83340147afb,2-12,NO ESTABA,SI ESTABA,PQ,PIX QR,2023-01-03 22:13:11,0,0,0,BR,P2,12.0,715746
T-57873-d8654275-0602-4bf4-a19e-e4a1ce63f3a9,BR-P2-12-532084,0,2023-01-03 23:37:46,0,204.36,6.54,1188.0,38.016,0.0,0.0,BRL,5.7912,BR,95bf2400-0225-11ec-b73c-1be38d5138b4,2-12,NO ESTABA,NO ESTABA,MC,Mastercard,2023-01-03 23:37:46,0,0,0,BR,P2,12.0,532084
T-57873-ce98a910-851c-4ed3-bc65-785db9ae1c36,BR-P2-12-918410,0,2023-01-03 23:38:31,0,204.36,6.54,1188.0,38.016,0.0,0.0,BRL,5.7912,BR,95bf2400-0225-11ec-b73c-1be38d5138b4,2-12,NO ESTABA,NO ESTABA,MC,Mastercard,2023-01-03 23:38:31,0,0,0,BR,P2,12.0,918410
T-57873-287c49a6-f1ac-4df9-9197-3c7a6fc4f8a8,BR-P2-12-907748,0,2023-01-03 23:55:05,0,204.36,6.54,1188.0,38.016,0.0,0.0,BRL,5.7912,BR,95bf2400-0225-11ec-b73c-1be38d5138b4,2-12,NO ESTABA,NO ESTABA,MC,Mastercard,2023-01-03 23:55:05,0,0,0,BR,P2,12.0,907748
T-57873-19a70313-4cac-4bc2-a477-174f74d14ea9,BR-P2-12-546340,11176023002ND7FKQLVC,2023-01-03 23:58:41,0,204.36,6.54,1188.0,38.016,0.0,0.0,BRL,5.7912,BR,95bf2400-0225-11ec-b73c-1be38d5138b4,2-12,NO ESTABA,NO ESTABA,VD,Visa Debit,2023-01-03 23:58:41,0,0,0,BR,P2,12.0,546340
