Reference,Invoice,External Reference,Create Date,Validated Date,Amount Usd,Fee amount USD,Local Amount,Local Fee Amount,Local VAT,Local Original Amount,Local Currency,Exchange Rate,Country,User account,EXTRAE,Payment Method,Payment Method Name,Payment Method Type,Status,FechaMin,DiasDesdeFechaMin,CohortGroup,CohortPeriod,Pais,Plan,Duracion,ID
T-57873-6cc13022-01ee-4984-8d57-ee36c13ed245,PA-P1-1-311632,DLPA0288000645084141,2023-02-02 14:41:43,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,e0ae6c55-b36c-4ffc-9089-ed5c613ad34e,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MD,2023-02-02 14:41:43,0,0,0,PA,P1,1.0,311632
T-57873-3ede883a-7277-443e-81fc-b374aae74a4e,PA-P1-1-346513,DLPA0288000646084214,2023-02-02 14:42:17,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,e0ae6c55-b36c-4ffc-9089-ed5c613ad34e,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MD,2023-02-02 14:42:17,0,0,0,PA,P1,1.0,346513
T-57873-7882286f-95eb-4d58-8696-74db9d125e04,PA-P1-1-211769,DLPA0288000647084259,2023-02-02 14:43:02,2023-02-02 14:43:02,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,e0ae6c55-b36c-4ffc-9089-ed5c613ad34e,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MD,2023-02-02 14:43:02,0,0,0,PA,P1,1.0,211769
T-57873-99c3542b-4cce-469b-b930-8a4601c02fae,PA-P1-1-272127,DLPA0288000648150230,2023-02-02 21:02:31,2023-02-02 21:02:31,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,7277a241-668a-4c79-bd23-3cc25c2cd65f,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-02 21:02:31,0,0,0,PA,P1,1.0,272127
T-57873-fbabc594-d1ea-4300-b2d8-977ddc639334,PA-P1-1-594434,DLPA0288000650172117,2023-02-02 23:21:19,2023-02-02 23:21:19,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,7e4f3988-bf43-41c7-943a-df14544634be,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-02 23:21:19,0,0,0,PA,P1,1.0,594434
T-57873-1d2bea0f-a755-4200-be40-907ee5e63014,PA-P1-1-105157,DLPA0288000651190642,2023-02-03 01:06:44,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,85dd8093-c9b4-4dca-9dc4-33358d45c9d6,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,AE,2023-02-03 01:06:44,0,0,0,PA,P1,1.0,105157
T-57873-06ce6f72-a052-4a5a-816b-8827fea1a60e,PA-P1-1-465357,DLPA0288000652190655,2023-02-03 01:06:56,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,85dd8093-c9b4-4dca-9dc4-33358d45c9d6,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,AE,2023-02-03 01:06:56,0,0,0,PA,P1,1.0,465357
T-57873-6d136b0d-f0bd-48c3-a2a4-664a5e5d6ff6,PA-P1-1-830558,DLPA0288000653190803,2023-02-03 01:08:05,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,85dd8093-c9b4-4dca-9dc4-33358d45c9d6,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MD,2023-02-03 01:08:05,0,0,0,PA,P1,1.0,830558
T-57873-c6a8c9af-dd00-4384-ad89-7dbeed63ea97,PA-P1-1-440952,DLPA0288000654190921,2023-02-03 01:09:23,2023-02-03 1:09:22,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,85dd8093-c9b4-4dca-9dc4-33358d45c9d6,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VI,2023-02-03 01:09:23,0,0,0,PA,P1,1.0,440952
T-57873-fcd50546-e1e1-49ec-b749-f58cf9c617a8,PA-P1-1-642426,DLPA0289000205003041,2023-02-04 06:30:43,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,061b10bc-a867-448c-8961-e23fa79acd3a,1-1-,NO ESTABA NOV,ESTABA DIC,ESTABA ENE,VD,2023-02-04 06:30:43,0,0,0,PA,P1,1.0,642426
T-57873-0c9d9119-b27b-49d4-8f7e-e1045df15f5e,PA-P1-1-169427,DLPA0289000206003041,2023-02-04 06:30:44,2023-02-04 6:30:43,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,3f219cab-85ae-4762-8f52-59437dfce654,1-1-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,VD,2023-02-04 06:30:44,0,0,0,PA,P1,1.0,169427
T-57873-fac1132a-b93a-449a-b65d-3e42f780df39,PA-P1-1-680289,DLPA0288000656103711,2023-02-04 16:37:12,2023-02-04 16:37:12,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,ed7cfb39-3ddf-4d5c-9e68-441d40cec8b2,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VI,2023-02-04 16:37:12,0,0,0,PA,P1,1.0,680289
T-57873-941ab054-9515-4406-8b41-e5fe81eaec99,PA-P1-1-169027,DLPA0288000668163427,2023-02-05 22:34:28,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,948bce91-a801-4993-9497-6e7a4f1bf5f7,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VI,2023-02-05 22:34:28,0,0,0,PA,P1,1.0,169027
T-57873-599c0b6e-d795-461b-b3df-8e42708da6e7,PA-P1-1-448573,DLPA0288000674070740,2023-02-06 13:07:42,2023-02-06 13:07:41,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,98b8c7ca-1c89-486f-a415-8f20530b5d87,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-06 13:07:42,0,0,0,PA,P1,1.0,448573
