Reference,Invoice,External Reference,Create Date,Validated Date,Amount Usd,Fee amount USD,Local Amount,Local Fee Amount,Local VAT,Local Original Amount,Local Currency,Exchange Rate,Country,User account,EXTRAE,Payment Method,Payment Method Name,Payment Method Type,Status,FechaMin,DiasDesdeFechaMin,CohortGroup,CohortPeriod,Pais,Plan,Duracion,ID
D-57873-21c964b4-e277-4527-ac0e-c9dec5005ea6,BR-P2-1-210260,QRS1TXEZQNCJLVE2ZIGS3DFMPGLQW8Q96UV,2022-11-16 02:48:06,2022-11-16 02:49:06,24.96,0.97,141.43,5.5158,0.0,0.0,BRL,5.6455,BR,85087d88-24f1-4bf9-9d21-6732b95e1309,2-1-,PQ,PIX QR,CASH,PAID,2022-11-16 02:48:06,0,0,0,BR,P2,1.0,210260
D-57873-1d2392ca-e88c-4367-9ffa-ed12bd8e71c9,BR-P2-1-935752,QRS1TXGE1PFLS4VMQBKIEUOKFYSNYGCXP1J,2022-11-16 04:17:16,2022-11-16 04:17:45,24.96,0.97,141.43,5.5158,0.0,0.0,BRL,5.6455,BR,ba41de39-2b40-41e1-b3fc-b0b4ed51a0b1,2-1-,PQ,PIX QR,CASH,PAID,2022-11-16 04:17:16,0,0,0,BR,P2,1.0,935752
T-57873-9bc7bc3a-0e37-4a78-9be1-bf1c1687f293,BR-P2-1-361019,111760230023GVIII0NC,2022-11-16 11:29:54,2022-11-16 11:29:53,24.96,0.8,141.43,4.5258,0.0,0.0,BRL,5.6455,BR,1e257576-218d-4910-b28f-5c1122037974,2-1-,EL,Elo,CREDIT_CARD,PAID,2022-11-16 11:29:54,0,0,0,BR,P2,1.0,361019
T-57873-6201e633-490a-4d04-bc6f-204a3604569e,BR-P2-1-341749,111760230023GVILRNSC,2022-11-16 12:06:48,0,24.96,0.8,141.43,4.5258,0.0,0.0,BRL,5.6455,BR,deeca480-6fda-11eb-a5e1-495ebe719c5b,2-1-,MD,MasterCard Debit,DEBIT_CARD,REJECTED,2022-11-16 12:06:48,0,0,0,BR,P2,1.0,341749
T-57873-204713d3-6f4b-4d22-a542-e64d651f8d88,BR-P2-1-770887,111760230023GVILS1FC,2022-11-16 12:07:21,0,24.96,0.8,141.43,4.5258,0.0,0.0,BRL,5.6455,BR,deeca480-6fda-11eb-a5e1-495ebe719c5b,2-1-,MD,MasterCard Debit,DEBIT_CARD,REJECTED,2022-11-16 12:07:21,0,0,0,BR,P2,1.0,770887
D-57873-7109f33d-94d3-4759-a44b-67da9d74e214,BR-P2-1-948958,QRS1TX89TTO2A1RERFVRGIBYHTMRG9BZN3H,2022-11-16 15:27:30,2022-11-16 15:37:12,24.94,0.97,141.43,5.5158,0.0,0.0,BRL,5.6499,BR,fa628d20-a30e-11eb-af36-630055b784f4,2-1-,PQ,PIX QR,CASH,PAID,2022-11-16 15:27:30,0,0,0,BR,P2,1.0,948958
T-57873-84249ab7-15e7-48f1-96bc-546fa73fc155,BR-P2-1-186748,111760230023GVJFOPTC,2022-11-16 16:41:57,0,24.82,0.79,141.43,4.5258,0.0,0.0,BRL,5.6767,BR,deeca480-6fda-11eb-a5e1-495ebe719c5b,2-1-,MD,MasterCard Debit,DEBIT_CARD,REJECTED,2022-11-16 16:41:57,0,0,0,BR,P2,1.0,186748
T-57873-42928c16-9799-4157-908e-9951a22fc292,BR-P2-1-427327,2034097353,2022-11-16 16:45:21,2022-11-16 16:45:21,24.87,0.8,141.43,4.5258,0.0,0.0,BRL,5.6662,BR,deeca480-6fda-11eb-a5e1-495ebe719c5b,2-1-,MC,Mastercard,CREDIT_CARD,PAID,2022-11-16 16:45:21,0,0,0,BR,P2,1.0,427327
D-57873-4700f69d-d421-4169-b3af-430ba4c1984b,BR-P2-1-702946,QRS1TXFZFKD3NT1R9CWF5FFF2DFMWA86R2Z,2022-11-16 17:08:51,2022-11-16 17:09:15,24.85,0.97,141.43,5.5158,0.0,0.0,BRL,5.6697,BR,100d219c-2708-40e2-8f03-dd0ba8f48ca9,2-1-,PQ,PIX QR,CASH,PAID,2022-11-16 17:08:51,0,0,0,BR,P2,1.0,702946
D-57873-79b64520-0eaa-4ded-b96c-8c92274d3668,BR-P2-1-466735,QRS1TXZGQYDYDFQG0URZOJHWYI1WDEXZGN8,2022-11-16 17:28:48,2022-11-16 17:29:34,24.9,0.97,141.43,5.5158,0.0,0.0,BRL,5.6588,BR,39c2b650-82e0-11ec-a346-39349319eef4,2-1-,PQ,PIX QR,CASH,PAID,2022-11-16 17:28:48,0,0,0,BR,P2,1.0,466735
D-57873-08b786af-750b-4f36-8ecd-fba98abe90bc,BR-P2-1-300587,QRS1TXWEZ8VMHD4QPFGPQL41I2TTOUDYMQV,2022-11-16 19:16:47,2022-11-16 19:17:45,24.67,0.96,141.43,5.5158,0.0,0.0,BRL,5.7114,BR,ab3f3e80-d291-11eb-9dd2-4f48fc069be8,2-1-,PQ,PIX QR,CASH,PAID,2022-11-16 19:16:47,0,0,0,BR,P2,1.0,300587
T-57873-27dc113f-10a3-42c0-b2e4-03f44c651808,BR-P2-1-563928,2034464351,2022-11-16 20:45:30,2022-11-16 20:45:30,24.68,0.79,141.43,4.5258,0.0,0.0,BRL,5.7098,BR,fb9d9870-9725-11eb-b3a5-654bef3558ac,2-1-,VI,Visa,CREDIT_CARD,PAID,2022-11-16 20:45:30,0,0,0,BR,P2,1.0,563928
D-57873-b541501e-0909-4bab-89e5-6ac50de79e95,BR-P2-1-315638,QRS1TX5N7TQVIVXCAR57MZDANWNPBQRYXID,2022-11-16 22:18:26,2022-11-16 22:18:55,24.65,0.96,141.43,5.5158,0.0,0.0,BRL,5.7166,BR,5fc68c20-cab2-11eb-b21f-9fa6fbf8118e,2-1-,PQ,PIX QR,CASH,PAID,2022-11-16 22:18:26,0,0,0,BR,P2,1.0,315638
T-57873-15997d85-26ea-4986-9a51-9cda7d392528,BR-P2-1-246590,0,2022-11-16 23:55:31,0,24.65,0.79,141.43,4.5258,0.0,0.0,BRL,5.7166,BR,b53480b0-3700-11ec-a282-2bf80beb6c08,2-1-,VI,Visa,CREDIT_CARD,REJECTED,2022-11-16 23:55:31,0,0,0,BR,P2,1.0,246590
T-57873-5be208a7-cd94-43fb-8709-8bd65e2c7b28,BR-P2-1-641272,0,2022-11-16 23:56:20,0,24.65,0.79,141.43,4.5258,0.0,0.0,BRL,5.7166,BR,b53480b0-3700-11ec-a282-2bf80beb6c08,2-1-,VI,Visa,CREDIT_CARD,REJECTED,2022-11-16 23:56:20,0,0,0,BR,P2,1.0,641272
T-57873-974b29e4-0a92-40ca-b600-d04a98086607,BR-P2-1-191996,0,2022-11-16 23:58:22,0,24.65,0.79,141.43,4.5258,0.0,0.0,BRL,5.7166,BR,b53480b0-3700-11ec-a282-2bf80beb6c08,2-1-,VI,Visa,CREDIT_CARD,REJECTED,2022-11-16 23:58:22,0,0,0,BR,P2,1.0,191996
T-57873-fae05413-bfaf-4203-8894-01897233b7e3,BR-P2-1-330049,0,2022-11-17 00:03:48,0,24.65,0.79,141.43,4.5258,0.0,0.0,BRL,5.7166,BR,b53480b0-3700-11ec-a282-2bf80beb6c08,2-1-,VI,Visa,CREDIT_CARD,REJECTED,2022-11-17 00:03:48,0,0,0,BR,P2,1.0,330049
D-57873-43de3c7e-8cd8-4f85-81c3-8bb377b25a82,BR-P2-1-998994,QRS1TXROTW7FXJVTWS3PV9H4XRVOIBKAAAD,2022-11-17 00:09:38,2022-11-17 00:10:06,24.65,0.96,141.43,5.5158,0.0,0.0,BRL,5.7166,BR,420bf9a0-26e4-11ec-9e24-e5e22ab293e4,2-1-,PQ,PIX QR,CASH,PAID,2022-11-17 00:09:38,0,0,0,BR,P2,1.0,998994
T-57873-7639c610-2710-4d71-9b4e-54df76273454,BR-P2-1-987064,0,2022-11-17 00:15:04,0,24.65,0.79,141.43,4.5258,0.0,0.0,BRL,5.7166,BR,b53480b0-3700-11ec-a282-2bf80beb6c08,2-1-,VI,Visa,CREDIT_CARD,REJECTED,2022-11-17 00:15:04,0,0,0,BR,P2,1.0,987064
D-57873-d43e18bb-1190-4440-940b-229031edc5b1,BR-P2-1-640013,QRS1TX8IZ9UG91VS2RSJXBOTLHYZGDITAJM,2022-11-17 00:48:08,0,24.65,0.96,141.43,5.5158,0.0,0.0,BRL,5.7166,BR,99e19c40-0f20-11ec-b716-2569c9f66e3f,2-1-,PQ,PIX QR,CASH,REJECTED,2022-11-17 00:48:08,0,0,0,BR,P2,1.0,640013
D-57873-a77e94b7-5578-4a83-ae3a-803f1dde6994,BR-P2-1-725071,QRS1TXHXJDZP2OUCLAJWNMQQXZCODCUBZG0,2022-11-17 15:56:26,2022-11-17 15:57:23,24.33,0.95,141.43,5.5158,0.0,0.0,BRL,5.7918,BR,4c150221-c57e-44ef-9378-12623e045abe,2-1-,PQ,PIX QR,CASH,PAID,2022-11-17 15:56:26,0,0,0,BR,P2,1.0,725071
T-57873-969cb957-6613-41e1-ad73-078783a7b101,BR-P2-1-561599,2036079874,2022-11-17 19:44:22,2022-11-17 19:44:21,24.5,0.78,141.43,4.5258,0.0,0.0,BRL,5.7516,BR,12f48e77-701c-4660-ae44-a7e8cdc2b4e5,2-1-,MC,Mastercard,CREDIT_CARD,PAID,2022-11-17 19:44:22,0,0,0,BR,P2,1.0,561599
T-57873-7bff408e-6f5c-4634-a88a-3f16ede1281e,BR-P2-1-302706,0,2022-11-17 21:15:48,0,24.59,0.79,141.43,4.5258,0.0,0.0,BRL,5.7306,BR,b53480b0-3700-11ec-a282-2bf80beb6c08,2-1-,VI,Visa,CREDIT_CARD,REJECTED,2022-11-17 21:15:48,0,0,0,BR,P2,1.0,302706
T-57873-b0a20ddd-3774-4ea8-b37e-ebd7ccffe5c6,BR-P2-1-353610,2036246032,2022-11-17 21:29:52,2022-11-17 21:29:51,24.59,0.79,141.43,4.5258,0.0,0.0,BRL,5.7306,BR,b53480b0-3700-11ec-a282-2bf80beb6c08,2-1-,MC,Mastercard,CREDIT_CARD,PAID,2022-11-17 21:29:52,0,0,0,BR,P2,1.0,353610
D-57873-94ec24aa-9872-4dab-b3d5-2feb672f3e38,BR-P2-1-634627,QRS1TXZEZ557VO3FY7YCAVQUHZYBKM7N3IK,2022-11-17 21:30:52,2022-11-17 21:31:17,24.59,0.96,141.43,5.5158,0.0,0.0,BRL,5.7306,BR,bbdc7ae9-6da2-4351-8266-1a412987b35c,2-1-,PQ,PIX QR,CASH,PAID,2022-11-17 21:30:52,0,0,0,BR,P2,1.0,634627
D-57873-e7b08ac6-a01b-49b3-98b4-295b260ef941,BR-P2-1-959745,QRS1TXU6HKOKOWC2UN75RUP7FHUCQGBOONC,2022-11-17 22:41:10,2022-11-17 22:42:58,24.59,0.96,141.43,5.5158,0.0,0.0,BRL,5.7306,BR,277860a7-d740-44d7-94c5-86099d0ac281,2-1-,PQ,PIX QR,CASH,PAID,2022-11-17 22:41:10,0,0,0,BR,P2,1.0,959745
D-57873-917589d3-7e22-48a7-bd91-5d28e914e4b4,BR-P2-1-644246,QRS1TXFV9QTZHKN2GRVB5U446GLCYDFXGTJ,2022-11-18 19:59:43,0,24.72,0.96,141.43,5.5158,0.0,0.0,BRL,5.7007,BR,03898010-f181-11eb-a6f8-8d5a5dad2f19,2-1-,PQ,PIX QR,CASH,REJECTED,2022-11-18 19:59:43,0,0,0,BR,P2,1.0,644246
D-57873-a9c75065-fab5-4cd4-8bd5-22a4ccc0a0a7,BR-P2-1-413629,QRS1TXUAO4KFFX3HBB27YFDD9NFNOXKLLZS,2022-11-18 22:37:35,2022-11-18 22:39:00,24.72,0.96,141.43,5.5158,0.0,0.0,BRL,5.6999,BR,df1a27b0-2703-11ec-aca5-2d39d669177a,2-1-,PQ,PIX QR,CASH,PAID,2022-11-18 22:37:35,0,0,0,BR,P2,1.0,413629
D-57873-61e1b038-f850-44b5-a67c-bd2f24e2f0fd,BR-P2-1-430885,QRS1TXDOR3GMK3W2MTQII97WGTNJUPEOCC2,2022-11-19 01:29:18,2022-11-19 01:30:10,24.72,0.96,141.43,5.5158,0.0,0.0,BRL,5.6999,BR,b82dcf20-f8ae-11eb-b64d-bd2abb57c645,2-1-,PQ,PIX QR,CASH,PAID,2022-11-19 01:29:18,0,0,0,BR,P2,1.0,430885
T-57873-693c8bde-7280-42d2-9266-2a3b71f02a39,BR-P2-1-157080,2039349199,2022-11-19 17:55:34,2022-11-19 17:55:33,24.72,0.79,141.43,4.5258,0.0,0.0,BRL,5.6999,BR,6030e4c0-4026-11ec-b103-67eee83f3d70,2-1-,MC,Mastercard,CREDIT_CARD,PAID,2022-11-19 17:55:34,0,0,0,BR,P2,1.0,157080
D-57873-ff354904-115b-44ee-995e-19a610e59ec2,BR-P2-1-133480,QRS1TXMKQVJOBUVBFAJXC0KNVEDDQ2HQM80,2022-11-19 19:42:57,0,24.72,0.96,141.43,5.5158,0.0,0.0,BRL,5.6999,BR,f6c40950-882e-11eb-9057-b32a5d3286e6,2-1-,PQ,PIX QR,CASH,REJECTED,2022-11-19 19:42:57,0,0,0,BR,P2,1.0,133480
D-57873-7ef49cbb-198b-4c61-b357-cf699244d1eb,BR-P2-1-739831,QRS1TXT61CZGAY5WJCW3EMBXIRRIIOF5WFQ,2022-11-19 23:04:35,2022-11-19 23:05:38,24.72,0.96,141.43,5.5158,0.0,0.0,BRL,5.6999,BR,85cff2db-01f5-4001-a7f9-9fcf485aa88a,2-1-,PQ,PIX QR,CASH,PAID,2022-11-19 23:04:35,0,0,0,BR,P2,1.0,739831
D-57873-6e72a73e-1a05-4501-813a-b0d639057d3d,BR-P2-1-364815,QRS1TXR7L99SSVNUBN3TWDDUXKWUZMHVCDK,2022-11-20 22:31:00,2022-11-20 22:31:25,24.72,0.96,141.43,5.5158,0.0,0.0,BRL,5.6999,BR,e2abc9f0-1b0e-11ec-bde6-a7f41b83bf8b,2-1-,PQ,PIX QR,CASH,PAID,2022-11-20 22:31:00,0,0,0,BR,P2,1.0,364815
T-57873-779f92ed-d565-4fcf-a407-c5bdfd057b9b,BR-P2-1-166746,2042342753,2022-11-21 17:55:10,2022-11-21 17:55:09,24.93,0.8,141.43,4.5258,0.0,0.0,BRL,5.6516,BR,74945590-4265-11ec-bdeb-7109ceda3817,2-1-,VI,Visa,CREDIT_CARD,PAID,2022-11-21 17:55:10,0,0,0,BR,P2,1.0,166746
T-57873-5b7454ad-0808-492e-9a3a-eb62fa8c5c6e,BR-P2-1-765366,2042959438,2022-11-21 23:27:26,2022-11-21 23:27:25,25.03,0.8,141.43,4.5258,0.0,0.0,BRL,5.6281,BR,d4c9ffc0-f89a-11eb-9b3c-77a4a7197843,2-1-,MC,Mastercard,CREDIT_CARD,PAID,2022-11-21 23:27:26,0,0,0,BR,P2,1.0,765366
D-57873-7f6f5511-f326-42d6-ad57-e2aa635fd09b,BR-P2-1-580852,QRS1TXP1CCAMLLKGYWXSUQ7Y7HYLSUARDHJ,2022-11-22 13:32:02,2022-11-22 13:32:35,24.92,0.97,141.43,5.5158,0.0,0.0,BRL,5.6549,BR,ca5ce31c-3abd-44c4-b6c1-adbe9870d08a,2-1-,PQ,PIX QR,CASH,PAID,2022-11-22 13:32:02,0,0,0,BR,P2,1.0,580852
D-57873-694d51ee-e3bb-4bb6-a251-e090a244fce9,BR-P2-1-285316,QRS1TXTY358JNAESKBYQCS8NI4FYTXRANU2,2022-11-23 00:13:24,2022-11-23 00:14:39,24.78,0.97,141.43,5.5158,0.0,0.0,BRL,5.6861,BR,48a77130-78b7-11ec-b097-c1bd8f2a1c7c,2-1-,PQ,PIX QR,CASH,PAID,2022-11-23 00:13:24,0,0,0,BR,P2,1.0,285316
T-57873-cf2b885e-7e90-463b-8fd3-5aefb7ecc1f0,BR-P2-1-776149,2045347199,2022-11-23 00:41:00,2022-11-23 00:40:59,24.78,0.79,141.43,4.5258,0.0,0.0,BRL,5.6861,BR,75d2652c-cc78-48a3-b225-dae9fc45d41b,2-1-,MC,Mastercard,CREDIT_CARD,PAID,2022-11-23 00:41:00,0,0,0,BR,P2,1.0,776149
D-57873-c158e520-7be3-45c4-82bc-4e48fdeb7dbc,BR-P2-1-796722,QRS1TXGLKQLRREXODPZVAWUP05RNHLGIOAP,2022-11-23 00:49:52,2022-11-23 00:51:58,24.78,0.97,141.43,5.5158,0.0,0.0,BRL,5.6861,BR,c168b784-5f51-4126-bc5a-7038617056c5,2-1-,PQ,PIX QR,CASH,PAID,2022-11-23 00:49:52,0,0,0,BR,P2,1.0,796722
T-57873-26ae7956-12e4-45e8-9666-ee8fbcfb892d,BR-P2-1-205772,2045366194,2022-11-23 00:56:08,2022-11-23 00:56:08,24.78,0.79,141.43,4.5258,0.0,0.0,BRL,5.6861,BR,98e06adc-fa54-41b9-9d1c-2125e53e40ff,2-1-,VI,Visa,CREDIT_CARD,PAID,2022-11-23 00:56:08,0,0,0,BR,P2,1.0,205772
T-57873-4a47eaa4-79c9-4a35-94c1-c468ad5fb77f,BR-P2-1-538820,2045429039,2022-11-23 01:44:31,2022-11-23 01:44:31,24.78,0.79,141.43,4.5258,0.0,0.0,BRL,5.6861,BR,40e6af80-56f7-11ec-929c-edcef5dd1f88,2-1-,MC,Mastercard,CREDIT_CARD,PAID,2022-11-23 01:44:31,0,0,0,BR,P2,1.0,538820
D-57873-58635100-4223-4a6b-bd5f-95e470b6387e,BR-P2-1-201339,QRS1TXOIZ6XIQIQ0GYXTKEXVRAIYPBRPCZ4,2022-11-23 15:22:03,2022-11-23 15:44:46,24.71,0.96,141.43,5.5158,0.0,0.0,BRL,5.7026,BR,03898010-f181-11eb-a6f8-8d5a5dad2f19,2-1-,PQ,PIX QR,CASH,PAID,2022-11-23 15:22:03,0,0,0,BR,P2,1.0,201339
D-57873-887eeff6-6ba2-40c1-a663-9769b9da572c,BR-P2-1-799247,QRS1TX3ABXTF0HWDVX4WIHB4XWH1MHPGQED,2022-11-23 16:52:23,2022-11-23 16:53:16,24.67,0.96,141.43,5.5158,0.0,0.0,BRL,5.7122,BR,6453ee90-2f69-11ec-a58c-353379731fa3,2-1-,PQ,PIX QR,CASH,PAID,2022-11-23 16:52:23,0,0,0,BR,P2,1.0,799247
D-57873-ebab7b1b-d38c-4167-8f12-96a157e06eb6,BR-P2-1-202963,QRS1TXO44TVKB0TIQBKVYKVHCFH587B8A22,2022-11-23 17:32:27,0,24.67,0.96,141.43,5.5158,0.0,0.0,BRL,5.7114,BR,55b7b13b-c7ce-4395-bede-bd28550a1eaa,2-1-,PQ,PIX QR,CASH,REJECTED,2022-11-23 17:32:27,0,0,0,BR,P2,1.0,202963
D-57873-864e7198-77b0-499d-84ef-155554f04b3e,BR-P2-1-455584,QRS1TXP2A22NYJJKOT2KXPLSW6GWD2CJMIJ,2022-11-23 17:44:00,2022-11-23 17:44:45,24.67,0.96,141.43,5.5158,0.0,0.0,BRL,5.711,BR,55b7b13b-c7ce-4395-bede-bd28550a1eaa,2-1-,PQ,PIX QR,CASH,PAID,2022-11-23 17:44:00,0,0,0,BR,P2,1.0,455584
D-57873-5e8b7736-854c-4823-abe0-6114e03176cc,BR-P2-1-838196,QRS1TXHN7GZXVU9CWALIFINCROGZOED2IRX,2022-11-24 01:15:33,2022-11-24 01:17:23,24.84,0.97,141.43,5.5158,0.0,0.0,BRL,5.6712,BR,536b9a30-4d69-11ec-81f4-b5c42f3901f8,2-1-,PQ,PIX QR,CASH,PAID,2022-11-24 01:15:33,0,0,0,BR,P2,1.0,838196
T-57873-ef3df148-57a5-4fc7-a0f5-529818e6bb07,BR-P2-1-987922,2047720953,2022-11-24 16:05:01,2022-11-24 16:05:00,25.04,0.8,141.43,4.5258,0.0,0.0,BRL,5.6268,BR,e0aee78b-ef8e-4235-845b-08ea8cb05355,2-1-,MC,Mastercard,CREDIT_CARD,PAID,2022-11-24 16:05:01,0,0,0,BR,P2,1.0,987922
D-57873-8be5fbb1-f066-41f9-9f10-13f63ddcfa11,BR-P2-1-183653,QRS1TXB0IDG0U8IFEBNE7O5XZDERW1AB5DA,2022-11-25 16:23:35,2022-11-25 16:25:43,24.84,0.97,141.43,5.5158,0.0,0.0,BRL,5.6713,BR,4b97dba6-c765-4bad-af39-e64728aac103,2-1-,PQ,PIX QR,CASH,PAID,2022-11-25 16:23:35,0,0,0,BR,P2,1.0,183653
T-57873-64597b85-50f9-4908-89d3-ca274b8fb3d2,BR-P2-1-568583,0,2022-11-26 00:55:20,0,24.62,0.79,141.43,4.5258,0.0,0.0,BRL,5.7235,BR,5a312640-1c88-11ec-a8f4-012b6e16b93b,2-1-,MC,Mastercard,CREDIT_CARD,REJECTED,2022-11-26 00:55:20,0,0,0,BR,P2,1.0,568583
T-57873-0763cf16-b9e4-47f4-bf12-ff01ce46e414,BR-P2-1-849804,2050724157,2022-11-26 00:56:29,2022-11-26 00:56:28,24.62,0.79,141.43,4.5258,0.0,0.0,BRL,5.7235,BR,5a312640-1c88-11ec-a8f4-012b6e16b93b,2-1-,MC,Mastercard,CREDIT_CARD,PAID,2022-11-26 00:56:29,0,0,0,BR,P2,1.0,849804
D-57873-0d898fab-8257-4cbb-9507-8a153f0b1de6,BR-P2-1-729580,QRS1TXLY1GRZLBHRDTXNISB7UYIBJSS4FXL,2022-11-26 18:04:35,2022-11-26 18:04:57,24.62,0.96,141.43,5.5158,0.0,0.0,BRL,5.7235,BR,3ec3458a-f4dd-44c8-8c9a-8eee8395608c,2-1-,PQ,PIX QR,CASH,PAID,2022-11-26 18:04:35,0,0,0,BR,P2,1.0,729580
D-57873-c64a080f-165a-46ef-ac65-b1c0f799ab17,BR-P2-1-248917,QRS1TX6U9UKQKTIVHTRMKQKH0ONE3ZKP21N,2022-11-26 23:24:44,2022-11-26 23:25:20,24.62,0.96,141.43,5.5158,0.0,0.0,BRL,5.7235,BR,6f271c7e-6fd0-4658-847e-6dea04ee00f1,2-1-,PQ,PIX QR,CASH,PAID,2022-11-26 23:24:44,0,0,0,BR,P2,1.0,248917
D-57873-c471ab02-7f31-4187-a281-c187fa95b393,BR-P2-1-116138,QRS1TXOACYYT4M1OD1Z3YMWQBSDZWVS6IGA,2022-11-28 14:16:58,2022-11-28 14:18:09,24.63,0.96,141.43,5.5158,0.0,0.0,BRL,5.7199,BR,b9af18b7-77b0-4b60-9dae-719cb6a0ade1,2-1-,PQ,PIX QR,CASH,PAID,2022-11-28 14:16:58,0,0,0,BR,P2,1.0,116138
D-57873-01783666-914d-4c66-8889-662b234d7780,BR-P2-1-551092,QRS1TXM8OJLX3ELTOH4C3N6YH3WQFWHCKU3,2022-11-28 21:22:52,2022-11-28 21:26:42,24.77,0.97,141.43,5.5158,0.0,0.0,BRL,5.6884,BR,fdddf5d9-da4c-456c-978b-83a5baeba0a4,2-1-,PQ,PIX QR,CASH,PAID,2022-11-28 21:22:52,0,0,0,BR,P2,1.0,551092
T-57873-62cde38f-7d4c-4780-bc6f-d53d9feec78c,BR-P2-1-873180,2055163877,2022-11-28 22:42:43,2022-11-28 22:42:42,24.77,0.79,141.43,4.5258,0.0,0.0,BRL,5.6884,BR,0968f76b-6277-4af1-b73c-51415b532d70,2-1-,VI,Visa,CREDIT_CARD,PAID,2022-11-28 22:42:43,0,0,0,BR,P2,1.0,873180
