Reference,Invoice,External Reference,Create Date,Validated Date,Amount Usd,Fee amount USD,Local Amount,Local Fee Amount,Local VAT,Local Original Amount,Local Currency,Exchange Rate,Country,User account,EXTRAE,Payment Method,Payment Method Name,Payment Method Type,Status,FechaMin,DiasDesdeFechaMin,CohortGroup,CohortPeriod,Pais,Plan,Duracion,ID
T-57873-f2eefb0e-7ecb-4351-8903-81fbfe01007f,MX-P1-1-801411,850104978670,2023-01-17 01:29:40,2023-01-17 01:29:39,9.98,0.32,198.57,6.3542,0.0,0.0,MXN,19.899,MX,387187f0-78df-11ec-a182-5bd0efc77a1b,1-1-,NO ESTABA,NO ESTABA,VI,Visa,2023-01-17 01:29:40,0,0,0,MX,P1,1.0,801411
T-57873-cca3271a-3e72-465d-8ab2-fcee60590655,MX-P1-1-633396,410024653479,2023-01-17 06:30:41,0,9.97,0.32,198.57,6.3542,0.0,0.0,MXN,19.916,MX,7f635188-423d-4535-b6cf-f38d51e85840,1-1-,SI ESTABA,NO ESTABA,VD,Visa Debit,2023-01-17 06:30:41,0,0,0,MX,P1,1.0,633396
T-57873-70927fea-2798-4044-9f9e-2fb85f977ebc,MX-P1-1-672259,370004933850,2023-01-17 06:30:42,0,9.97,0.32,198.57,6.3542,0.0,0.0,MXN,19.916,MX,d2481b8b-903b-46b8-8d3b-5a5c817635a0,1-1-,SI ESTABA,NO ESTABA,VD,Visa Debit,2023-01-17 06:30:42,0,0,0,MX,P1,1.0,672259
T-57873-515675de-9e08-4018-9903-eaf86237e26e,MX-P1-1-504963,370005034536,2023-01-18 06:30:43,0,10.04,0.32,198.57,6.3542,0.0,0.0,MXN,19.7712,MX,84fdb740-61ae-11eb-9a50-d10dfc215e29,1-1-,NO ESTABA,SI ESTABA,MD,MasterCard Debit,2023-01-18 06:30:43,0,0,0,MX,P1,1.0,504963
T-57873-0abcbeb7-6bb8-470d-90b1-66fe5cc9b97f,MX-P1-1-903231,310027212177,2023-01-18 06:30:43,0,10.04,0.32,198.57,6.3542,0.0,0.0,MXN,19.7712,MX,d48a60d1-195e-4d4d-b2a9-85c660f42ac3,1-1-,NO ESTABA,SI ESTABA,MD,MasterCard Debit,2023-01-18 06:30:43,0,0,0,MX,P1,1.0,903231
T-57873-475e9285-a201-4b04-91ad-0f618b83f196,MX-P1-1-981038,820111878392,2023-01-18 12:59:40,2023-01-18 12:59:39,10.05,0.32,198.57,6.3542,0.0,0.0,MXN,19.7574,MX,84fdb740-61ae-11eb-9a50-d10dfc215e29,1-1-,NO ESTABA,SI ESTABA,VD,Visa Debit,2023-01-18 12:59:40,0,0,0,MX,P1,1.0,981038
T-57873-9ef061db-4542-44e9-881b-656a58efedda,MX-P1-1-122520,470005118792,2023-01-19 06:30:42,0,9.9,0.32,198.57,6.3542,0.0,0.0,MXN,20.0511,MX,7f635188-423d-4535-b6cf-f38d51e85840,1-1-,SI ESTABA,NO ESTABA,VD,Visa Debit,2023-01-19 06:30:42,0,0,0,MX,P1,1.0,122520
T-57873-eee2f393-49de-4ea0-9efe-1b2aee6648f4,MX-P1-1-503300,410025011785,2023-01-19 06:30:42,2023-01-19 06:30:42,9.9,0.32,198.57,6.3542,0.0,0.0,MXN,20.0511,MX,d2481b8b-903b-46b8-8d3b-5a5c817635a0,1-1-,SI ESTABA,NO ESTABA,VD,Visa Debit,2023-01-19 06:30:42,0,0,0,MX,P1,1.0,503300
T-57873-fdb9a091-524b-40db-b684-635d7db1beda,MX-P1-1-334611,310027407427,2023-01-19 06:30:43,0,9.9,0.32,198.57,6.3542,0.0,0.0,MXN,20.0511,MX,7be09897-441d-474b-a74b-281fb02ba990,1-1-,NO ESTABA,SI ESTABA,VD,Visa Debit,2023-01-19 06:30:43,0,0,0,MX,P1,1.0,334611
T-57873-b246dff7-9de6-47c1-98f5-7f44f07cdebe,MX-P1-1-882651,470005118797,2023-01-19 06:30:43,0,9.9,0.32,198.57,6.3542,0.0,0.0,MXN,20.0511,MX,8727cf20-4fad-11ec-ad2c-69f9cc1fa4ee,1-1-,NO ESTABA,SI ESTABA,VI,Visa,2023-01-19 06:30:43,0,0,0,MX,P1,1.0,882651
T-57873-e29dcf38-84d7-4dde-9504-68b4efc03919,MX-P1-1-500834,850109108305,2023-01-20 06:30:42,2023-01-20 06:30:42,9.87,0.32,198.57,6.3542,0.0,0.0,MXN,20.1087,MX,bc56e4ec-47e3-4023-9403-913fbe090b5f,1-1-,NO ESTABA,SI ESTABA,MD,MasterCard Debit,2023-01-20 06:30:42,0,0,0,MX,P1,1.0,500834
T-57873-2023852b-70da-43ab-8be6-96d8e5b3006a,MX-P1-1-147243,730107368342,2023-01-20 06:30:43,2023-01-20 06:30:42,9.87,0.32,198.57,6.3542,0.0,0.0,MXN,20.1087,MX,d48a60d1-195e-4d4d-b2a9-85c660f42ac3,1-1-,NO ESTABA,SI ESTABA,MD,MasterCard Debit,2023-01-20 06:30:43,0,0,0,MX,P1,1.0,147243
T-57873-4d354521-2670-4987-95ed-de6d67ac4eb4,MX-P1-1-534978,920112109497,2023-01-20 17:57:27,2023-01-20 17:57:27,9.93,0.32,198.57,6.3542,0.0,0.0,MXN,19.9979,MX,863728e8-0aa3-4faf-878a-b29b3cef9b40,1-1-,NO ESTABA,NO ESTABA,VD,Visa Debit,2023-01-20 17:57:27,0,0,0,MX,P1,1.0,534978
T-57873-db5b56f0-28a6-4258-a429-5dea37028ed7,MX-P1-1-964276,730108582815,2023-01-21 03:38:09,2023-01-21 03:38:08,9.91,0.32,198.57,6.3542,0.0,0.0,MXN,20.034,MX,90d00554-bc4e-4f24-bbaf-fda44ca4b318,1-1-,NO ESTABA,NO ESTABA,VD,Visa Debit,2023-01-21 03:38:09,0,0,0,MX,P1,1.0,964276
T-57873-15bed2e2-55b4-458d-a8e3-7f1d85aa9f2f,MX-P1-1-985224,920113214877,2023-01-21 06:30:42,0,9.91,0.32,198.57,6.3542,0.0,0.0,MXN,20.034,MX,7be09897-441d-474b-a74b-281fb02ba990,1-1-,NO ESTABA,SI ESTABA,VD,Visa Debit,2023-01-21 06:30:42,0,0,0,MX,P1,1.0,985224
T-57873-87074070-2a07-406a-949d-23d8cac38491,MX-P1-1-146218,820116301492,2023-01-21 06:30:43,2023-01-21 06:30:42,9.91,0.32,198.57,6.3542,0.0,0.0,MXN,20.034,MX,13774120-721f-11eb-906f-352a8bd99a3e,1-1-,NO ESTABA,SI ESTABA,MC,Mastercard,2023-01-21 06:30:43,0,0,0,MX,P1,1.0,146218
T-57873-78030b55-033b-4c24-beef-10f90cf2e85f,MX-P1-1-585101,850110562377,2023-01-21 06:30:43,0,9.91,0.32,198.57,6.3542,0.0,0.0,MXN,20.034,MX,8727cf20-4fad-11ec-ad2c-69f9cc1fa4ee,1-1-,NO ESTABA,SI ESTABA,VI,Visa,2023-01-21 06:30:43,0,0,0,MX,P1,1.0,585101
T-57873-3a2c6ec8-935b-4462-8637-c0b1c917717c,MX-P1-1-553010,310027747204,2023-01-22 06:30:41,0,9.91,0.32,198.57,6.3542,0.0,0.0,MXN,20.034,MX,918cd090-3cc3-11eb-b593-7d5a57c921d0,1-1-,SI ESTABA,NO ESTABA,VD,Visa Debit,2023-01-22 06:30:41,0,0,0,MX,P1,1.0,553010
T-57873-3a3cc01a-0e69-4369-b340-dc54b7713709,MX-P1-1-433380,470005287884,2023-01-22 06:30:43,0,9.91,0.32,198.57,6.3542,0.0,0.0,MXN,20.034,MX,24240c3a-1b28-400b-b8bf-1b6880a84957,1-1-,SI ESTABA,NO ESTABA,MD,MasterCard Debit,2023-01-22 06:30:43,0,0,0,MX,P1,1.0,433380
T-57873-d29515f1-cfc5-42c7-a7aa-89a64ae56b6c,MX-P1-1-960200,730111894523,2023-01-23 18:46:11,2023-01-23 18:46:10,9.95,0.32,198.57,6.3542,0.0,0.0,MXN,19.9548,MX,2bb43137-4479-4926-99ee-fbcc353fea85,1-1-,NO ESTABA,NO ESTABA,MC,Mastercard,2023-01-23 18:46:11,0,0,0,MX,P1,1.0,960200
T-57873-b85217a4-513a-4790-90ba-b2eff360fd79,MX-P1-1-869129,850114592454,2023-01-24 06:30:41,0,9.96,0.32,198.57,6.3542,0.0,0.0,MXN,19.9361,MX,918cd090-3cc3-11eb-b593-7d5a57c921d0,1-1-,SI ESTABA,NO ESTABA,VD,Visa Debit,2023-01-24 06:30:41,0,0,0,MX,P1,1.0,869129
T-57873-0a4a9d8b-26b3-4777-9173-9b573741c3a8,MX-P1-1-181739,820120593219,2023-01-24 06:30:42,0,9.96,0.32,198.57,6.3542,0.0,0.0,MXN,19.9361,MX,8aa1d275-26ee-4753-af5a-71542ea1002f,1-1-,NO ESTABA,SI ESTABA,MD,MasterCard Debit,2023-01-24 06:30:42,0,0,0,MX,P1,1.0,181739
T-57873-cb7613fe-8dec-4753-9253-cb2fcae10d77,MX-P1-1-655373,730112708713,2023-01-24 06:30:43,2023-01-24 06:30:43,9.96,0.32,198.57,6.3542,0.0,0.0,MXN,19.9361,MX,24240c3a-1b28-400b-b8bf-1b6880a84957,1-1-,SI ESTABA,NO ESTABA,MD,MasterCard Debit,2023-01-24 06:30:43,0,0,0,MX,P1,1.0,655373
T-57873-cb808a03-4b4f-41b7-805c-9d876577947d,MX-P1-1-733326,820122105148,2023-01-25 06:30:42,2023-01-25 06:30:42,9.97,0.32,198.57,6.3542,0.0,0.0,MXN,19.924,MX,b4f09e38-d607-4dc9-841c-ccf8ff81187b,1-1-,NO ESTABA,SI ESTABA,VD,Visa Debit,2023-01-25 06:30:42,0,0,0,MX,P1,1.0,733326
T-57873-85d7da4f-5357-4c4f-a5f4-a0a15fe5d31a,MX-P1-1-105293,920118733280,2023-01-25 06:30:44,0,9.97,0.32,198.57,6.3542,0.0,0.0,MXN,19.924,MX,5c1afc90-d86c-11eb-8b16-abdcfb3300b8,1-1-,NO ESTABA,SI ESTABA,VD,Visa Debit,2023-01-25 06:30:44,0,0,0,MX,P1,1.0,105293
T-57873-051febfb-d686-43ca-be6e-62fd43f033b6,MX-P1-1-779444,850117259642,2023-01-26 04:45:07,0,9.96,0.32,198.57,6.3542,0.0,0.0,MXN,19.9385,MX,182f590b-6715-4b6b-a9d2-ab2288373ed5,1-1-,NO ESTABA,NO ESTABA,VD,Visa Debit,2023-01-26 04:45:07,0,0,0,MX,P1,1.0,779444
T-57873-88cb4d5c-704d-42c0-abce-0eff0b4e723c,MX-P1-1-724722,820123562209,2023-01-26 04:50:42,0,9.96,0.32,198.57,6.3542,0.0,0.0,MXN,19.9387,MX,182f590b-6715-4b6b-a9d2-ab2288373ed5,1-1-,NO ESTABA,NO ESTABA,VD,Visa Debit,2023-01-26 04:50:42,0,0,0,MX,P1,1.0,724722
T-57873-f4ad8222-6fdb-42a4-802d-ef7deda9ec16,MX-P1-1-583645,850117267710,2023-01-26 04:51:38,2023-01-26 04:51:37,9.96,0.32,198.57,6.3542,0.0,0.0,MXN,19.9388,MX,182f590b-6715-4b6b-a9d2-ab2288373ed5,1-1-,NO ESTABA,NO ESTABA,VD,Visa Debit,2023-01-26 04:51:38,0,0,0,MX,P1,1.0,583645
T-57873-b413720b-a19c-4d5c-8935-e7596b52505d,MX-P1-1-102175,850117340114,2023-01-26 06:30:43,0,9.97,0.32,198.57,6.3542,0.0,0.0,MXN,19.9252,MX,8aa1d275-26ee-4753-af5a-71542ea1002f,1-1-,NO ESTABA,SI ESTABA,MD,MasterCard Debit,2023-01-26 06:30:43,0,0,0,MX,P1,1.0,102175
T-57873-f2e6b9f6-bedf-4bbe-89ae-c17f3c66f0c2,MX-P1-1-973058,920120227128,2023-01-26 06:30:45,0,9.97,0.32,198.57,6.3542,0.0,0.0,MXN,19.9252,MX,33d687ac-05eb-4a5b-95bd-44a203c77965,1-1-,NO ESTABA,SI ESTABA,MC,Mastercard,2023-01-26 06:30:45,0,0,0,MX,P1,1.0,973058
T-57873-db8bfdef-ab0c-42af-ac60-a30e5f351c61,MX-P1-1-183478,820123865471,2023-01-26 13:45:57,2023-01-26 13:45:57,9.93,0.32,198.57,6.3542,0.0,0.0,MXN,19.9914,MX,d5635645-c11c-40d4-8e0e-f71167040bd5,1-1-,NO ESTABA,NO ESTABA,MD,MasterCard Debit,2023-01-26 13:45:57,0,0,0,MX,P1,1.0,183478
T-57873-cc341cba-3fe8-4ca7-92b2-bf5190410e9c,MX-P1-1-269697,920121212981,2023-01-27 00:19:12,2023-01-27 00:19:12,9.96,0.32,198.57,6.3542,0.0,0.0,MXN,19.9282,MX,8727cf20-4fad-11ec-ad2c-69f9cc1fa4ee,1-1-,NO ESTABA,SI ESTABA,VI,Visa,2023-01-27 00:19:12,0,0,0,MX,P1,1.0,269697
T-57873-3241012e-267d-4e55-925a-fa05b235903c,MX-P1-1-333045,820125215260,2023-01-27 06:30:44,2023-01-27 06:30:43,9.96,0.32,198.57,6.3542,0.0,0.0,MXN,19.9405,MX,997dd530-2208-11ec-9f45-cb3c5697b186,1-1-,NO ESTABA,SI ESTABA,VD,Visa Debit,2023-01-27 06:30:44,0,0,0,MX,P1,1.0,333045
T-57873-764d6571-b7c0-4828-83b2-d6d5278bd368,MX-P1-1-670171,920121719950,2023-01-27 06:30:46,0,9.96,0.32,198.57,6.3542,0.0,0.0,MXN,19.9405,MX,5c1afc90-d86c-11eb-8b16-abdcfb3300b8,1-1-,NO ESTABA,SI ESTABA,VD,Visa Debit,2023-01-27 06:30:46,0,0,0,MX,P1,1.0,670171
T-57873-15112028-be74-441e-82a8-7b0fd92ae465,MX-P1-1-165048,850119175530,2023-01-27 16:59:35,2023-01-27 16:59:34,9.98,0.32,198.57,6.3542,0.0,0.0,MXN,19.906,MX,931db6d0-0b9a-11ec-b588-93f811e1ba8b,1-1-,NO ESTABA,NO ESTABA,VD,Visa Debit,2023-01-27 16:59:35,0,0,0,MX,P1,1.0,165048
T-57873-3ee360c3-1730-4f34-80b9-825261312345,MX-P1-1-189415,850119324709,2023-01-27 18:38:44,2023-01-27 18:38:43,9.98,0.32,198.57,6.3542,0.0,0.0,MXN,19.8975,MX,5c1afc90-d86c-11eb-8b16-abdcfb3300b8,1-1-,NO ESTABA,SI ESTABA,VD,Visa Debit,2023-01-27 18:38:44,0,0,0,MX,P1,1.0,189415
T-57873-49c0a7af-28c9-4334-9c1b-b3c96745b3f6,MX-P1-1-915830,920123312216,2023-01-28 06:30:44,0,9.97,0.32,198.57,6.3542,0.0,0.0,MXN,19.9088,MX,33d687ac-05eb-4a5b-95bd-44a203c77965,1-1-,NO ESTABA,SI ESTABA,MC,Mastercard,2023-01-28 06:30:44,0,0,0,MX,P1,1.0,915830
T-57873-b06b47ae-0307-4c34-bbd2-1a8e8bed91b9,MX-P1-1-645698,730117900264,2023-01-28 06:49:44,2023-01-28 06:49:43,9.97,0.32,198.57,6.3542,0.0,0.0,MXN,19.9088,MX,b1eec3e0-e577-11eb-bb72-7f86526926f4,1-1-,NO ESTABA,NO ESTABA,VD,Visa Debit,2023-01-28 06:49:44,0,0,0,MX,P1,1.0,645698
T-57873-1eeefa31-bf7d-4885-9600-2dbda42d4814,MX-P1-1-344397,820128413584,2023-01-29 06:30:42,2023-01-29 06:30:42,9.97,0.32,198.57,6.3542,0.0,0.0,MXN,19.9089,MX,a77a13c7-2fbe-4968-88bb-f4c56134e02b,1-1-,NO ESTABA,SI ESTABA,MC,Mastercard,2023-01-29 06:30:42,0,0,0,MX,P1,1.0,344397
T-57873-661607a8-ca3a-4a47-87b6-dc68540055a5,MX-P1-1-717161,820130216855,2023-01-30 16:10:56,2023-01-30 16:10:55,9.98,0.32,198.57,6.3542,0.0,0.0,MXN,19.8981,MX,44f9d170-84c6-11ec-a71e-41a7794ad1bf,1-1-,NO ESTABA,NO ESTABA,MD,MasterCard Debit,2023-01-30 16:10:56,0,0,0,MX,P1,1.0,717161
T-57873-b8005574-aa8a-463f-b566-8973a856b47b,MX-P1-1-996930,920127442283,2023-01-31 03:26:24,2023-01-31 03:26:24,9.98,0.32,198.57,6.3542,0.0,0.0,MXN,19.9017,MX,211d2d95-ddd6-41a9-8fba-17c981317663,1-1-,NO ESTABA,NO ESTABA,VD,Visa Debit,2023-01-31 03:26:24,0,0,0,MX,P1,1.0,996930
T-57873-59c2075d-f0fc-46dd-b2f8-fd8b95ff381c,MX-P1-1-730687,920128098757,2023-01-31 17:25:57,2023-01-31 17:25:56,9.96,0.32,198.57,6.3542,0.0,0.0,MXN,19.9399,MX,c0f02a30-dde3-4ff5-9cea-39889d5bdfbf,1-1-,NO ESTABA,NO ESTABA,VD,Visa Debit,2023-01-31 17:25:57,0,0,0,MX,P1,1.0,730687
T-57873-95097381-b2df-4ef3-9cd0-41ad79ceaa8e,MX-P1-1-472456,820133024944,2023-02-01 06:30:42,2023-02-01 6:30:42,9.94,0.32,198.57,6.3542,0.0,0.0,MXN,19.983,MX,e82e41a0-9a01-4b31-8608-a6e9986a2aac,1-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,VD,2023-02-01 06:30:42,0,0,0,MX,P1,1.0,472456
T-57873-aab426c2-1f64-43e1-a053-84aeed116677,MX-P1-1-118824,920129801451,2023-02-01 19:32:01,2023-02-01 19:32:01,9.99,0.32,198.57,6.3542,0.0,0.0,MXN,19.8736,MX,9dd41400-aea0-11eb-bbf8-75b06a670f26,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-01 19:32:01,0,0,0,MX,P1,1.0,118824
T-57873-ba560979-6ce8-4fc1-9547-038019b0eb2e,MX-P1-1-929080,850127390181,2023-02-02 06:30:41,2023-02-02 6:30:41,10.07,0.32,198.57,6.3542,0.0,0.0,MXN,19.7124,MX,ca89f7c0-58df-11eb-a4bf-a3b5621f65d3,1-1-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,VD,2023-02-02 06:30:41,0,0,0,MX,P1,1.0,929080
T-57873-caec3494-b489-41d8-b846-332147c47750,MX-P1-1-266099,920130679135,2023-02-02 06:30:41,0,10.07,0.32,198.57,6.3542,0.0,0.0,MXN,19.7124,MX,6a3bf25d-5216-4314-b42c-4ac6f8fa36d8,1-1-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,VD,2023-02-02 06:30:41,0,0,0,MX,P1,1.0,266099
T-57873-34eed772-7ab5-4f90-85ff-6f18df4213ee,MX-P1-1-665716,850127390193,2023-02-02 06:30:42,2023-02-02 6:30:41,10.07,0.32,198.57,6.3542,0.0,0.0,MXN,19.7124,MX,f7c0cd0e-e586-4438-ae70-9bca48367c44,1-1-,NO ESTABA NOV,ESTABA DIC,ESTABA ENE,VD,2023-02-02 06:30:42,0,0,0,MX,P1,1.0,665716
T-57873-86cd20c1-ddc7-4be3-b757-3463d499fab3,MX-P1-1-368170,850127398453,2023-02-02 06:46:52,2023-02-02 6:46:51,10.07,0.32,198.57,6.3542,0.0,0.0,MXN,19.7099,MX,acf44100-8df2-11eb-920f-352ecef92e01,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-02 06:46:52,0,0,0,MX,P1,1.0,368170
T-57873-e727281e-91f0-49f3-8c2c-ef992a2a59d4,MX-P1-1-943004,920131651865,2023-02-03 00:11:17,2023-02-03 0:11:16,10.03,0.32,198.57,6.3542,0.0,0.0,MXN,19.7963,MX,e290860d-cc95-49c1-ae4c-37bd4d8afd0d,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-03 00:11:17,0,0,0,MX,P1,1.0,943004
T-57873-e340a785-c48d-4cb1-b117-e0996ba420fa,MX-P1-1-592997,820135881098,2023-02-03 03:02:37,0,10.03,0.32,198.57,6.3542,0.0,0.0,MXN,19.7905,MX,41024860-268b-4264-af1b-2c2cfeeaba83,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-03 03:02:37,0,0,0,MX,P1,1.0,592997
T-57873-e0547d5e-ecec-467b-bb57-7e0e15c3d152,MX-P1-1-966872,730126163625,2023-02-03 06:30:42,2023-02-03 6:30:42,10.04,0.32,198.57,6.3542,0.0,0.0,MXN,19.7786,MX,dd4ad900-fa03-11eb-a152-8dc7edee710f,1-1-,NO ESTABA NOV,ESTABA DIC,ESTABA ENE,MC,2023-02-03 06:30:42,0,0,0,MX,P1,1.0,966872
T-57873-39cd74d3-9f5d-4eec-adbe-e4c7c39d54a5,MX-P1-1-982655,820136137268,2023-02-03 06:30:42,2023-02-03 6:30:41,10.04,0.32,198.57,6.3542,0.0,0.0,MXN,19.7786,MX,0a8d5200-57e3-4352-89e0-5cb3616a6061,1-1-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,VI,2023-02-03 06:30:42,0,0,0,MX,P1,1.0,982655
T-57873-207e807b-4f88-4524-9c8f-030e34e0ca7e,MX-P1-1-227494,820136137304,2023-02-03 06:30:43,2023-02-03 6:30:42,10.04,0.32,198.57,6.3542,0.0,0.0,MXN,19.7786,MX,243e98a8-38d8-41bd-8bb3-2df108f4b768,1-1-,NO ESTABA NOV,ESTABA DIC,ESTABA ENE,MC,2023-02-03 06:30:43,0,0,0,MX,P1,1.0,227494
T-57873-528b5759-68d1-4f09-9497-78f94021de65,MX-P1-1-692747,920132137196,2023-02-03 06:30:46,0,10.04,0.32,198.57,6.3542,0.0,0.0,MXN,19.7786,MX,c3dbaa35-3a95-46ba-b580-0cb959c97a86,1-1-,NO ESTABA NOV,ESTABA DIC,ESTABA ENE,MD,2023-02-03 06:30:46,0,0,0,MX,P1,1.0,692747
T-57873-26655cee-d5a3-447a-9fba-9ad066949fb6,MX-P1-1-726571,730127378860,2023-02-04 01:37:18,0,9.87,0.32,198.57,6.3542,0.0,0.0,MXN,20.1217,MX,5cf63853-04fc-412b-8007-0dad69f2b8ff,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MD,2023-02-04 01:37:18,0,0,0,MX,P1,1.0,726571
T-57873-6082a635-fdcd-432d-a9a0-5779e30c2500,MX-P1-1-448724,730127382853,2023-02-04 01:39:49,2023-02-04 1:39:48,9.87,0.32,198.57,6.3542,0.0,0.0,MXN,20.1217,MX,5cf63853-04fc-412b-8007-0dad69f2b8ff,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MD,2023-02-04 01:39:49,0,0,0,MX,P1,1.0,448724
T-57873-085aa99c-178e-4e87-93b7-d9e3dd1ceddf,MX-P1-1-304444,850130377857,2023-02-04 06:30:41,0,9.87,0.32,198.57,6.3542,0.0,0.0,MXN,20.1217,MX,6a3bf25d-5216-4314-b42c-4ac6f8fa36d8,1-1-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,VD,2023-02-04 06:30:41,0,0,0,MX,P1,1.0,304444
T-57873-142c88a3-d1ca-419a-be2e-087ff5287131,MX-P1-1-998730,850130377856,2023-02-04 06:30:41,0,9.87,0.32,198.57,6.3542,0.0,0.0,MXN,20.1217,MX,2018c280-f185-11eb-afe4-332e0fdbe120,1-1-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,VD,2023-02-04 06:30:41,0,0,0,MX,P1,1.0,998730
T-57873-488c50b0-0581-4572-a576-90d0ea7495b8,MX-P1-1-616584,820138411160,2023-02-04 19:51:14,2023-02-04 19:51:13,9.87,0.32,198.57,6.3542,0.0,0.0,MXN,20.1216,MX,7b699640-4815-11ec-80ca-03c20184e1ba,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-04 19:51:14,0,0,0,MX,P1,1.0,616584
T-57873-c2ffcfbd-a84b-425a-aa21-90b4aa607c60,MX-P1-1-513830,820138965421,2023-02-05 01:49:41,2023-02-05 1:49:40,9.87,0.32,198.57,6.3542,0.0,0.0,MXN,20.1216,MX,0a7d4c30-7c4b-11eb-adde-c937e5da0104,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MC,2023-02-05 01:49:41,0,0,0,MX,P1,1.0,513830
T-57873-a4eb414d-2aed-496c-9c9c-bc5752e8d3cb,MX-P1-1-120794,820139284588,2023-02-05 06:30:42,0,9.87,0.32,198.57,6.3542,0.0,0.0,MXN,20.1216,MX,c3dbaa35-3a95-46ba-b580-0cb959c97a86,1-1-,NO ESTABA NOV,ESTABA DIC,ESTABA ENE,MD,2023-02-05 06:30:42,0,0,0,MX,P1,1.0,120794
T-57873-382ba52d-634c-4d8e-aebf-97fd6ae57eb4,MX-P1-1-187700,850133037096,2023-02-06 06:30:42,0,9.84,0.31,198.57,6.3542,0.0,0.0,MXN,20.1877,MX,2018c280-f185-11eb-afe4-332e0fdbe120,1-1-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,VD,2023-02-06 06:30:42,0,0,0,MX,P1,1.0,187700
T-57873-2ea72713-fb26-40ba-85f3-a478d8fa67af,MX-P1-1-459603,850133954665,2023-02-07 00:38:44,2023-02-07 0:38:43,9.77,0.31,198.57,6.3542,0.0,0.0,MXN,20.3234,MX,afbad670-6451-11ec-a44f-950bc895615e,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MC,2023-02-07 00:38:44,0,0,0,MX,P1,1.0,459603
T-57873-0a946b2e-08db-439a-8aea-61af3b751ee8,MX-P1-1-399917,920137695119,2023-02-07 03:28:27,2023-02-07 3:28:26,9.78,0.31,198.57,6.3542,0.0,0.0,MXN,20.3058,MX,7f635188-423d-4535-b6cf-f38d51e85840,1-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,VD,2023-02-07 03:28:27,0,0,0,MX,P1,1.0,399917
T-57873-90ff45c3-d4b8-451f-9943-643bcc1132d5,MX-P1-1-551838,820142610530,2023-02-07 18:34:35,2023-02-07 18:34:34,9.87,0.32,198.57,6.3542,0.0,0.0,MXN,20.123,MX,918cd090-3cc3-11eb-b593-7d5a57c921d0,1-1-,NO ESTABA NOV,ESTABA DIC,NO ESTABA ENE,VD,2023-02-07 18:34:35,0,0,0,MX,P1,1.0,551838
T-57873-6e22cb45-ba9d-48ef-aad9-aae9183a83ed,MX-P1-1-443500,730132611579,2023-02-07 23:21:40,2023-02-07 23:21:39,9.92,0.32,198.57,6.3542,0.0,0.0,MXN,20.0246,MX,5049effe-d4a6-430c-baf0-ce577a584e94,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-07 23:21:40,0,0,0,MX,P1,1.0,443500
T-57873-a2ad21c9-a64f-452b-a5f0-a9b882492e71,MX-P1-1-857062,920139210275,2023-02-08 02:52:28,2023-02-08 2:52:28,9.91,0.32,198.57,6.3542,0.0,0.0,MXN,20.0295,MX,c54c0ae0-03aa-11ec-94d6-8f9655da9073,1-1-,ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MD,2023-02-08 02:52:28,0,0,0,MX,P1,1.0,857062
T-57873-ac699aa2-3e98-4f22-b43f-c8438d279c4e,MX-P1-1-467034,370005643088,2023-02-08 06:30:42,2023-02-08 6:30:42,9.92,0.32,198.57,6.3542,0.0,0.0,MXN,20.0077,MX,45c8a29e-de28-46fd-bf1b-b9826ace3d76,1-1-,NO ESTABA NOV,ESTABA DIC,ESTABA ENE,VD,2023-02-08 06:30:42,0,0,0,MX,P1,1.0,467034
T-57873-66a8ce40-5a23-48c9-896a-11210e0e0462,MX-P1-1-812621,310028203634,2023-02-08 06:30:44,2023-02-08 6:30:43,9.92,0.32,198.57,6.3542,0.0,0.0,MXN,20.0077,MX,452e16c9-53b3-4b0a-a36a-e2c5760b587f,1-1-,NO ESTABA NOV,ESTABA DIC,ESTABA ENE,MD,2023-02-08 06:30:44,0,0,0,MX,P1,1.0,812621
