Reference,Invoice,External Reference,Create Date,Validated Date,Amount Usd,Fee amount USD,Local Amount,Local Fee Amount,Local VAT,Local Original Amount,Local Currency,Exchange Rate,Country,User account,EXTRAE,Payment Method,Payment Method Name,Payment Method Type,Status,FechaMin,DiasDesdeFechaMin,CohortGroup,CohortPeriod,Pais,Plan,Duracion,ID
T-57873-09a8d6db-b313-45f2-b41e-91c589585d39,PE-P1-3-727496,DLPA0288000318224851,2022-11-29 04:48:52,0,27.4,1.65,111.87,6.7458,0.0,0.0,PEN,4.0832,PE,a5f628a0-c046-11eb-9a54-13099e7eec2b,1-3-,VD,Visa Debit,DEBIT_CARD,REJECTED,2022-11-29 04:48:52,0,0,0,PE,P1,3.0,727496
T-57873-0255bfe3-584d-4806-b6c5-ea0a0014a2b4,PE-P1-3-364753,DLPA0288000319225009,2022-11-29 04:50:10,0,27.4,1.65,111.87,6.7458,0.0,0.0,PEN,4.0832,PE,a5f628a0-c046-11eb-9a54-13099e7eec2b,1-3-,VD,Visa Debit,DEBIT_CARD,REJECTED,2022-11-29 04:50:10,0,0,0,PE,P1,3.0,364753
T-57873-4f4bf60e-c63a-4a57-aecd-b3ab5743576d,PE-P1-3-875919,DLPA0288000322063429,2022-11-29 12:34:30,0,27.4,1.65,111.87,6.7458,0.0,0.0,PEN,4.0832,PE,a5f628a0-c046-11eb-9a54-13099e7eec2b,1-3-,VD,Visa Debit,DEBIT_CARD,REJECTED,2022-11-29 12:34:30,0,0,0,PE,P1,3.0,875919
T-57873-6af2c56e-07d7-4780-a7e0-73dde3e5df82,PE-P1-3-611482,DLPA0288000323063625,2022-11-29 12:36:26,0,27.4,1.65,111.87,6.7458,0.0,0.0,PEN,4.0832,PE,a5f628a0-c046-11eb-9a54-13099e7eec2b,1-3-,VD,Visa Debit,DEBIT_CARD,REJECTED,2022-11-29 12:36:26,0,0,0,PE,P1,3.0,611482
T-57873-05f99ed4-049b-4e5d-8890-cd7f77ce9534,PE-P1-3-610563,DLPA0288000324064423,2022-11-29 12:44:24,2022-11-29 12:44:24,27.4,1.65,111.87,6.7458,0.0,0.0,PEN,4.0832,PE,a5f628a0-c046-11eb-9a54-13099e7eec2b,1-3-,VD,Visa Debit,DEBIT_CARD,PAID,2022-11-29 12:44:24,0,0,0,PE,P1,3.0,610563
T-57873-6b91d821-8cd0-4664-9d88-f9b0d030c247,PE-P1-3-209900,DLPA0288000325093624,2022-11-29 15:36:25,2022-11-29 15:36:25,27.48,1.66,111.87,6.7435,0.0,0.0,PEN,4.0717,PE,c1e17560-556f-11ec-aa03-f5bb505faef7,1-3-,VD,Visa Debit,DEBIT_CARD,PAID,2022-11-29 15:36:25,0,0,0,PE,P1,3.0,209900
T-57873-44f27495-cca2-48ee-a287-804580d2e788,PE-P1-3-745536,DLPA0288000489154409,2023-01-04 21:44:11,0,27.54,1.66,111.87,6.7415,0.0,0.0,PEN,4.062,PE,dabbaf90-60fa-11eb-a804-2d5c3ec06c66,1-3-,NO ESTABA,NO ESTABA,VD,Visa Debit,2023-01-04 21:44:11,0,0,0,PE,P1,3.0,745536
T-57873-3c764079-9250-4468-bbd3-e3172d94fff2,PE-P1-3-453097,DLPA0288000490154449,2023-01-04 21:44:50,0,27.54,1.66,111.87,6.7415,0.0,0.0,PEN,4.062,PE,dabbaf90-60fa-11eb-a804-2d5c3ec06c66,1-3-,NO ESTABA,NO ESTABA,VD,Visa Debit,2023-01-04 21:44:50,0,0,0,PE,P1,3.0,453097
T-57873-a410fe2c-62bd-4712-a080-139678b53a3d,PE-P1-3-125641,DLPA0288000491154614,2023-01-04 21:46:15,0,27.54,1.66,111.87,6.7415,0.0,0.0,PEN,4.062,PE,dabbaf90-60fa-11eb-a804-2d5c3ec06c66,1-3-,NO ESTABA,NO ESTABA,VD,Visa Debit,2023-01-04 21:46:15,0,0,0,PE,P1,3.0,125641
T-57873-f3ad3314-9774-4890-b72b-8a0b74f5654e,PE-P1-3-854822,DLPA0288000492154832,2023-01-04 21:48:33,0,27.54,1.66,111.87,6.7415,0.0,0.0,PEN,4.062,PE,dabbaf90-60fa-11eb-a804-2d5c3ec06c66,1-3-,NO ESTABA,NO ESTABA,VD,Visa Debit,2023-01-04 21:48:33,0,0,0,PE,P1,3.0,854822
T-57873-224e4739-557e-4ead-bed9-a98cc0f694fa,PE-P1-3-837760,DLPA0288000493154936,2023-01-04 21:49:37,0,27.54,1.66,111.87,6.7415,0.0,0.0,PEN,4.062,PE,dabbaf90-60fa-11eb-a804-2d5c3ec06c66,1-3-,NO ESTABA,NO ESTABA,AE,American Express,2023-01-04 21:49:37,0,0,0,PE,P1,3.0,837760
T-57873-42857ad2-acc6-495b-ae68-c90d24dc5afd,PE-P1-3-230934,DLPA0288000525182838,2023-01-11 00:28:39,0,27.79,1.67,111.87,6.7341,0.0,0.0,PEN,4.0249,PE,c72d9235-4a61-464b-bd0a-57a021034273,1-3-,NO ESTABA,NO ESTABA,AE,American Express,2023-01-11 00:28:39,0,0,0,PE,P1,3.0,230934
T-57873-58f5299c-dabf-473f-9317-e5b9b947ac26,PE-P1-3-900383,DLPA0288000526182913,2023-01-11 00:29:15,2023-01-11 00:29:14,27.79,1.67,111.87,6.7341,0.0,0.0,PEN,4.0249,PE,c72d9235-4a61-464b-bd0a-57a021034273,1-3-,NO ESTABA,NO ESTABA,AE,American Express,2023-01-11 00:29:15,0,0,0,PE,P1,3.0,900383
T-57873-f6421031-3a09-494c-9704-f461b0500f9a,PE-P1-3-868521,DLPA0288000564184810,2023-01-18 00:48:11,2023-01-18 00:48:11,27.43,1.65,111.87,6.7447,0.0,0.0,PEN,4.0779,PE,d5d511e0-f976-4659-a073-32734e18cb89,1-3-,NO ESTABA,NO ESTABA,VD,Visa Debit,2023-01-18 00:48:11,0,0,0,PE,P1,3.0,868521
T-57873-c70154f3-19c6-4cd5-bd5f-ece4bf511295,PE-P1-3-169608,DLPA0288000612041324,2023-01-26 10:13:26,2023-01-26 10:13:26,27.11,1.64,111.87,6.7543,0.0,0.0,PEN,4.1258,PE,f62f17f2-c4a8-40ed-b078-795cd33b4b06,1-3-,NO ESTABA,NO ESTABA,VI,Visa,2023-01-26 10:13:26,0,0,0,PE,P1,3.0,169608
T-57873-9a703b26-5588-4678-a5bf-91282518bebd,PE-P1-3-834142,DLPA0289000265003043,2023-02-17 06:30:45,0,27.39,1.65,111.87,6.7461,0.0,0.0,PEN,4.085,PE,8e82bfcf-99a2-4636-bcea-8407f1f59829,1-3-,ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-17 06:30:45,0,0,0,PE,P1,3.0,834142
T-57873-a6697bef-4892-4eac-8502-db96ccec1997,PE-P1-3-156040,DLPA0289000264003043,2023-02-17 06:30:45,2023-02-17 6:30:44,27.39,1.65,111.87,6.7461,0.0,0.0,PEN,4.085,PE,512488bd-9272-4400-aec6-a1b9bcc8461e,1-3-,ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-17 06:30:45,0,0,0,PE,P1,3.0,156040
T-57873-e7e615a6-fff0-442b-acc6-17ca7dd2f1b4,PE-P1-3-797076,DLPA0289000283003042,2023-02-19 06:30:43,0,27.44,1.65,111.87,6.7445,0.0,0.0,PEN,4.0768,PE,8e82bfcf-99a2-4636-bcea-8407f1f59829,1-3-,ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-19 06:30:43,0,0,0,PE,P1,3.0,797076
T-57873-b92140d3-e1ca-4e71-845f-082fc5ba5a44,PE-P1-3-236400,DLPA0288000785124554,2023-02-26 18:45:55,2023-02-26 18:45:54,27.6,1.66,111.87,6.7397,0.0,0.0,PEN,4.0527,PE,9190bce0-930e-44f0-a69d-5f2a7b85411b,1-3-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-26 18:45:55,0,0,0,PE,P1,3.0,236400
