Reference,Invoice,External Reference,Create Date,Validated Date,Amount Usd,Fee amount USD,Local Amount,Local Fee Amount,Local VAT,Local Original Amount,Local Currency,Exchange Rate,Country,User account,EXTRAE,Payment Method,Payment Method Name,Payment Method Type,Status,FechaMin,DiasDesdeFechaMin,CohortGroup,CohortPeriod,Pais,Plan,Duracion,ID
D-57873-05c547c4-2e15-44f7-9022-cdca3dbf5583,BR-P1-1-707522,QRS1TXSENDZ8RYFEPOVWGSUK8F6XRFZSZO4,2022-11-15 21:38:47,0,8.82,0.34,50.0,1.95,0.0,0.0,BRL,5.6455,BR,515c5730-35b2-11ec-a7d4-29d14024f6f7,1-1-,PQ,PIX QR,CASH,REJECTED,2022-11-15 21:38:47,0,0,0,BR,P1,1.0,707522
D-57873-0563691a-d480-44cc-a1f4-3c3d17c28475,BR-P1-1-755523,QRS1TX5HOMZH0QNUV0G2SLPOWBDN1FGOEIA,2022-11-15 21:43:54,0,8.82,0.34,50.0,1.95,0.0,0.0,BRL,5.6455,BR,0bcda870-22f4-11ec-b595-57534d8af7a5,1-1-,PQ,PIX QR,CASH,REJECTED,2022-11-15 21:43:54,0,0,0,BR,P1,1.0,755523
T-57873-b75fbc8d-4d47-4f70-bb28-ccca00e227cb,BR-P1-1-744949,2032771950,2022-11-15 21:44:45,2022-11-15 21:44:44,8.82,0.28,50.0,1.6,0.0,0.0,BRL,5.6455,BR,0bcda870-22f4-11ec-b595-57534d8af7a5,1-1-,MC,Mastercard,CREDIT_CARD,PAID,2022-11-15 21:44:45,0,0,0,BR,P1,1.0,744949
D-57873-209f8f6a-f607-4e42-8718-e249c46fb687,BR-P1-1-621066,QRS1TXMSF3CRUB86CQPMTPPMMGAK9D51KJ9,2022-11-15 21:52:23,2022-11-15 21:52:59,8.82,0.34,50.0,1.95,0.0,0.0,BRL,5.6455,BR,f8057f50-f8cf-11eb-a1ad-c71ecfa179d4,1-1-,PQ,PIX QR,CASH,PAID,2022-11-15 21:52:23,0,0,0,BR,P1,1.0,621066
D-57873-4bca0cbd-c6e6-49ae-8840-96b6707a2baf,BR-P1-1-973241,QRS1TXKFDNYTTB78NXMC4JZKWHGUQNXD4CB,2022-11-15 21:53:51,0,8.82,0.34,50.0,1.95,0.0,0.0,BRL,5.6455,BR,55eb6cd0-a91c-11eb-aa37-27f2e8f06480,1-1-,PQ,PIX QR,CASH,REJECTED,2022-11-15 21:53:51,0,0,0,BR,P1,1.0,973241
D-57873-8e53822e-aefe-462b-9e77-659950b6c016,BR-P1-1-641488,QRS1TXYJLCQITVWGAS3YDSQ5ADG9NPGMBCM,2022-11-15 21:54:00,0,8.82,0.34,50.0,1.95,0.0,0.0,BRL,5.6455,BR,55eb6cd0-a91c-11eb-aa37-27f2e8f06480,1-1-,PQ,PIX QR,CASH,REJECTED,2022-11-15 21:54:00,0,0,0,BR,P1,1.0,641488
D-57873-392f3e5f-b961-486a-aab4-06ea4788dca3,BR-P1-1-309003,QRS1TXOYOWP1PXTWOUICSYZWWZOT1TXOSTI,2022-11-15 21:54:15,0,8.82,0.34,50.0,1.95,0.0,0.0,BRL,5.6455,BR,55eb6cd0-a91c-11eb-aa37-27f2e8f06480,1-1-,PQ,PIX QR,CASH,REJECTED,2022-11-15 21:54:15,0,0,0,BR,P1,1.0,309003
D-57873-bf72134c-bbc3-4eac-8a81-e4f48d9485f5,BR-P1-1-348244,QRS1TXQYPZVQ5UNFNUOXSZEMAUYAHB94VQ7,2022-11-15 21:54:15,0,8.82,0.34,50.0,1.95,0.0,0.0,BRL,5.6455,BR,55eb6cd0-a91c-11eb-aa37-27f2e8f06480,1-1-,PQ,PIX QR,CASH,REJECTED,2022-11-15 21:54:15,0,0,0,BR,P1,1.0,348244
D-57873-2ff8fe6b-21b6-4ea0-ae38-76d4dd3bfa0b,BR-P1-1-373963,QRS1TXHGBUTCFE1LMESRDD4L7P2VBYUTXLD,2022-11-15 21:54:16,0,8.82,0.34,50.0,1.95,0.0,0.0,BRL,5.6455,BR,55eb6cd0-a91c-11eb-aa37-27f2e8f06480,1-1-,PQ,PIX QR,CASH,REJECTED,2022-11-15 21:54:16,0,0,0,BR,P1,1.0,373963
D-57873-fd29b2a0-d92a-4596-b4b1-41e419fdd417,BR-P1-1-688005,QRS1TXP6HDYJZHVBWXNBMP58PRJ5IQGWFMM,2022-11-15 21:54:16,0,8.82,0.34,50.0,1.95,0.0,0.0,BRL,5.6455,BR,55eb6cd0-a91c-11eb-aa37-27f2e8f06480,1-1-,PQ,PIX QR,CASH,REJECTED,2022-11-15 21:54:16,0,0,0,BR,P1,1.0,688005
D-57873-5d912153-64e4-4d91-addb-233f55bdeafd,BR-P1-1-259993,QRS1TXSPT0OI99L7YDXXJASE6EU042XOEWK,2022-11-15 21:54:32,0,8.82,0.34,50.0,1.95,0.0,0.0,BRL,5.6455,BR,55eb6cd0-a91c-11eb-aa37-27f2e8f06480,1-1-,PQ,PIX QR,CASH,REJECTED,2022-11-15 21:54:32,0,0,0,BR,P1,1.0,259993
D-57873-351efbe9-e1be-41fb-abfd-8a3afac6284c,BR-P1-1-965205,QRS1TXVJFOWYWGTQXR8XKKK9X8Y0MEE4X7Z,2022-11-15 21:54:45,0,8.82,0.34,50.0,1.95,0.0,0.0,BRL,5.6455,BR,55eb6cd0-a91c-11eb-aa37-27f2e8f06480,1-1-,PQ,PIX QR,CASH,REJECTED,2022-11-15 21:54:45,0,0,0,BR,P1,1.0,965205
D-57873-61d285f2-f695-445a-9603-3fceb60f8354,BR-P1-1-666669,QRS1TX6VCXERVEUVEQUKELWHCZRD8CGVDTM,2022-11-15 21:55:02,0,8.82,0.34,50.0,1.95,0.0,0.0,BRL,5.6455,BR,55eb6cd0-a91c-11eb-aa37-27f2e8f06480,1-1-,PQ,PIX QR,CASH,REJECTED,2022-11-15 21:55:02,0,0,0,BR,P1,1.0,666669
D-57873-cd3c99c0-f525-4567-a99d-94ce6be32f2d,BR-P1-1-202938,QRS1TXYOXZEH0MOONDQRSD0RXQIKTYOWYW4,2022-11-15 21:55:05,0,8.82,0.34,50.0,1.95,0.0,0.0,BRL,5.6455,BR,55eb6cd0-a91c-11eb-aa37-27f2e8f06480,1-1-,PQ,PIX QR,CASH,REJECTED,2022-11-15 21:55:05,0,0,0,BR,P1,1.0,202938
T-57873-28d162a9-3892-41f8-b78d-405cef86b608,BR-P1-1-747580,2032790157,2022-11-15 21:56:50,2022-11-15 21:56:49,8.82,0.28,50.0,1.6,0.0,0.0,BRL,5.6455,BR,55eb6cd0-a91c-11eb-aa37-27f2e8f06480,1-1-,VI,Visa,CREDIT_CARD,PAID,2022-11-15 21:56:50,0,0,0,BR,P1,1.0,747580
T-57873-9eccdddf-3ced-4246-9d27-3fb99e50f9a4,BR-P1-1-411248,2032790591,2022-11-15 21:57:11,2022-11-15 21:57:10,8.82,0.28,50.0,1.6,0.0,0.0,BRL,5.6455,BR,55eb6cd0-a91c-11eb-aa37-27f2e8f06480,1-1-,VI,Visa,CREDIT_CARD,PAID,2022-11-15 21:57:11,0,0,0,BR,P1,1.0,411248
T-57873-610d8092-ef31-4b98-9573-5e86ec5c5395,BR-P1-1-261715,2032790559,2022-11-15 21:57:12,2022-11-15 21:57:11,8.82,0.28,50.0,1.6,0.0,0.0,BRL,5.6455,BR,55eb6cd0-a91c-11eb-aa37-27f2e8f06480,1-1-,VI,Visa,CREDIT_CARD,PAID,2022-11-15 21:57:12,0,0,0,BR,P1,1.0,261715
T-57873-564be1de-8ad4-45dc-948d-31414b2d67df,BR-P1-1-822085,2032790632,2022-11-15 21:57:13,2022-11-15 21:57:12,8.82,0.28,50.0,1.6,0.0,0.0,BRL,5.6455,BR,55eb6cd0-a91c-11eb-aa37-27f2e8f06480,1-1-,VI,Visa,CREDIT_CARD,PAID,2022-11-15 21:57:13,0,0,0,BR,P1,1.0,822085
D-57873-bea17901-0410-4dfa-bae7-65bfb4ecfbe7,BR-P1-1-300139,QRS1TXVWI8LGK7NUKLEW9K6SUPZXL8UHH1U,2022-11-15 22:07:23,0,8.82,0.34,50.0,1.95,0.0,0.0,BRL,5.6455,BR,17631968-36f6-4e19-a651-c02c2ae739b3,1-1-,PQ,PIX QR,CASH,REJECTED,2022-11-15 22:07:23,0,0,0,BR,P1,1.0,300139
T-57873-6ca9e8d9-2cfc-4c97-bd39-8f96cb82092b,BR-P1-1-225568,0,2022-11-15 22:12:24,0,8.82,0.28,50.0,1.6,0.0,0.0,BRL,5.6455,BR,17631968-36f6-4e19-a651-c02c2ae739b3,1-1-,MC,Mastercard,CREDIT_CARD,REJECTED,2022-11-15 22:12:24,0,0,0,BR,P1,1.0,225568
T-57873-0bd5c4ad-866f-48a0-80be-fb6de14d43e3,BR-P1-1-616951,2032815750,2022-11-15 22:13:01,2022-11-15 22:13:00,8.82,0.28,50.0,1.6,0.0,0.0,BRL,5.6455,BR,17631968-36f6-4e19-a651-c02c2ae739b3,1-1-,MC,Mastercard,CREDIT_CARD,PAID,2022-11-15 22:13:01,0,0,0,BR,P1,1.0,616951
D-57873-6f3f03aa-0815-46aa-a10b-d0d8f8d334ca,BR-P1-1-758377,QRS1TX1KPPJK21ZS6GIZPLXUXD3P0AF8REH,2022-11-15 22:14:03,2022-11-15 22:14:29,8.82,0.34,50.0,1.95,0.0,0.0,BRL,5.6455,BR,678a3b70-aa22-11eb-972b-b356b24b06e4,1-1-,PQ,PIX QR,CASH,PAID,2022-11-15 22:14:03,0,0,0,BR,P1,1.0,758377
D-57873-8caf65e5-d14f-4864-b30f-5ceebd66b9df,BR-P1-1-445477,QRS1TXCM66J05JXLDJMQRQWRY5UMMXY78KC,2022-11-15 22:14:17,2022-11-15 22:14:54,8.82,0.34,50.0,1.95,0.0,0.0,BRL,5.6455,BR,cf854df4-1f8b-4add-9cf9-486c4e4c01c5,1-1-,PQ,PIX QR,CASH,PAID,2022-11-15 22:14:17,0,0,0,BR,P1,1.0,445477
D-57873-a7bb9908-c6e4-4106-9316-003983040be8,BR-P1-1-467789,QRS1TXKKEVFISPAN9N7GE2JHJWQPASBRXZO,2022-11-15 22:15:04,2022-11-15 22:16:05,8.82,0.34,50.0,1.95,0.0,0.0,BRL,5.6455,BR,a3e48c80-b027-11eb-8430-23ad35985191,1-1-,PQ,PIX QR,CASH,PAID,2022-11-15 22:15:04,0,0,0,BR,P1,1.0,467789
T-57873-9c07c85f-c882-4ae7-b532-9eccbfafbf6f,BR-P1-1-805904,111760230023G1NB4MNC,2022-11-15 22:17:11,2022-11-15 22:17:11,8.82,0.28,50.0,1.6,0.0,0.0,BRL,5.6455,BR,61e77961-fa29-4321-9389-f9b67ac5f48b,1-1-,VD,Visa Debit,DEBIT_CARD,PAID,2022-11-15 22:17:11,0,0,0,BR,P1,1.0,805904
D-57873-4291dedd-226a-49ee-a54f-f7a5af960866,BR-P1-1-980488,QRS1TXTX3TB7XUYOGP9FIJ6JCSRUWQFMBFU,2022-11-15 22:17:56,2022-11-15 22:22:01,8.82,0.34,50.0,1.95,0.0,0.0,BRL,5.6455,BR,ca4c5425-0159-456f-8f2d-fe3e96d8788c,1-1-,PQ,PIX QR,CASH,PAID,2022-11-15 22:17:56,0,0,0,BR,P1,1.0,980488
D-57873-34cc1000-cbb9-47ee-b27f-cc5de8c93f1d,BR-P1-1-381709,QRS1TXOUALUUPYASYVFWERVFHQUOQ2LIRKQ,2022-11-15 22:27:02,2022-11-15 22:27:53,8.82,0.34,50.0,1.95,0.0,0.0,BRL,5.6455,BR,fb70ce63-cb8d-4a17-9e75-c7d7bf78c846,1-1-,PQ,PIX QR,CASH,PAID,2022-11-15 22:27:02,0,0,0,BR,P1,1.0,381709
T-57873-dd4446da-3795-4656-b81f-3dcc603a1045,BR-P1-1-267968,2032875993,2022-11-15 22:46:32,2022-11-15 22:46:32,8.82,0.28,50.0,1.6,0.0,0.0,BRL,5.6455,BR,3791f890-1024-11ec-bd11-85c61fc22640,1-1-,MC,Mastercard,CREDIT_CARD,PAID,2022-11-15 22:46:32,0,0,0,BR,P1,1.0,267968
D-57873-129eab51-3f63-4292-a16c-e7ece3fc400a,BR-P1-1-923398,QRS1TXKHLQIN5B5NVRXIWUCL6EARL6XGACS,2022-11-15 22:50:14,2022-11-15 22:51:48,8.82,0.34,50.0,1.95,0.0,0.0,BRL,5.6455,BR,33af7600-577d-11ec-8c1e-abcdbd2c557e,1-1-,PQ,PIX QR,CASH,PAID,2022-11-15 22:50:14,0,0,0,BR,P1,1.0,923398
D-57873-f4dd0bfb-fb45-45fb-a9d7-792634c7aa9f,BR-P1-1-723771,QRS1TXY6SCHPXJ2BLCO3TRFSKYS4GX9KOJW,2022-11-15 22:58:37,2022-11-15 22:59:33,8.82,0.34,50.0,1.95,0.0,0.0,BRL,5.6455,BR,93dc3b12-cae2-4e6c-b5eb-ce271d34166e,1-1-,PQ,PIX QR,CASH,PAID,2022-11-15 22:58:37,0,0,0,BR,P1,1.0,723771
D-57873-b4c0747b-e008-489c-acd9-d794de1933c8,BR-P1-1-465110,QRS1TXQ7PPXTYFSKLTVZT11FKWK6UWARECL,2022-11-15 23:41:49,0,8.82,0.34,50.0,1.95,0.0,0.0,BRL,5.6455,BR,515c5730-35b2-11ec-a7d4-29d14024f6f7,1-1-,PQ,PIX QR,CASH,REJECTED,2022-11-15 23:41:49,0,0,0,BR,P1,1.0,465110
D-57873-84ab9ec0-1d80-4bec-9cf8-d2b243679449,BR-P1-1-630137,QRS1TXJ8LP43RYLUDKD0VSIGP3G30ECQWQT,2022-11-15 23:42:21,0,8.82,0.34,50.0,1.95,0.0,0.0,BRL,5.6455,BR,515c5730-35b2-11ec-a7d4-29d14024f6f7,1-1-,PQ,PIX QR,CASH,REJECTED,2022-11-15 23:42:21,0,0,0,BR,P1,1.0,630137
D-57873-e175b581-40ca-4d35-94e2-f26f68817e0f,BR-P1-1-462192,QRS1TXCZE6ADEJLZ2CZRWORA5SJESFWA8M1,2022-11-15 23:43:14,0,8.82,0.34,50.0,1.95,0.0,0.0,BRL,5.6455,BR,515c5730-35b2-11ec-a7d4-29d14024f6f7,1-1-,PQ,PIX QR,CASH,REJECTED,2022-11-15 23:43:14,0,0,0,BR,P1,1.0,462192
D-57873-8690e9a3-6b7e-4a21-8a20-052a642f77f4,BR-P1-1-159270,QRS1TXLIDBHYQOA5PUZTMOVSEELJTMBRYLZ,2022-11-16 00:02:13,2022-11-16 00:05:30,8.82,0.34,50.0,1.95,0.0,0.0,BRL,5.6455,BR,9f52de3d-3092-4a63-96e1-7fef0b92b8f0,1-1-,PQ,PIX QR,CASH,PAID,2022-11-16 00:02:13,0,0,0,BR,P1,1.0,159270
T-57873-6a879557-bc8b-40ef-9164-d02c0d75440e,BR-P1-1-476654,0,2022-11-16 01:16:57,0,8.82,0.28,50.0,1.6,0.0,0.0,BRL,5.6455,BR,9f99f7c0-5ec8-11ec-b42d-25e24c5f0c14,1-1-,MC,Mastercard,CREDIT_CARD,REJECTED,2022-11-16 01:16:57,0,0,0,BR,P1,1.0,476654
T-57873-f28bb1c3-8a5f-49d3-879c-201c36fe5e80,BR-P1-1-509010,0,2022-11-16 01:17:16,0,8.82,0.28,50.0,1.6,0.0,0.0,BRL,5.6455,BR,9f99f7c0-5ec8-11ec-b42d-25e24c5f0c14,1-1-,MC,Mastercard,CREDIT_CARD,REJECTED,2022-11-16 01:17:16,0,0,0,BR,P1,1.0,509010
D-57873-d8db8097-d182-4435-9bef-33c76a372eed,BR-P1-1-917718,QRS1TX6E5YYUJZ5TGTE0GJCFLYZTCMGCFZM,2022-11-16 01:17:36,2022-11-16 01:18:25,8.82,0.34,50.0,1.95,0.0,0.0,BRL,5.6455,BR,9f99f7c0-5ec8-11ec-b42d-25e24c5f0c14,1-1-,PQ,PIX QR,CASH,PAID,2022-11-16 01:17:36,0,0,0,BR,P1,1.0,917718
D-57873-0ce339fe-fb7e-4d9a-940b-60256dca3ee2,BR-P1-1-842113,QRS1TXXBBJSTSAPI8OFKQZGPORCHRUZRP6J,2022-11-16 04:16:27,2022-11-16 04:17:01,8.82,0.34,50.0,1.95,0.0,0.0,BRL,5.6455,BR,05145d13-e9ea-4d0d-abdd-e62fe0344665,1-1-,PQ,PIX QR,CASH,PAID,2022-11-16 04:16:27,0,0,0,BR,P1,1.0,842113
T-57873-da9ebdfd-74e3-4e20-9c65-4a3c40f9d39c,BR-P1-1-776329,0,2022-11-16 11:26:52,0,8.82,0.28,50.0,1.6,0.0,0.0,BRL,5.6455,BR,2076f5d0-57b5-11ec-8919-b36c0bf825b5,1-1-,MC,Mastercard,CREDIT_CARD,REJECTED,2022-11-16 11:26:52,0,0,0,BR,P1,1.0,776329
D-57873-1e99f189-5d8d-4a48-9f8f-313cabb89d8e,BR-P1-1-120377,QRS1TXZ0RMW7CH9HRHNUQKSXMNRZFYG6VAQ,2022-11-16 12:14:09,2022-11-16 12:15:30,8.82,0.34,50.0,1.95,0.0,0.0,BRL,5.6455,BR,1b10b830-0798-11ec-b0cb-7bafbc415963,1-1-,PQ,PIX QR,CASH,PAID,2022-11-16 12:14:09,0,0,0,BR,P1,1.0,120377
D-57873-393ae97b-c6c6-4d29-a21a-e97c68756ac0,BR-P1-1-997921,QRS1TXCG0SKEHD1G17YSITWDSPGNR7U4MGA,2022-11-16 12:47:37,0,8.82,0.34,50.0,1.95,0.0,0.0,BRL,5.6455,BR,6ce69200-af2e-11eb-8531-f7c1bf82d4ce,1-1-,PQ,PIX QR,CASH,REJECTED,2022-11-16 12:47:37,0,0,0,BR,P1,1.0,997921
T-57873-5cf7c57e-f541-4525-a671-e5e00a145636,BR-P1-1-617106,2033867076,2022-11-16 14:27:17,2022-11-16 14:27:16,8.87,0.28,50.0,1.6,0.0,0.0,BRL,5.6182,BR,20707d96-8dca-4e78-ad4b-6a4aea561e65,1-1-,VI,Visa,CREDIT_CARD,PAID,2022-11-16 14:27:17,0,0,0,BR,P1,1.0,617106
D-57873-9fe0e107-5a6f-4ff8-9cb6-4c8b33c8cdfb,BR-P1-1-441454,QRS1TXBEZAYWBNMSG6EG0ZKKGVXIKXQRYII,2022-11-16 15:23:07,2022-11-16 15:24:07,8.8,0.34,50.0,1.95,0.0,0.0,BRL,5.6591,BR,5b9a3746-f621-49e1-a4f3-cbf9c8a1c082,1-1-,PQ,PIX QR,CASH,PAID,2022-11-16 15:23:07,0,0,0,BR,P1,1.0,441454
D-57873-56d4d460-9efb-444c-90bd-cf5d3768c9ac,BR-P1-1-478070,QRS1TXB786RTGNL07OHM7EV3LALSDVTVT1Y,2022-11-16 15:40:08,2022-11-16 15:40:54,8.8,0.34,50.0,1.95,0.0,0.0,BRL,5.6581,BR,7d4c06d1-997c-4e78-beaf-0ffc0dbabb66,1-1-,PQ,PIX QR,CASH,PAID,2022-11-16 15:40:08,0,0,0,BR,P1,1.0,478070
D-57873-af4ba780-61be-490c-96f9-b7dd8c6f7aa7,BR-P1-1-159363,QRS1TXTBBMNSTX4SRIBXPLGFIQ0XZ9M25XL,2022-11-16 16:05:18,2022-11-16 16:47:11,8.8,0.34,50.0,1.95,0.0,0.0,BRL,5.6633,BR,78a3ccb3-2951-466c-9f35-bdf98176c4ef,1-1-,PQ,PIX QR,CASH,PAID,2022-11-16 16:05:18,0,0,0,BR,P1,1.0,159363
T-57873-0f13f3d4-6773-4943-bee0-0fc909270288,BR-P1-1-208597,0,2022-11-16 16:13:41,0,8.77,0.28,50.0,1.6,0.0,0.0,BRL,5.6797,BR,62066120-688d-11ec-92be-f5a6b453552a,1-1-,VI,Visa,CREDIT_CARD,REJECTED,2022-11-16 16:13:41,0,0,0,BR,P1,1.0,208597
D-57873-6ce0d40f-5b28-4e26-9d93-6173fdd5db71,BR-P1-1-997897,QRS1TXSTYO9PRZSUZD2IIVBDZCY10NJUMN8,2022-11-16 16:14:29,0,8.77,0.34,50.0,1.95,0.0,0.0,BRL,5.6808,BR,62066120-688d-11ec-92be-f5a6b453552a,1-1-,PQ,PIX QR,CASH,REJECTED,2022-11-16 16:14:29,0,0,0,BR,P1,1.0,997897
T-57873-5be69339-3810-4340-988a-a44707081666,BR-P1-1-879397,0,2022-11-16 16:20:51,0,8.78,0.28,50.0,1.6,0.0,0.0,BRL,5.6757,BR,62066120-688d-11ec-92be-f5a6b453552a,1-1-,MC,Mastercard,CREDIT_CARD,REJECTED,2022-11-16 16:20:51,0,0,0,BR,P1,1.0,879397
T-57873-73f4d1b5-326e-48f9-b8cd-2c2fb7ef5c6b,BR-P1-1-452500,2034083954,2022-11-16 16:36:25,2022-11-16 16:36:24,8.77,0.28,50.0,1.6,0.0,0.0,BRL,5.6782,BR,62066120-688d-11ec-92be-f5a6b453552a,1-1-,MC,Mastercard,CREDIT_CARD,PAID,2022-11-16 16:36:25,0,0,0,BR,P1,1.0,452500
D-57873-0df09442-3f79-4c64-a790-eb08a1cd2e7d,BR-P1-1-233658,QRS1TX6CFQMOMEIVU5EVOISXJTWDKUJ9M8X,2022-11-16 16:56:04,2022-11-16 22:50:04,8.79,0.34,50.0,1.95,0.0,0.0,BRL,5.6693,BR,19fdf9c9-acaa-4df5-a5bb-696f3549274d,1-1-,PQ,PIX QR,CASH,PAID,2022-11-16 16:56:04,0,0,0,BR,P1,1.0,233658
D-57873-6489f99c-805f-4d13-aff3-1d0465d95d21,BR-P1-1-944430,QRS1TXAHGRYI4UODAXIO5KY5RUIDN2TIM7F,2022-11-16 17:26:31,2022-11-16 17:31:22,8.8,0.34,50.0,1.95,0.0,0.0,BRL,5.6587,BR,9e4291a0-5d0d-11ec-a4de-8f899e045cc2,1-1-,PQ,PIX QR,CASH,PAID,2022-11-16 17:26:31,0,0,0,BR,P1,1.0,944430
