Reference,Invoice,External Reference,Create Date,Validated Date,Amount Usd,Fee amount USD,Local Amount,Local Fee Amount,Local VAT,Local Original Amount,Local Currency,Exchange Rate,Country,User account,EXTRAE,Payment Method,Payment Method Name,Payment Method Type,Status,FechaMin,DiasDesdeFechaMin,CohortGroup,CohortPeriod,Pais,Plan,Duracion,ID
T-57873-113add6e-d944-41f0-a8f6-cbbfcbe5996c,BR-P1-12-610121,0,2022-11-15 22:32:08,0,74.11,2.37,420.0,13.44,0.0,0.0,BRL,5.6455,BR,6778100a-6f29-4fa6-b86e-ffbafc188b7c,1-12,MC,Mastercard,CREDIT_CARD,REJECTED,2022-11-15 22:32:08,0,0,0,BR,P1,12.0,610121
T-57873-ba2cd113-2073-4f94-91b2-3a4058ea6c1a,BR-P1-12-588446,2032866676,2022-11-15 22:41:46,2022-11-15 22:41:46,74.11,2.37,420.0,13.44,0.0,0.0,BRL,5.6455,BR,9ddb4e19-1a1d-4c89-bfbb-4fca7f4f959c,1-12,MC,Mastercard,CREDIT_CARD,PAID,2022-11-15 22:41:46,0,0,0,BR,P1,12.0,588446
D-57873-22347210-a5a0-470b-9ef9-c9ecad7e3d29,BR-P1-12-137830,QRS1TX2J3G9ZAC1Z7YNYV0ASARAV9Z4SA3B,2022-11-15 23:09:10,0,74.11,2.89,420.0,16.38,0.0,0.0,BRL,5.6455,BR,49ac026c-6658-4950-968b-5fbb61585979,1-12,PQ,PIX QR,CASH,REJECTED,2022-11-15 23:09:10,0,0,0,BR,P1,12.0,137830
T-57873-d57f77c8-adaa-4018-9734-afd1cf6bbdce,BR-P1-12-712341,2032926312,2022-11-15 23:12:44,2022-11-15 23:12:43,74.11,2.37,420.0,13.44,0.0,0.0,BRL,5.6455,BR,0dcb3d36-1a3a-488c-baae-c9bcf7f6b6b2,1-12,VI,Visa,CREDIT_CARD,PAID,2022-11-15 23:12:44,0,0,0,BR,P1,12.0,712341
T-57873-4e7551fb-10f8-40c8-8ce9-f38959fd08f7,BR-P1-12-252929,41921436569406,2022-11-15 23:19:02,2022-11-15 23:19:02,74.11,2.37,420.0,13.44,0.0,0.0,BRL,5.6455,BR,49ac026c-6658-4950-968b-5fbb61585979,1-12,VI,Visa,CREDIT_CARD,PAID,2022-11-15 23:19:02,0,0,0,BR,P1,12.0,252929
T-57873-661f3a18-659e-4d48-98d3-33dc30a52ca0,BR-P1-12-294565,2032966910,2022-11-15 23:34:26,2022-11-15 23:34:25,74.11,2.37,420.0,13.44,0.0,0.0,BRL,5.6455,BR,f5c07c21-bc9f-4c58-8e33-aa6feba26133,1-12,MC,Mastercard,CREDIT_CARD,PAID,2022-11-15 23:34:26,0,0,0,BR,P1,12.0,294565
T-57873-7160e397-0860-4f13-a24b-a72dec9ab588,BR-P1-12-725148,2033477795,2022-11-16 06:08:12,2022-11-16 06:08:12,74.11,2.37,420.0,13.44,0.0,0.0,BRL,5.6455,BR,ec5f0342-0aa3-4912-b02a-eabb53c06149,1-12,MC,Mastercard,CREDIT_CARD,PAID,2022-11-16 06:08:12,0,0,0,BR,P1,12.0,725148
T-57873-eadb2c17-9dcb-41df-a540-23ceaec21633,BR-P1-12-541836,2033620670,2022-11-16 11:06:42,2022-11-16 11:06:42,74.11,2.37,420.0,13.44,0.0,0.0,BRL,5.6455,BR,babdb51a-951d-44dd-8fdd-fbd6b4de7a42,1-12,MC,Mastercard,CREDIT_CARD,PAID,2022-11-16 11:06:42,0,0,0,BR,P1,12.0,541836
T-57873-4ac40974-da81-406e-a5e2-1836f500b300,BR-P1-12-565109,0,2022-11-16 11:24:02,0,74.11,2.37,420.0,13.44,0.0,0.0,BRL,5.6455,BR,2076f5d0-57b5-11ec-8919-b36c0bf825b5,1-12,MC,Mastercard,CREDIT_CARD,REJECTED,2022-11-16 11:24:02,0,0,0,BR,P1,12.0,565109
D-57873-1efee9b4-79c4-4985-9967-59dd8810f164,BR-P1-12-581563,QRS1TX20XYLUFC3YU9XYBGX13LH3KCJCTYM,2022-11-16 12:20:44,0,74.11,2.89,420.0,16.38,0.0,0.0,BRL,5.6455,BR,f4079d50-4e58-11ec-b02a-cd379ee4afa3,1-12,PQ,PIX QR,CASH,REJECTED,2022-11-16 12:20:44,0,0,0,BR,P1,12.0,581563
T-57873-ed11143e-7e90-468b-9f39-35d32e84e226,BR-P1-12-402440,2033692876,2022-11-16 12:23:25,2022-11-16 12:23:25,74.11,2.37,420.0,13.44,0.0,0.0,BRL,5.6455,BR,f4079d50-4e58-11ec-b02a-cd379ee4afa3,1-12,MC,Mastercard,CREDIT_CARD,PAID,2022-11-16 12:23:25,0,0,0,BR,P1,12.0,402440
T-57873-03eb459a-86b8-4888-9fbd-a2743dc0cfeb,BR-P1-12-137818,0,2022-11-16 12:23:34,0,74.11,2.37,420.0,13.44,0.0,0.0,BRL,5.6455,BR,f4079d50-4e58-11ec-b02a-cd379ee4afa3,1-12,MC,Mastercard,CREDIT_CARD,REJECTED,2022-11-16 12:23:34,0,0,0,BR,P1,12.0,137818
D-57873-eadc34cb-9992-4baf-a3a6-3c46ac8404bd,BR-P1-12-884775,QRS1TXGXSWAVVG6KGRXHERNTWD3HTMQTFLZ,2022-11-16 12:25:09,0,74.11,2.89,420.0,16.38,0.0,0.0,BRL,5.6455,BR,b77e6b36-0866-42d6-b05d-0125c0bff60b,1-12,PQ,PIX QR,CASH,REJECTED,2022-11-16 12:25:09,0,0,0,BR,P1,12.0,884775
D-57873-7ae0567d-eef3-4a5c-a6d3-c5df7ecb0119,BR-P1-12-563205,QRS1TXNXMSP5CDDIHLLTQJG4N8GLISMI47V,2022-11-16 12:26:10,0,74.11,2.89,420.0,16.38,0.0,0.0,BRL,5.6455,BR,2cb9e9f0-2c47-11ec-998c-d551cec079e4,1-12,PQ,PIX QR,CASH,REJECTED,2022-11-16 12:26:10,0,0,0,BR,P1,12.0,563205
T-57873-d7afd94f-8f34-49a7-ac13-09745b41f7b5,BR-P1-12-508002,2033698918,2022-11-16 12:27:57,2022-11-16 12:27:57,74.11,2.37,420.0,13.44,0.0,0.0,BRL,5.6455,BR,b77e6b36-0866-42d6-b05d-0125c0bff60b,1-12,VI,Visa,CREDIT_CARD,PAID,2022-11-16 12:27:57,0,0,0,BR,P1,12.0,508002
T-57873-2816a36c-9fab-4928-9c2f-82e8051ec5f3,BR-P1-12-858137,2033711877,2022-11-16 12:38:15,2022-11-16 12:38:15,74.11,2.37,420.0,13.44,0.0,0.0,BRL,5.6455,BR,cec61810-b8ad-11eb-9c99-cf05b31772bc,1-12,MC,Mastercard,CREDIT_CARD,PAID,2022-11-16 12:38:15,0,0,0,BR,P1,12.0,858137
T-57873-d4458f5e-393a-4aa7-a916-97690a84ef02,BR-P1-12-986696,0,2022-11-16 12:55:58,0,74.11,2.37,420.0,13.44,0.0,0.0,BRL,5.6455,BR,d46721dd-4ee5-4b67-8c28-716e0f04fb6d,1-12,MC,Mastercard,CREDIT_CARD,REJECTED,2022-11-16 12:55:58,0,0,0,BR,P1,12.0,986696
T-57873-0c33755a-0ee4-458b-8a73-947e5fda77d5,BR-P1-12-789901,0,2022-11-16 15:43:53,0,73.87,2.36,420.0,13.44,0.0,0.0,BRL,5.6644,BR,3cafdee0-4aeb-11ec-91bd-5b7cd6d853f2,1-12,MC,Mastercard,CREDIT_CARD,REJECTED,2022-11-16 15:43:53,0,0,0,BR,P1,12.0,789901
T-57873-7d659ac2-ac96-4ca6-9ef8-1670d54650d3,BR-P1-12-298669,0,2022-11-16 15:45:13,0,73.92,2.37,420.0,13.44,0.0,0.0,BRL,5.6601,BR,3cafdee0-4aeb-11ec-91bd-5b7cd6d853f2,1-12,MC,Mastercard,CREDIT_CARD,REJECTED,2022-11-16 15:45:13,0,0,0,BR,P1,12.0,298669
T-57873-df4cb7f2-7a92-4d64-83f6-683596fb6fda,BR-P1-12-472762,0,2022-11-16 15:48:29,0,73.89,2.36,420.0,13.44,0.0,0.0,BRL,5.6628,BR,0ed95c7d-23bd-4c5d-8320-25a9b55fe380,1-12,MC,Mastercard,CREDIT_CARD,REJECTED,2022-11-16 15:48:29,0,0,0,BR,P1,12.0,472762
T-57873-4e07578e-61bc-43fd-80bf-a723519e9f41,BR-P1-12-756578,0,2022-11-16 15:49:21,0,73.87,2.36,420.0,13.44,0.0,0.0,BRL,5.664,BR,0ed95c7d-23bd-4c5d-8320-25a9b55fe380,1-12,MC,Mastercard,CREDIT_CARD,REJECTED,2022-11-16 15:49:21,0,0,0,BR,P1,12.0,756578
T-57873-01bc86e7-6fe1-4490-b476-c05ad0a0ab94,BR-P1-12-951345,0,2022-11-16 15:50:24,0,73.86,2.36,420.0,13.44,0.0,0.0,BRL,5.665,BR,0ed95c7d-23bd-4c5d-8320-25a9b55fe380,1-12,MC,Mastercard,CREDIT_CARD,REJECTED,2022-11-16 15:50:24,0,0,0,BR,P1,12.0,951345
T-57873-887d9361-8ad1-4c1d-afa3-83201c63ed92,BR-P1-12-403455,0,2022-11-16 15:50:59,0,73.86,2.36,420.0,13.44,0.0,0.0,BRL,5.665,BR,0ed95c7d-23bd-4c5d-8320-25a9b55fe380,1-12,MC,Mastercard,CREDIT_CARD,REJECTED,2022-11-16 15:50:59,0,0,0,BR,P1,12.0,403455
T-57873-28ab2da5-b1ad-46b3-8a2c-2d3cdbbf692e,BR-P1-12-386512,0,2022-11-16 15:51:20,0,73.86,2.36,420.0,13.44,0.0,0.0,BRL,5.6647,BR,0ed95c7d-23bd-4c5d-8320-25a9b55fe380,1-12,MC,Mastercard,CREDIT_CARD,REJECTED,2022-11-16 15:51:20,0,0,0,BR,P1,12.0,386512
T-57873-484bfad8-b867-4293-81df-bdbb188f24dd,BR-P1-12-593115,0,2022-11-16 15:55:39,0,73.7,2.36,420.0,13.44,0.0,0.0,BRL,5.6771,BR,0ed95c7d-23bd-4c5d-8320-25a9b55fe380,1-12,MC,Mastercard,CREDIT_CARD,REJECTED,2022-11-16 15:55:39,0,0,0,BR,P1,12.0,593115
T-57873-a7e9af5b-c7b1-48ee-9b1f-8662c0896b0c,BR-P1-12-206813,2034062039,2022-11-16 16:23:45,2022-11-16 16:23:44,73.72,2.36,420.0,13.44,0.0,0.0,BRL,5.6758,BR,3cafdee0-4aeb-11ec-91bd-5b7cd6d853f2,1-12,MC,Mastercard,CREDIT_CARD,PAID,2022-11-16 16:23:45,0,0,0,BR,P1,12.0,206813
T-57873-2c20af1d-0b13-492d-bb35-218658d686d9,BR-P1-12-270026,2034080870,2022-11-16 16:34:34,2022-11-16 16:34:33,73.72,2.36,420.0,13.44,0.0,0.0,BRL,5.6756,BR,84651720-f241-11eb-9d5c-71b5135bcdd0,1-12,MC,Mastercard,CREDIT_CARD,PAID,2022-11-16 16:34:34,0,0,0,BR,P1,12.0,270026
D-57873-fc96de51-f3fd-43f8-92f0-c96d9b8aef3b,BR-P1-12-922517,QRS1TXMJX2LIP1UW1IC0YOWOHLQ3XZ59NJH,2022-11-16 17:01:15,2022-11-16 17:08:46,73.78,2.88,420.0,16.38,0.0,0.0,BRL,5.6714,BR,38b5605d-9153-4e8d-a255-2dc2f7ef8cc6,1-12,PQ,PIX QR,CASH,PAID,2022-11-16 17:01:15,0,0,0,BR,P1,12.0,922517
D-57873-879f7924-3cb0-40b5-bd34-2059fbda85fb,BR-P1-12-222201,QRS1TXSILUS9BZOFMF1KYQ4ACQ3PRK2FX2G,2022-11-16 17:42:03,0,73.91,2.88,420.0,16.38,0.0,0.0,BRL,5.6607,BR,15b0d2cb-9a2a-4a45-8441-ed5d8fe3343f,1-12,PQ,PIX QR,CASH,REJECTED,2022-11-16 17:42:03,0,0,0,BR,P1,12.0,222201
T-57873-d348c825-f499-4eef-844b-ed24208009ab,BR-P1-12-962115,0,2022-11-16 17:48:36,0,73.94,2.37,420.0,13.44,0.0,0.0,BRL,5.6587,BR,dd319be5-ffa8-42cf-b25c-9b412df235a3,1-12,MC,Mastercard,CREDIT_CARD,REJECTED,2022-11-16 17:48:36,0,0,0,BR,P1,12.0,962115
T-57873-7a270643-71aa-41d9-a970-e6843c67f40c,BR-P1-12-720180,111760230023GVK3OT5C,2022-11-16 20:29:12,0,73.25,2.34,420.0,13.44,0.0,0.0,BRL,5.7122,BR,7a6c7970-78c4-11ec-9f98-9151477e9096,1-12,VD,Visa Debit,DEBIT_CARD,REJECTED,2022-11-16 20:29:12,0,0,0,BR,P1,12.0,720180
T-57873-fa56ef80-eeed-4a0a-b6c9-871015b3455d,BR-P1-12-453262,111760230023GVK3HF6C,2022-11-16 20:29:12,2022-11-16 20:29:11,73.25,2.34,420.0,13.44,0.0,0.0,BRL,5.7122,BR,7a6c7970-78c4-11ec-9f98-9151477e9096,1-12,VD,Visa Debit,DEBIT_CARD,PAID,2022-11-16 20:29:12,0,0,0,BR,P1,12.0,453262
D-57873-bd708b27-4a55-4163-a92d-5baa6d26ffe9,BR-P1-12-899368,QRS1TX8ACUBWBQCMKAHW2HMELZO18TSBSND,2022-11-16 20:51:21,0,73.25,2.86,420.0,16.38,0.0,0.0,BRL,5.7117,BR,2ea83850-d0a3-11eb-80b3-5fe14eab5e06,1-12,PQ,PIX QR,CASH,REJECTED,2022-11-16 20:51:21,0,0,0,BR,P1,12.0,899368
T-57873-e5a0949e-3702-4ad9-95df-05ec1b9e1d85,BR-P1-12-917971,2034472395,2022-11-16 20:51:32,2022-11-16 20:51:32,73.25,2.34,420.0,13.44,0.0,0.0,BRL,5.7117,BR,1f5d002b-e2a8-4474-bc3c-09387b853047,1-12,MC,Mastercard,CREDIT_CARD,PAID,2022-11-16 20:51:32,0,0,0,BR,P1,12.0,917971
D-57873-c4602302-df9d-4866-b43a-f6f9db60b1f7,BR-P1-12-831183,QRS1TXS5NLBFMCRZYGUAYF5V4ICSJM1JE53,2022-11-16 20:51:35,0,73.25,2.86,420.0,16.38,0.0,0.0,BRL,5.7117,BR,2ea83850-d0a3-11eb-80b3-5fe14eab5e06,1-12,PQ,PIX QR,CASH,REJECTED,2022-11-16 20:51:35,0,0,0,BR,P1,12.0,831183
T-57873-f49c5d73-aae6-4e15-a796-16101cbe1300,BR-P1-12-107068,0,2022-11-16 22:21:24,0,73.19,2.34,420.0,13.44,0.0,0.0,BRL,5.7166,BR,bd912940-c7ce-11eb-8a93-dd3aed1396cd,1-12,MC,Mastercard,CREDIT_CARD,REJECTED,2022-11-16 22:21:24,0,0,0,BR,P1,12.0,107068
D-57873-0e1ed5dc-ac6a-44e0-921f-fbfc7d77b9df,BR-P1-12-278144,QRS1TXAMISFZZ3CBQW60O9R1E47JCWPVAYB,2022-11-16 22:29:09,0,73.19,2.85,420.0,16.38,0.0,0.0,BRL,5.7166,BR,5c70a4b3-7d7e-44c9-b376-0315222c563e,1-12,PQ,PIX QR,CASH,REJECTED,2022-11-16 22:29:09,0,0,0,BR,P1,12.0,278144
T-57873-e7e77315-a809-4350-93ea-2716d50808ef,BR-P1-12-301349,2034738278,2022-11-16 23:45:20,2022-11-16 23:45:20,73.19,2.34,420.0,13.44,0.0,0.0,BRL,5.7166,BR,0e77d9d3-59fe-4911-a789-4fe23ff6e9eb,1-12,VI,Visa,CREDIT_CARD,PAID,2022-11-16 23:45:20,0,0,0,BR,P1,12.0,301349
D-57873-5971095c-f220-4373-a9e2-07db68e6f8bc,BR-P1-12-995337,QRS1TX4SUEO6ZPM5V8CVXEXLIDAWCPTHD6G,2022-11-17 01:48:32,2022-11-17 01:48:50,73.19,2.85,420.0,16.38,0.0,0.0,BRL,5.7166,BR,50d7c860-32cc-11ec-883e-8f76ce484669,1-12,PQ,PIX QR,CASH,PAID,2022-11-17 01:48:32,0,0,0,BR,P1,12.0,995337
T-57873-20df7767-3f86-4559-9e02-ad5368410309,BR-P1-12-363641,2034948318,2022-11-17 02:13:29,2022-11-17 02:13:29,73.19,2.34,420.0,13.44,0.0,0.0,BRL,5.7166,BR,978da95d-8e70-49ce-ace3-db0853ca2c9c,1-12,MC,Mastercard,CREDIT_CARD,PAID,2022-11-17 02:13:29,0,0,0,BR,P1,12.0,363641
T-57873-da7d5150-5f93-4163-bb89-f7a09de84715,BR-P1-12-917378,2035455836,2022-11-17 13:03:06,2022-11-17 13:03:05,72.09,2.31,420.0,13.44,0.0,0.0,BRL,5.8038,BR,dd319be5-ffa8-42cf-b25c-9b412df235a3,1-12,MC,Mastercard,CREDIT_CARD,PAID,2022-11-17 13:03:06,0,0,0,BR,P1,12.0,917378
D-57873-e80331af-e610-412d-af67-42f5dd32c5e8,BR-P1-12-429321,QRS1TXXJH08TNGDKCDBKLQFIKQAFAPR48H9,2022-11-17 16:07:23,0,72.09,2.81,420.0,16.38,0.0,0.0,BRL,5.8037,BR,1f35c380-423b-11ec-a1bb-ebb4db9bffd8,1-12,PQ,PIX QR,CASH,REJECTED,2022-11-17 16:07:23,0,0,0,BR,P1,12.0,429321
T-57873-6b83c8b1-13df-4fe6-b0b4-19c5071bd2df,BR-P1-12-481571,0,2022-11-17 16:09:11,0,72.08,2.31,420.0,13.44,0.0,0.0,BRL,5.8045,BR,1f35c380-423b-11ec-a1bb-ebb4db9bffd8,1-12,VI,Visa,CREDIT_CARD,REJECTED,2022-11-17 16:09:11,0,0,0,BR,P1,12.0,481571
T-57873-bf18869c-10a2-4f3e-abde-a799d1eeeedf,BR-P1-12-699586,0,2022-11-17 16:09:23,0,72.08,2.31,420.0,13.44,0.0,0.0,BRL,5.8045,BR,1f35c380-423b-11ec-a1bb-ebb4db9bffd8,1-12,VI,Visa,CREDIT_CARD,REJECTED,2022-11-17 16:09:23,0,0,0,BR,P1,12.0,699586
T-57873-7689a21f-2bbc-4429-ad38-cb01a52bb102,BR-P1-12-128643,111760230023HTHEV3OC,2022-11-17 17:01:55,0,72.36,2.32,420.0,13.44,0.0,0.0,BRL,5.7826,BR,6a725b9b-3414-49d6-98c0-21b211968cea,1-12,VD,Visa Debit,DEBIT_CARD,REJECTED,2022-11-17 17:01:55,0,0,0,BR,P1,12.0,128643
D-57873-d0a24aa8-9f71-402d-8a18-3e63bdfffbe3,BR-P1-12-186506,QRS1TX2BVXMXBXL4YICULDAVNEWTIOLRXMT,2022-11-17 17:26:13,0,72.38,2.82,420.0,16.38,0.0,0.0,BRL,5.7805,BR,4a2e7fd9-ec0a-4b4e-9b33-2a4e85a96514,1-12,PQ,PIX QR,CASH,REJECTED,2022-11-17 17:26:13,0,0,0,BR,P1,12.0,186506
T-57873-b809e0a5-6c79-4378-b26e-2e1c7340ff87,BR-P1-12-606491,2035864675,2022-11-17 17:29:19,2022-11-17 17:29:18,72.32,2.31,420.0,13.44,0.0,0.0,BRL,5.7854,BR,4a2e7fd9-ec0a-4b4e-9b33-2a4e85a96514,1-12,MC,Mastercard,CREDIT_CARD,PAID,2022-11-17 17:29:19,0,0,0,BR,P1,12.0,606491
T-57873-15aaabc2-d82a-454c-9fbb-82653870c2d1,BR-P1-12-795342,2036270795,2022-11-17 21:46:18,2022-11-17 21:46:17,73.01,2.34,420.0,13.44,0.0,0.0,BRL,5.7306,BR,b9099fe7-d5e0-4dd0-b7d3-f1879756318d,1-12,MC,Mastercard,CREDIT_CARD,PAID,2022-11-17 21:46:18,0,0,0,BR,P1,12.0,795342
T-57873-78a580fd-bacf-46d7-9ab7-4bebb470ec7c,BR-P1-12-559933,2036337230,2022-11-17 22:32:30,2022-11-17 22:32:30,73.01,2.34,420.0,13.44,0.0,0.0,BRL,5.7306,BR,bd912940-c7ce-11eb-8a93-dd3aed1396cd,1-12,VI,Visa,CREDIT_CARD,PAID,2022-11-17 22:32:30,0,0,0,BR,P1,12.0,559933
T-57873-03174c2f-8f35-4cfe-a301-26a15614b226,BR-P1-12-909143,2036421236,2022-11-17 23:27:35,2022-11-17 23:27:35,73.01,2.34,420.0,13.44,0.0,0.0,BRL,5.7306,BR,fb366c58-79ee-4da0-b534-2a77bbc2d1c8,1-12,VI,Visa,CREDIT_CARD,PAID,2022-11-17 23:27:35,0,0,0,BR,P1,12.0,909143
T-57873-00f35b93-ebd2-413a-a06a-783ac455f297,BR-P1-12-260002,0,2022-11-18 00:29:29,0,73.01,2.34,420.0,13.44,0.0,0.0,BRL,5.7306,BR,014c3a10-5947-11ec-94f2-87c00fa035d5,1-12,MC,Mastercard,CREDIT_CARD,REJECTED,2022-11-18 00:29:29,0,0,0,BR,P1,12.0,260002
T-57873-b3747e20-3c91-463d-ac9a-9532f1d58a2a,BR-P1-12-147341,0,2022-11-18 00:30:08,0,73.01,2.34,420.0,13.44,0.0,0.0,BRL,5.7306,BR,014c3a10-5947-11ec-94f2-87c00fa035d5,1-12,MC,Mastercard,CREDIT_CARD,REJECTED,2022-11-18 00:30:08,0,0,0,BR,P1,12.0,147341
T-57873-fa725ab1-3f06-42d1-8674-2f914897a89e,BR-P1-12-932859,0,2022-11-18 00:30:48,0,73.01,2.34,420.0,13.44,0.0,0.0,BRL,5.7306,BR,014c3a10-5947-11ec-94f2-87c00fa035d5,1-12,MC,Mastercard,CREDIT_CARD,REJECTED,2022-11-18 00:30:48,0,0,0,BR,P1,12.0,932859
T-57873-ab194570-451b-4803-af2d-d288923eb4cc,BR-P1-12-880072,2036568510,2022-11-18 01:06:46,2022-11-18 01:06:45,73.01,2.34,420.0,13.44,0.0,0.0,BRL,5.7306,BR,f7ef1de0-813f-488c-9239-7b00250658b1,1-12,MC,Mastercard,CREDIT_CARD,PAID,2022-11-18 01:06:46,0,0,0,BR,P1,12.0,880072
D-57873-e7fa03a4-95c9-4ea9-87b0-a6730f7065fb,BR-P1-12-682191,QRS1TXWP5Z7NFVODIM5RRLB9KQJTJISFXY6,2022-11-18 01:34:30,0,73.01,2.85,420.0,16.38,0.0,0.0,BRL,5.7306,BR,40d99775-2846-4d8d-a2f6-3ac103618b89,1-12,PQ,PIX QR,CASH,REJECTED,2022-11-18 01:34:30,0,0,0,BR,P1,12.0,682191
T-57873-0e1b8056-a529-4c8e-b218-5b64ad9a9b33,BR-P1-12-796490,0,2022-11-18 11:08:14,0,73.01,2.34,420.0,13.44,0.0,0.0,BRL,5.7306,BR,733dee1c-3615-4489-a488-c21ba549d7c9,1-12,VI,Visa,CREDIT_CARD,REJECTED,2022-11-18 11:08:14,0,0,0,BR,P1,12.0,796490
T-57873-af025f03-fb59-4f6c-85b0-a3d29733be93,BR-P1-12-154595,2037092795,2022-11-18 11:11:28,2022-11-18 11:11:28,73.01,2.34,420.0,13.44,0.0,0.0,BRL,5.7306,BR,733dee1c-3615-4489-a488-c21ba549d7c9,1-12,MC,Mastercard,CREDIT_CARD,PAID,2022-11-18 11:11:28,0,0,0,BR,P1,12.0,154595
D-57873-ba2fbc82-932f-431d-a024-9b17d2ddd212,BR-P1-12-631560,QRS1TXBXZEWTGIMEXXA24N7JDUBL4IQLA9Q,2022-11-18 13:32:52,2022-11-18 13:33:17,73.74,2.88,420.0,16.38,0.0,0.0,BRL,5.6742,BR,19097d50-001b-11ec-ab88-f306a5c7799b,1-12,PQ,PIX QR,CASH,PAID,2022-11-18 13:32:52,0,0,0,BR,P1,12.0,631560
