Reference,Invoice,External Reference,Create Date,Validated Date,Amount Usd,Fee amount USD,Local Amount,Local Fee Amount,Local VAT,Local Original Amount,Local Currency,Exchange Rate,Country,User account,EXTRAE,Payment Method,Payment Method Name,Payment Method Type,Status,FechaMin,DiasDesdeFechaMin,CohortGroup,CohortPeriod,Pais,Plan,Duracion,ID
T-57873-73a7e75c-6a8a-4a12-a244-f56058b0dcc0,PA-P1-3-703806,DLPA0288000142063254,2022-11-17 12:32:56,2022-11-17 12:32:55,27.0,1.34,27.0,1.3365,0.0,0.0,USD,1.0,PA,bcdc5dfe-b231-44a4-9169-3c877c512fbd,1-3-,VI,Visa,CREDIT_CARD,PAID,2022-11-17 12:32:56,0,0,0,PA,P1,3.0,703806
T-57873-1f7f644d-e655-41f9-a338-fe7d50f1545f,PA-P1-3-202535,DLPA0288000180144355,2022-11-19 20:43:58,2022-11-19 20:43:57,27.0,1.34,27.0,1.3365,0.0,0.0,USD,1.0,PA,3cb38850-7338-11ec-804a-a37275ab3c5c,1-3-,VD,Visa Debit,DEBIT_CARD,PAID,2022-11-19 20:43:58,0,0,0,PA,P1,3.0,202535
T-57873-f0890cdf-fdab-40e8-80a1-385e2cc1d685,PA-P1-3-603225,DLPA0288000186175633,2022-11-19 23:56:35,2022-11-19 23:56:34,27.0,1.34,27.0,1.3365,0.0,0.0,USD,1.0,PA,6a1fff00-f097-11eb-9610-6f80124998a7,1-3-,VD,Visa Debit,DEBIT_CARD,PAID,2022-11-19 23:56:35,0,0,0,PA,P1,3.0,603225
T-57873-fe824058-6201-4166-af17-5381f9c4ccb3,PA-P1-3-832876,DLPA0288000189051718,2022-11-20 11:17:20,2022-11-20 11:17:19,27.0,1.34,27.0,1.3365,0.0,0.0,USD,1.0,PA,3b395090-3418-11ec-92fe-dd39253e6f85,1-3-,VD,Visa Debit,DEBIT_CARD,PAID,2022-11-20 11:17:20,0,0,0,PA,P1,3.0,832876
T-57873-5cbba7ac-93cf-469e-852e-30837c9fb47f,PA-P1-3-402690,DLPA0288000190072619,2022-11-20 13:26:21,2022-11-20 13:26:20,27.0,1.34,27.0,1.3365,0.0,0.0,USD,1.0,PA,a889bbc0-2f0a-11ec-a4d0-29d97077651f,1-3-,VD,Visa Debit,DEBIT_CARD,PAID,2022-11-20 13:26:21,0,0,0,PA,P1,3.0,402690
T-57873-12fe72ce-5882-4073-bbb0-e3d0b4b2c319,PA-P1-3-185982,DLPA0288000329102444,2022-11-29 16:24:46,2022-11-29 16:24:45,27.0,1.34,27.0,1.3365,0.0,0.0,USD,1.0,PA,fcb8fc45-a35f-425c-a7ec-cccc02359750,1-3-,VD,Visa Debit,DEBIT_CARD,PAID,2022-11-29 16:24:46,0,0,0,PA,P1,3.0,185982
T-57873-0bdbdf0d-3183-4cc7-876b-2da6dc607383,PA-P1-3-819534,DLPA0288000499121006,2023-01-05 18:10:07,2023-01-05 18:10:07,27.0,1.34,27.0,1.3365,0.0,0.0,USD,1.0,PA,41321700-9892-11eb-b373-33f43bf5b3df,1-3-,NO ESTABA,NO ESTABA,MD,MasterCard Debit,2023-01-05 18:10:07,0,0,0,PA,P1,3.0,819534
T-57873-120285b2-2614-4aac-b26e-93c36bf9177f,PA-P1-3-281339,DLPA0288000514134600,2023-01-09 19:46:02,2023-01-09 19:46:01,27.0,1.34,27.0,1.3365,0.0,0.0,USD,1.0,PA,a8b6a8df-e716-4dfd-b6d2-3dad71c006a3,1-3-,NO ESTABA,NO ESTABA,VI,Visa,2023-01-09 19:46:02,0,0,0,PA,P1,3.0,281339
T-57873-1a39c914-2f0b-4b6f-a42b-fdeee92344e1,PA-P1-3-796629,DLPA0288000552163430,2023-01-15 22:34:31,2023-01-15 22:34:30,27.0,1.34,27.0,1.3365,0.0,0.0,USD,1.0,PA,ca5c6cdd-b989-4599-9b3f-b44f4ab5b1f3,1-3-,NO ESTABA,NO ESTABA,VI,Visa,2023-01-15 22:34:31,0,0,0,PA,P1,3.0,796629
T-57873-8742a350-0ee6-493e-88dd-e0ad931eea6d,PA-P1-3-291674,DLPA0288000566124921,2023-01-18 18:49:23,2023-01-18 18:49:22,27.0,1.34,27.0,1.3365,0.0,0.0,USD,1.0,PA,09852061-cbe5-4cc9-b26d-43c859523173,1-3-,NO ESTABA,NO ESTABA,VD,Visa Debit,2023-01-18 18:49:23,0,0,0,PA,P1,3.0,291674
T-57873-fa52b6fe-f454-4d15-b87d-8024af62378a,PA-P1-3-171481,DLPA0288000684172429,2023-02-07 23:24:31,2023-02-07 23:24:30,27.0,1.34,27.0,1.3365,0.0,0.0,USD,1.0,PA,061b10bc-a867-448c-8961-e23fa79acd3a,1-3-,NO ESTABA NOV,ESTABA DIC,ESTABA ENE,VD,2023-02-07 23:24:31,0,0,0,PA,P1,3.0,171481
T-57873-1fb6f316-ece2-4f8c-92f2-e11b54da7e62,PA-P1-3-468694,DLPA0288000697131429,2023-02-08 19:14:30,0,27.0,1.34,27.0,1.3365,0.0,0.0,USD,1.0,PA,d4925733-3c92-40f8-8c33-f93263169b11,1-3-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MD,2023-02-08 19:14:30,0,0,0,PA,P1,3.0,468694
T-57873-5a64c5ed-a024-4053-abd2-80fbe2802e66,PA-P1-3-546773,DLPA0289000251003043,2023-02-16 06:30:45,0,27.0,1.34,27.0,1.3365,0.0,0.0,USD,1.0,PA,1cfb4cc4-d901-4d31-907a-ec8ae3c91da7,1-3-,ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-16 06:30:45,0,0,0,PA,P1,3.0,546773
T-57873-ff320917-e0b4-47ed-b6a7-8cab061fab88,PA-P1-3-816109,DLPA0289000253003043,2023-02-16 06:30:46,2023-02-16 6:30:46,27.0,1.34,27.0,1.3365,0.0,0.0,USD,1.0,PA,d0f36be0-57c5-11ec-a862-95df4ee01e2c,1-3-,ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MD,2023-02-16 06:30:46,0,0,0,PA,P1,3.0,816109
T-57873-d3fbab10-9c0c-40a3-8b24-2d21c000e70d,PA-P1-3-595291,DLPA0289000256003044,2023-02-16 06:30:46,0,27.0,1.34,27.0,1.3365,0.0,0.0,USD,1.0,PA,71db06b0-6c40-11ec-84dc-358de9e65ac5,1-3-,ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MD,2023-02-16 06:30:46,0,0,0,PA,P1,3.0,595291
T-57873-bcded648-a96c-4cb7-95f7-d4da37b4e9fc,PA-P1-3-810019,DLPA0289000262003043,2023-02-17 06:30:44,2023-02-17 6:30:44,27.0,1.34,27.0,1.3365,0.0,0.0,USD,1.0,PA,29c00300-53fb-11ec-a017-b542fb695ad6,1-3-,ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MC,2023-02-17 06:30:44,0,0,0,PA,P1,3.0,810019
T-57873-1765fdbf-b572-4b7e-ada0-26fc966f2768,PA-P1-3-934524,DLPA0289000275003043,2023-02-18 06:30:44,0,27.0,1.34,27.0,1.3365,0.0,0.0,USD,1.0,PA,71db06b0-6c40-11ec-84dc-358de9e65ac5,1-3-,ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MD,2023-02-18 06:30:44,0,0,0,PA,P1,3.0,934524
T-57873-06bfcfa5-86da-46f1-8ade-083f7f76a52a,PA-P1-3-928391,DLPA0289000277003044,2023-02-18 06:30:45,0,27.0,1.34,27.0,1.3365,0.0,0.0,USD,1.0,PA,1cfb4cc4-d901-4d31-907a-ec8ae3c91da7,1-3-,ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-18 06:30:45,0,0,0,PA,P1,3.0,928391
T-57873-4c380acb-a948-44a8-9a56-f7fbbcaecfe3,PA-P1-3-278577,DLPA0289000276003043,2023-02-18 06:30:45,2023-02-18 6:30:45,27.0,1.34,27.0,1.3365,0.0,0.0,USD,1.0,PA,bcdc5dfe-b231-44a4-9169-3c877c512fbd,1-3-,ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VI,2023-02-18 06:30:45,0,0,0,PA,P1,3.0,278577
T-57873-c9bd7d77-8dad-4830-80e4-4ce851b774bf,PA-P1-3-831635,DLPA0289000289003044,2023-02-20 06:30:46,0,27.0,1.34,27.0,1.3365,0.0,0.0,USD,1.0,PA,6a1fff00-f097-11eb-9610-6f80124998a7,1-3-,ESTABA NOV,ESTABA DIC,NO ESTABA ENE,VD,2023-02-20 06:30:46,0,0,0,PA,P1,3.0,831635
T-57873-5c2d233c-d2e8-4f7c-b99a-9fddd0c2a37e,PA-P1-3-194852,DLPA0289000291003045,2023-02-20 06:30:46,0,27.0,1.34,27.0,1.3365,0.0,0.0,USD,1.0,PA,3cb38850-7338-11ec-804a-a37275ab3c5c,1-3-,ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-20 06:30:46,0,0,0,PA,P1,3.0,194852
T-57873-ae160856-9533-4677-a50e-bcd06778a4b4,PA-P1-3-988846,DLPA0289000298003043,2023-02-21 06:30:45,2023-02-21 6:30:44,27.0,1.34,27.0,1.3365,0.0,0.0,USD,1.0,PA,a889bbc0-2f0a-11ec-a4d0-29d97077651f,1-3-,ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-21 06:30:45,0,0,0,PA,P1,3.0,988846
T-57873-16191026-92b1-414a-8a18-7c5d4fb8d71e,PA-P1-3-962128,DLPA0289000297003043,2023-02-21 06:30:45,0,27.0,1.34,27.0,1.3365,0.0,0.0,USD,1.0,PA,3b395090-3418-11ec-92fe-dd39253e6f85,1-3-,ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-21 06:30:45,0,0,0,PA,P1,3.0,962128
T-57873-054a150e-f5cf-4c24-a5a3-cdbb56e6194b,PA-P1-3-880605,DLPA0289000305003043,2023-02-22 06:30:44,0,27.0,1.34,27.0,1.3365,0.0,0.0,USD,1.0,PA,6a1fff00-f097-11eb-9610-6f80124998a7,1-3-,ESTABA NOV,ESTABA DIC,NO ESTABA ENE,VD,2023-02-22 06:30:44,0,0,0,PA,P1,3.0,880605
T-57873-ed884420-1b20-4d1c-b28a-4312273221e4,PA-P1-3-915711,DLPA0289000306003044,2023-02-22 06:30:45,0,27.0,1.34,27.0,1.3365,0.0,0.0,USD,1.0,PA,3cb38850-7338-11ec-804a-a37275ab3c5c,1-3-,ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-22 06:30:45,0,0,0,PA,P1,3.0,915711
T-57873-edf0cba8-1c7b-444e-bbaf-3a656c5acc2d,PA-P1-3-944871,DLPA0289000311003043,2023-02-23 06:30:44,0,27.0,1.34,27.0,1.3365,0.0,0.0,USD,1.0,PA,3b395090-3418-11ec-92fe-dd39253e6f85,1-3-,ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-23 06:30:44,0,0,0,PA,P1,3.0,944871
T-57873-a2b0a91c-9cc5-44f6-8e40-77b7b36e509b,PA-P1-3-733453,DLPA0288000778150709,2023-02-24 21:07:11,2023-02-24 21:07:10,27.0,1.34,27.0,1.3365,0.0,0.0,USD,1.0,PA,06bcc98f-4f51-4e6d-a154-441db9f28e7d,1-3-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MD,2023-02-24 21:07:11,0,0,0,PA,P1,3.0,733453
T-57873-f098d6e9-e60c-434d-97a8-30ea48f00483,PA-P1-3-690655,DLPA0288000790150418,2023-02-27 21:04:19,0,27.0,1.34,27.0,1.3365,0.0,0.0,USD,1.0,PA,3cb38850-7338-11ec-804a-a37275ab3c5c,1-3-,ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VI,2023-02-27 21:04:19,0,0,0,PA,P1,3.0,690655
T-57873-f3a431d9-fdf1-45cf-bd26-724e640ac554,PA-P1-3-409730,DLPA0288000791150442,2023-02-27 21:04:44,2023-02-27 21:04:44,27.0,1.34,27.0,1.3365,0.0,0.0,USD,1.0,PA,3cb38850-7338-11ec-804a-a37275ab3c5c,1-3-,ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-27 21:04:44,0,0,0,PA,P1,3.0,409730
